job_id,crane_id,yard_block,job_type,moves_planned,moves_min_accept,start_time_utc,end_time_utc
JOB_004551,CR_13,YB_01,stacking,17,14,2025-02-02 17:00:00+00:00,2025-02-02 18:00:00+00:00
JOB_004646,CR_09,YB_09,stacking,23,21,2025-02-02 18:00:00+00:00,2025-02-02 19:00:00+00:00
JOB_004571,CR_02,YB_02,retrieval,11,9,2025-02-02 18:00:00+00:00,2025-02-02 19:15:00+00:00
JOB_004662,CR_10,YB_10,shuttle,10,8,2025-02-02 18:00:00+00:00,2025-02-02 19:15:00+00:00
JOB_004560,CR_14,YB_02,shuttle,26,23,2025-02-02 18:00:00+00:00,2025-02-02 19:00:00+00:00
JOB_004590,CR_16,YB_04,stacking,17,12,2025-02-02 18:00:00+00:00,2025-02-02 19:15:00+00:00
JOB_004652,CR_09,YB_09,retrieval,14,12,2025-02-02 18:00:00+00:00,2025-02-02 19:00:00+00:00
JOB_004578,CR_03,YB_03,stacking,23,18,2025-02-02 18:00:00+00:00,2025-02-02 19:15:00+00:00
JOB_004673,CR_12,YB_12,retrieval,8,8,2025-02-02 18:00:00+00:00,2025-02-02 18:30:00+00:00
JOB_004581,CR_03,YB_03,retrieval,17,13,2025-02-02 18:00:00+00:00,2025-02-02 18:15:00+00:00
JOB_004671,CR_12,YB_12,shuttle,17,13,2025-02-02 18:00:00+00:00,2025-02-02 18:45:00+00:00
JOB_004616,CR_07,YB_07,stacking,24,19,2025-02-02 18:00:00+00:00,2025-02-02 18:30:00+00:00
JOB_004546,CR_01,YB_01,shuttle,17,14,2025-02-02 18:00:00+00:00,2025-02-02 19:30:00+00:00
JOB_004655,CR_10,YB_10,stacking,21,18,2025-02-02 19:00:00+00:00,2025-02-02 19:15:00+00:00
JOB_004609,CR_06,YB_06,stacking,23,21,2025-02-02 19:00:00+00:00,2025-02-02 20:30:00+00:00
JOB_004564,CR_14,YB_02,stacking,24,19,2025-02-02 19:00:00+00:00,2025-02-02 20:15:00+00:00
JOB_004657,CR_10,YB_10,stacking,21,17,2025-02-02 19:00:00+00:00,2025-02-02 20:00:00+00:00
JOB_004567,CR_14,YB_02,retrieval,14,10,2025-02-02 19:00:00+00:00,2025-02-02 19:30:00+00:00
JOB_004603,CR_05,YB_05,retrieval,20,15,2025-02-02 19:00:00+00:00,2025-02-02 20:00:00+00:00
JOB_004569,CR_02,YB_02,stacking,11,8,2025-02-02 19:00:00+00:00,2025-02-02 19:15:00+00:00
JOB_004638,CR_09,YB_09,retrieval,23,18,2025-02-02 19:00:00+00:00,2025-02-02 20:30:00+00:00
JOB_004583,CR_03,YB_03,retrieval,14,9,2025-02-02 19:00:00+00:00,2025-02-02 19:45:00+00:00
JOB_004623,CR_07,YB_07,stacking,22,20,2025-02-02 19:00:00+00:00,2025-02-02 20:15:00+00:00
JOB_004589,CR_04,YB_04,retrieval,15,11,2025-02-02 19:00:00+00:00,2025-02-02 19:15:00+00:00
JOB_004594,CR_05,YB_05,retrieval,15,11,2025-02-02 19:00:00+00:00,2025-02-02 20:30:00+00:00
JOB_004586,CR_16,YB_04,stacking,30,28,2025-02-02 20:00:00+00:00,2025-02-02 20:45:00+00:00
JOB_004600,CR_05,YB_05,stacking,18,15,2025-02-02 20:00:00+00:00,2025-02-02 20:15:00+00:00
JOB_004598,CR_05,YB_05,stacking,17,15,2025-02-02 20:00:00+00:00,2025-02-02 21:15:00+00:00
JOB_004665,CR_11,YB_11,stacking,18,14,2025-02-02 20:00:00+00:00,2025-02-02 21:00:00+00:00
JOB_004552,CR_01,YB_01,stacking,23,18,2025-02-02 20:00:00+00:00,2025-02-02 21:15:00+00:00
JOB_004660,CR_10,YB_10,stacking,11,8,2025-02-02 20:00:00+00:00,2025-02-02 21:00:00+00:00
JOB_004670,CR_11,YB_11,retrieval,17,12,2025-02-02 20:00:00+00:00,2025-02-02 21:00:00+00:00
JOB_004661,CR_10,YB_10,stacking,23,20,2025-02-02 20:00:00+00:00,2025-02-02 21:30:00+00:00
JOB_004645,CR_09,YB_09,shuttle,10,8,2025-02-02 20:00:00+00:00,2025-02-02 21:00:00+00:00
JOB_004644,CR_09,YB_09,stacking,12,8,2025-02-02 20:00:00+00:00,2025-02-02 20:15:00+00:00
JOB_004642,CR_09,YB_09,stacking,24,21,2025-02-02 20:00:00+00:00,2025-02-02 20:30:00+00:00
JOB_004570,CR_14,YB_02,retrieval,21,19,2025-02-02 20:00:00+00:00,2025-02-02 20:30:00+00:00
JOB_004663,CR_11,YB_11,retrieval,20,18,2025-02-02 21:00:00+00:00,2025-02-02 22:00:00+00:00
JOB_004626,CR_07,YB_07,retrieval,22,17,2025-02-02 21:00:00+00:00,2025-02-02 21:30:00+00:00
JOB_004630,CR_08,YB_08,retrieval,18,13,2025-02-02 21:00:00+00:00,2025-02-02 22:30:00+00:00
JOB_004629,CR_08,YB_08,stacking,23,20,2025-02-02 21:00:00+00:00,2025-02-02 22:00:00+00:00
JOB_004543,CR_13,YB_01,retrieval,15,11,2025-02-02 21:00:00+00:00,2025-02-02 21:30:00+00:00
JOB_004550,CR_13,YB_01,stacking,16,14,2025-02-02 21:00:00+00:00,2025-02-02 21:15:00+00:00
JOB_004621,CR_07,YB_07,shuttle,19,15,2025-02-02 21:00:00+00:00,2025-02-02 21:15:00+00:00
JOB_004596,CR_05,YB_05,shuttle,20,18,2025-02-02 21:00:00+00:00,2025-02-02 21:45:00+00:00
JOB_004582,CR_03,YB_03,retrieval,11,8,2025-02-02 21:00:00+00:00,2025-02-02 21:15:00+00:00
JOB_004633,CR_08,YB_08,retrieval,8,8,2025-02-02 22:00:00+00:00,2025-02-02 23:30:00+00:00
JOB_004681,CR_12,YB_12,retrieval,8,8,2025-02-02 22:00:00+00:00,2025-02-02 22:15:00+00:00
JOB_004555,CR_01,YB_01,retrieval,12,10,2025-02-02 22:00:00+00:00,2025-02-02 22:45:00+00:00
JOB_004557,CR_13,YB_01,retrieval,18,14,2025-02-02 22:00:00+00:00,2025-02-02 23:30:00+00:00
JOB_004562,CR_14,YB_02,stacking,26,22,2025-02-02 22:00:00+00:00,2025-02-02 22:15:00+00:00
JOB_004566,CR_02,YB_02,stacking,8,8,2025-02-02 22:00:00+00:00,2025-02-02 22:45:00+00:00
JOB_004579,CR_15,YB_03,shuttle,24,21,2025-02-02 22:00:00+00:00,2025-02-02 23:00:00+00:00
JOB_004580,CR_03,YB_03,retrieval,22,20,2025-02-02 22:00:00+00:00,2025-02-02 22:30:00+00:00
JOB_004585,CR_16,YB_04,stacking,14,10,2025-02-02 22:00:00+00:00,2025-02-02 23:30:00+00:00
JOB_004599,CR_05,YB_05,retrieval,21,17,2025-02-02 22:00:00+00:00,2025-02-02 23:15:00+00:00
JOB_004606,CR_05,YB_05,shuttle,19,14,2025-02-02 22:00:00+00:00,2025-02-02 23:15:00+00:00
JOB_004625,CR_07,YB_07,stacking,14,12,2025-02-02 22:00:00+00:00,2025-02-02 23:15:00+00:00
JOB_004664,CR_11,YB_11,stacking,14,12,2025-02-02 22:00:00+00:00,2025-02-02 22:45:00+00:00
JOB_004640,CR_09,YB_09,retrieval,25,22,2025-02-02 22:00:00+00:00,2025-02-02 22:30:00+00:00
JOB_004705,CR_14,YB_02,retrieval,22,18,2025-02-03 06:00:00+00:00,2025-02-03 06:15:00+00:00
JOB_004747,CR_06,YB_06,retrieval,15,10,2025-02-03 06:00:00+00:00,2025-02-03 06:15:00+00:00
JOB_004819,CR_12,YB_12,stacking,12,8,2025-02-03 06:00:00+00:00,2025-02-03 07:00:00+00:00
JOB_004773,CR_08,YB_08,retrieval,22,18,2025-02-03 07:00:00+00:00,2025-02-03 07:30:00+00:00
JOB_004788,CR_09,YB_09,retrieval,24,20,2025-02-03 07:00:00+00:00,2025-02-03 08:30:00+00:00
JOB_004806,CR_10,YB_10,shuttle,21,18,2025-02-03 07:00:00+00:00,2025-02-03 07:15:00+00:00
JOB_004817,CR_11,YB_11,stacking,18,13,2025-02-03 07:00:00+00:00,2025-02-03 07:15:00+00:00
JOB_004827,CR_12,YB_12,retrieval,12,10,2025-02-03 07:00:00+00:00,2025-02-03 07:45:00+00:00
JOB_004818,CR_11,YB_11,stacking,21,16,2025-02-03 07:00:00+00:00,2025-02-03 07:45:00+00:00
JOB_004815,CR_11,YB_11,stacking,26,24,2025-02-03 08:00:00+00:00,2025-02-03 08:45:00+00:00
JOB_004736,CR_05,YB_05,retrieval,19,15,2025-02-03 08:00:00+00:00,2025-02-03 08:30:00+00:00
JOB_004745,CR_05,YB_05,stacking,14,9,2025-02-03 08:00:00+00:00,2025-02-03 08:15:00+00:00
JOB_004749,CR_06,YB_06,retrieval,14,10,2025-02-03 08:00:00+00:00,2025-02-03 08:15:00+00:00
JOB_004688,CR_13,YB_01,retrieval,21,19,2025-02-03 08:00:00+00:00,2025-02-03 08:30:00+00:00
JOB_004714,CR_15,YB_03,stacking,21,16,2025-02-03 08:00:00+00:00,2025-02-03 09:30:00+00:00
JOB_004717,CR_03,YB_03,retrieval,17,12,2025-02-03 09:00:00+00:00,2025-02-03 09:15:00+00:00
JOB_004727,CR_16,YB_04,stacking,18,15,2025-02-03 09:00:00+00:00,2025-02-03 09:30:00+00:00
JOB_004824,CR_12,YB_12,retrieval,12,9,2025-02-03 09:00:00+00:00,2025-02-03 10:30:00+00:00
JOB_004781,CR_09,YB_09,stacking,30,26,2025-02-03 09:00:00+00:00,2025-02-03 10:30:00+00:00
JOB_004757,CR_07,YB_07,retrieval,12,10,2025-02-03 10:00:00+00:00,2025-02-03 10:15:00+00:00
JOB_004825,CR_12,YB_12,stacking,12,8,2025-02-03 10:00:00+00:00,2025-02-03 10:30:00+00:00
JOB_004682,CR_01,YB_01,stacking,18,15,2025-02-03 10:00:00+00:00,2025-02-03 10:30:00+00:00
JOB_004690,CR_13,YB_01,shuttle,15,10,2025-02-03 10:00:00+00:00,2025-02-03 10:15:00+00:00
JOB_004726,CR_16,YB_04,stacking,19,16,2025-02-03 11:00:00+00:00,2025-02-03 12:00:00+00:00
JOB_004732,CR_16,YB_04,retrieval,22,18,2025-02-03 11:00:00+00:00,2025-02-03 11:30:00+00:00
JOB_004780,CR_08,YB_08,retrieval,17,12,2025-02-03 11:00:00+00:00,2025-02-03 12:00:00+00:00
JOB_004793,CR_09,YB_09,stacking,13,11,2025-02-03 11:00:00+00:00,2025-02-03 11:30:00+00:00
JOB_004786,CR_09,YB_09,retrieval,10,8,2025-02-03 11:00:00+00:00,2025-02-03 12:00:00+00:00
JOB_004762,CR_07,YB_07,stacking,25,21,2025-02-03 11:00:00+00:00,2025-02-03 11:15:00+00:00
JOB_004769,CR_07,YB_07,retrieval,28,23,2025-02-03 11:00:00+00:00,2025-02-03 12:30:00+00:00
JOB_004743,CR_05,YB_05,retrieval,12,10,2025-02-03 11:00:00+00:00,2025-02-03 12:00:00+00:00
JOB_004715,CR_15,YB_03,shuttle,19,15,2025-02-03 11:00:00+00:00,2025-02-03 12:00:00+00:00
JOB_004791,CR_09,YB_09,stacking,10,8,2025-02-03 11:00:00+00:00,2025-02-03 12:00:00+00:00
JOB_004687,CR_13,YB_01,retrieval,14,10,2025-02-03 11:00:00+00:00,2025-02-03 11:15:00+00:00
JOB_004826,CR_12,YB_12,stacking,26,24,2025-02-03 12:00:00+00:00,2025-02-03 12:45:00+00:00
JOB_004774,CR_08,YB_08,retrieval,25,21,2025-02-03 12:00:00+00:00,2025-02-03 12:45:00+00:00
JOB_004731,CR_04,YB_04,retrieval,20,18,2025-02-03 12:00:00+00:00,2025-02-03 13:00:00+00:00
JOB_004740,CR_05,YB_05,retrieval,14,11,2025-02-03 12:00:00+00:00,2025-02-03 13:00:00+00:00
JOB_004792,CR_09,YB_09,shuttle,20,17,2025-02-03 12:00:00+00:00,2025-02-03 13:00:00+00:00
JOB_004810,CR_11,YB_11,stacking,8,8,2025-02-03 12:00:00+00:00,2025-02-03 13:00:00+00:00
JOB_004760,CR_07,YB_07,shuttle,17,12,2025-02-03 12:00:00+00:00,2025-02-03 13:15:00+00:00
JOB_004737,CR_05,YB_05,stacking,10,8,2025-02-03 13:00:00+00:00,2025-02-03 13:15:00+00:00
JOB_004805,CR_10,YB_10,stacking,12,8,2025-02-03 13:00:00+00:00,2025-02-03 13:15:00+00:00
JOB_004728,CR_16,YB_04,stacking,19,17,2025-02-03 13:00:00+00:00,2025-02-03 13:15:00+00:00
JOB_004820,CR_12,YB_12,stacking,19,16,2025-02-03 13:00:00+00:00,2025-02-03 14:30:00+00:00
JOB_004823,CR_12,YB_12,stacking,12,9,2025-02-03 13:00:00+00:00,2025-02-03 13:30:00+00:00
JOB_004772,CR_08,YB_08,retrieval,20,15,2025-02-03 13:00:00+00:00,2025-02-03 14:15:00+00:00
JOB_004799,CR_10,YB_10,stacking,24,19,2025-02-03 13:00:00+00:00,2025-02-03 13:15:00+00:00
JOB_004812,CR_11,YB_11,stacking,8,8,2025-02-03 13:00:00+00:00,2025-02-03 14:15:00+00:00
JOB_004756,CR_07,YB_07,retrieval,25,20,2025-02-03 13:00:00+00:00,2025-02-03 13:45:00+00:00
JOB_004684,CR_01,YB_01,retrieval,16,11,2025-02-03 13:00:00+00:00,2025-02-03 14:00:00+00:00
JOB_004691,CR_13,YB_01,retrieval,20,17,2025-02-03 13:00:00+00:00,2025-02-03 14:00:00+00:00
JOB_004713,CR_03,YB_03,shuttle,27,23,2025-02-03 14:00:00+00:00,2025-02-03 14:30:00+00:00
JOB_004709,CR_15,YB_03,stacking,14,10,2025-02-03 14:00:00+00:00,2025-02-03 15:15:00+00:00
JOB_004710,CR_15,YB_03,stacking,20,15,2025-02-03 14:00:00+00:00,2025-02-03 14:30:00+00:00
JOB_004795,CR_09,YB_09,retrieval,8,8,2025-02-03 14:00:00+00:00,2025-02-03 15:00:00+00:00
JOB_004797,CR_10,YB_10,shuttle,12,8,2025-02-03 14:00:00+00:00,2025-02-03 14:45:00+00:00
JOB_004733,CR_16,YB_04,stacking,16,11,2025-02-03 14:00:00+00:00,2025-02-03 14:45:00+00:00
JOB_004766,CR_07,YB_07,retrieval,22,20,2025-02-03 15:00:00+00:00,2025-02-03 15:15:00+00:00
JOB_004768,CR_07,YB_07,retrieval,15,11,2025-02-03 15:00:00+00:00,2025-02-03 16:00:00+00:00
JOB_004748,CR_06,YB_06,retrieval,8,8,2025-02-03 15:00:00+00:00,2025-02-03 15:15:00+00:00
JOB_004770,CR_07,YB_07,stacking,13,10,2025-02-03 15:00:00+00:00,2025-02-03 15:15:00+00:00
JOB_004753,CR_06,YB_06,stacking,18,13,2025-02-03 15:00:00+00:00,2025-02-03 16:30:00+00:00
JOB_004776,CR_08,YB_08,stacking,28,25,2025-02-03 15:00:00+00:00,2025-02-03 15:30:00+00:00
JOB_004811,CR_11,YB_11,retrieval,11,8,2025-02-03 15:00:00+00:00,2025-02-03 15:45:00+00:00
JOB_004686,CR_13,YB_01,retrieval,12,8,2025-02-03 15:00:00+00:00,2025-02-03 16:00:00+00:00
JOB_004798,CR_10,YB_10,stacking,18,15,2025-02-03 15:00:00+00:00,2025-02-03 15:45:00+00:00
JOB_004832,CR_12,YB_12,retrieval,30,25,2025-02-03 15:00:00+00:00,2025-02-03 15:15:00+00:00
JOB_004695,CR_14,YB_02,stacking,16,11,2025-02-03 15:00:00+00:00,2025-02-03 15:45:00+00:00
JOB_004796,CR_09,YB_09,retrieval,8,8,2025-02-03 15:00:00+00:00,2025-02-03 16:15:00+00:00
JOB_004789,CR_09,YB_09,stacking,22,20,2025-02-03 15:00:00+00:00,2025-02-03 15:30:00+00:00
JOB_004771,CR_08,YB_08,stacking,14,12,2025-02-03 16:00:00+00:00,2025-02-03 17:15:00+00:00
JOB_004708,CR_03,YB_03,stacking,20,17,2025-02-03 16:00:00+00:00,2025-02-03 16:30:00+00:00
JOB_004777,CR_08,YB_08,stacking,28,25,2025-02-03 16:00:00+00:00,2025-02-03 16:30:00+00:00
JOB_004814,CR_11,YB_11,stacking,24,21,2025-02-03 16:00:00+00:00,2025-02-03 16:15:00+00:00
JOB_004730,CR_16,YB_04,retrieval,18,16,2025-02-03 16:00:00+00:00,2025-02-03 16:45:00+00:00
JOB_004803,CR_10,YB_10,retrieval,19,14,2025-02-03 16:00:00+00:00,2025-02-03 17:15:00+00:00
JOB_004735,CR_05,YB_05,stacking,16,13,2025-02-03 16:00:00+00:00,2025-02-03 16:45:00+00:00
JOB_004765,CR_07,YB_07,retrieval,13,9,2025-02-03 16:00:00+00:00,2025-02-03 17:15:00+00:00
JOB_004787,CR_09,YB_09,retrieval,23,20,2025-02-03 16:00:00+00:00,2025-02-03 17:15:00+00:00
JOB_004751,CR_06,YB_06,stacking,20,15,2025-02-03 16:00:00+00:00,2025-02-03 17:00:00+00:00
JOB_004758,CR_07,YB_07,stacking,20,16,2025-02-03 16:00:00+00:00,2025-02-03 17:00:00+00:00
JOB_004721,CR_16,YB_04,stacking,15,10,2025-02-03 17:00:00+00:00,2025-02-03 18:30:00+00:00
JOB_004775,CR_08,YB_08,stacking,13,11,2025-02-03 17:00:00+00:00,2025-02-03 18:15:00+00:00
JOB_004821,CR_12,YB_12,stacking,26,24,2025-02-03 17:00:00+00:00,2025-02-03 17:45:00+00:00
JOB_004783,CR_09,YB_09,retrieval,17,14,2025-02-03 17:00:00+00:00,2025-02-03 18:00:00+00:00
JOB_004739,CR_05,YB_05,retrieval,23,20,2025-02-03 17:00:00+00:00,2025-02-03 18:00:00+00:00
JOB_004689,CR_01,YB_01,stacking,20,16,2025-02-03 17:00:00+00:00,2025-02-03 18:00:00+00:00
JOB_004755,CR_07,YB_07,retrieval,13,9,2025-02-03 17:00:00+00:00,2025-02-03 18:00:00+00:00
JOB_004754,CR_06,YB_06,stacking,13,9,2025-02-03 17:00:00+00:00,2025-02-03 17:30:00+00:00
JOB_004752,CR_06,YB_06,retrieval,17,15,2025-02-03 17:00:00+00:00,2025-02-03 18:15:00+00:00
JOB_004744,CR_05,YB_05,stacking,21,16,2025-02-03 17:00:00+00:00,2025-02-03 18:30:00+00:00
JOB_004702,CR_14,YB_02,retrieval,21,16,2025-02-03 17:00:00+00:00,2025-02-03 18:30:00+00:00
JOB_004767,CR_07,YB_07,shuttle,14,12,2025-02-03 17:00:00+00:00,2025-02-03 18:15:00+00:00
JOB_004778,CR_08,YB_08,retrieval,13,11,2025-02-03 17:00:00+00:00,2025-02-03 17:15:00+00:00
JOB_004782,CR_09,YB_09,retrieval,16,14,2025-02-03 18:00:00+00:00,2025-02-03 19:30:00+00:00
JOB_004694,CR_02,YB_02,stacking,8,8,2025-02-03 18:00:00+00:00,2025-02-03 19:15:00+00:00
JOB_004800,CR_10,YB_10,stacking,25,21,2025-02-03 18:00:00+00:00,2025-02-03 18:15:00+00:00
JOB_004699,CR_02,YB_02,retrieval,16,12,2025-02-03 18:00:00+00:00,2025-02-03 19:15:00+00:00
JOB_004763,CR_07,YB_07,retrieval,23,19,2025-02-03 18:00:00+00:00,2025-02-03 19:15:00+00:00
JOB_004700,CR_02,YB_02,retrieval,12,8,2025-02-03 18:00:00+00:00,2025-02-03 19:00:00+00:00
JOB_004831,CR_12,YB_12,stacking,13,9,2025-02-03 18:00:00+00:00,2025-02-03 18:30:00+00:00
JOB_004829,CR_12,YB_12,retrieval,20,16,2025-02-03 18:00:00+00:00,2025-02-03 18:30:00+00:00
JOB_004822,CR_12,YB_12,retrieval,10,8,2025-02-03 18:00:00+00:00,2025-02-03 19:15:00+00:00
JOB_004720,CR_03,YB_03,retrieval,15,11,2025-02-03 18:00:00+00:00,2025-02-03 19:15:00+00:00
JOB_004779,CR_08,YB_08,stacking,17,14,2025-02-03 18:00:00+00:00,2025-02-03 19:00:00+00:00
JOB_004729,CR_16,YB_04,stacking,17,13,2025-02-03 18:00:00+00:00,2025-02-03 18:45:00+00:00
JOB_004828,CR_12,YB_12,shuttle,24,20,2025-02-03 18:00:00+00:00,2025-02-03 18:30:00+00:00
JOB_004697,CR_02,YB_02,retrieval,13,8,2025-02-03 19:00:00+00:00,2025-02-03 19:15:00+00:00
JOB_004716,CR_03,YB_03,retrieval,17,14,2025-02-03 19:00:00+00:00,2025-02-03 20:00:00+00:00
JOB_004794,CR_09,YB_09,retrieval,24,20,2025-02-03 19:00:00+00:00,2025-02-03 20:30:00+00:00
JOB_004734,CR_05,YB_05,retrieval,18,16,2025-02-03 19:00:00+00:00,2025-02-03 19:45:00+00:00
JOB_004738,CR_05,YB_05,retrieval,18,13,2025-02-03 19:00:00+00:00,2025-02-03 19:15:00+00:00
JOB_004741,CR_05,YB_05,stacking,18,16,2025-02-03 19:00:00+00:00,2025-02-03 19:15:00+00:00
JOB_004706,CR_03,YB_03,retrieval,12,8,2025-02-03 19:00:00+00:00,2025-02-03 19:45:00+00:00
JOB_004808,CR_11,YB_11,stacking,14,10,2025-02-03 19:00:00+00:00,2025-02-03 19:30:00+00:00
JOB_004764,CR_07,YB_07,retrieval,23,19,2025-02-03 19:00:00+00:00,2025-02-03 19:45:00+00:00
JOB_004722,CR_04,YB_04,retrieval,27,24,2025-02-03 19:00:00+00:00,2025-02-03 20:15:00+00:00
JOB_004701,CR_14,YB_02,retrieval,23,21,2025-02-03 19:00:00+00:00,2025-02-03 20:15:00+00:00
JOB_004712,CR_03,YB_03,retrieval,14,11,2025-02-03 20:00:00+00:00,2025-02-03 20:30:00+00:00
JOB_004723,CR_04,YB_04,retrieval,21,17,2025-02-03 20:00:00+00:00,2025-02-03 20:30:00+00:00
JOB_004692,CR_13,YB_01,stacking,11,8,2025-02-03 20:00:00+00:00,2025-02-03 20:45:00+00:00
JOB_004711,CR_03,YB_03,retrieval,9,8,2025-02-03 20:00:00+00:00,2025-02-03 20:30:00+00:00
JOB_004725,CR_16,YB_04,stacking,17,13,2025-02-03 20:00:00+00:00,2025-02-03 20:45:00+00:00
JOB_004703,CR_02,YB_02,shuttle,17,12,2025-02-03 20:00:00+00:00,2025-02-03 21:00:00+00:00
JOB_004750,CR_06,YB_06,stacking,23,19,2025-02-03 20:00:00+00:00,2025-02-03 21:15:00+00:00
JOB_004759,CR_07,YB_07,shuttle,27,25,2025-02-03 20:00:00+00:00,2025-02-03 20:30:00+00:00
JOB_004784,CR_09,YB_09,stacking,19,16,2025-02-03 20:00:00+00:00,2025-02-03 21:15:00+00:00
JOB_004696,CR_14,YB_02,stacking,9,8,2025-02-03 20:00:00+00:00,2025-02-03 21:15:00+00:00
JOB_004761,CR_07,YB_07,shuttle,19,17,2025-02-03 20:00:00+00:00,2025-02-03 20:30:00+00:00
JOB_004746,CR_05,YB_05,retrieval,17,12,2025-02-03 21:00:00+00:00,2025-02-03 22:30:00+00:00
JOB_004830,CR_12,YB_12,retrieval,14,12,2025-02-03 21:00:00+00:00,2025-02-03 22:00:00+00:00
JOB_004704,CR_02,YB_02,stacking,15,13,2025-02-03 21:00:00+00:00,2025-02-03 22:00:00+00:00
JOB_004719,CR_03,YB_03,stacking,18,14,2025-02-03 21:00:00+00:00,2025-02-03 22:15:00+00:00
JOB_004807,CR_11,YB_11,retrieval,18,14,2025-02-03 21:00:00+00:00,2025-02-03 22:15:00+00:00
JOB_004718,CR_15,YB_03,stacking,8,8,2025-02-03 21:00:00+00:00,2025-02-03 21:30:00+00:00
JOB_004693,CR_02,YB_02,stacking,20,15,2025-02-03 21:00:00+00:00,2025-02-03 22:15:00+00:00
JOB_004724,CR_16,YB_04,stacking,23,18,2025-02-03 21:00:00+00:00,2025-02-03 22:30:00+00:00
JOB_004683,CR_13,YB_01,stacking,9,8,2025-02-03 22:00:00+00:00,2025-02-03 22:15:00+00:00
JOB_004801,CR_10,YB_10,stacking,10,8,2025-02-03 22:00:00+00:00,2025-02-03 23:30:00+00:00
JOB_004707,CR_15,YB_03,retrieval,18,16,2025-02-03 22:00:00+00:00,2025-02-03 22:15:00+00:00
JOB_004802,CR_10,YB_10,retrieval,14,12,2025-02-03 22:00:00+00:00,2025-02-03 22:30:00+00:00
JOB_004685,CR_13,YB_01,retrieval,23,18,2025-02-03 22:00:00+00:00,2025-02-03 23:30:00+00:00
JOB_004816,CR_11,YB_11,retrieval,13,10,2025-02-03 22:00:00+00:00,2025-02-03 22:30:00+00:00
JOB_004813,CR_11,YB_11,retrieval,26,23,2025-02-03 22:00:00+00:00,2025-02-03 22:15:00+00:00
JOB_004698,CR_14,YB_02,stacking,14,9,2025-02-03 22:00:00+00:00,2025-02-03 22:45:00+00:00
JOB_004809,CR_11,YB_11,retrieval,15,10,2025-02-03 22:00:00+00:00,2025-02-03 22:15:00+00:00
JOB_004785,CR_09,YB_09,stacking,23,19,2025-02-03 22:00:00+00:00,2025-02-03 22:45:00+00:00
JOB_004790,CR_09,YB_09,shuttle,24,22,2025-02-03 22:00:00+00:00,2025-02-03 22:45:00+00:00
JOB_004804,CR_10,YB_10,stacking,16,12,2025-02-03 22:00:00+00:00,2025-02-03 22:15:00+00:00
JOB_004742,CR_05,YB_05,stacking,19,17,2025-02-03 22:00:00+00:00,2025-02-03 22:15:00+00:00
JOB_004923,CR_08,YB_08,retrieval,22,17,2025-02-04 06:00:00+00:00,2025-02-04 06:15:00+00:00
JOB_004890,CR_05,YB_05,stacking,26,21,2025-02-04 06:00:00+00:00,2025-02-04 06:30:00+00:00
JOB_004853,CR_14,YB_02,retrieval,25,20,2025-02-04 06:00:00+00:00,2025-02-04 06:45:00+00:00
JOB_004879,CR_16,YB_04,stacking,8,8,2025-02-04 06:00:00+00:00,2025-02-04 07:30:00+00:00
JOB_004840,CR_01,YB_01,retrieval,8,8,2025-02-04 06:00:00+00:00,2025-02-04 07:30:00+00:00
JOB_004882,CR_04,YB_04,retrieval,9,8,2025-02-04 07:00:00+00:00,2025-02-04 08:15:00+00:00
JOB_004967,CR_12,YB_12,stacking,26,22,2025-02-04 07:00:00+00:00,2025-02-04 07:45:00+00:00
JOB_004904,CR_06,YB_06,retrieval,16,13,2025-02-04 07:00:00+00:00,2025-02-04 07:15:00+00:00
JOB_004894,CR_05,YB_05,stacking,21,16,2025-02-04 07:00:00+00:00,2025-02-04 07:45:00+00:00
JOB_004881,CR_04,YB_04,retrieval,8,8,2025-02-04 08:00:00+00:00,2025-02-04 08:45:00+00:00
JOB_004950,CR_11,YB_11,retrieval,9,8,2025-02-04 08:00:00+00:00,2025-02-04 08:30:00+00:00
JOB_004885,CR_05,YB_05,retrieval,16,14,2025-02-04 08:00:00+00:00,2025-02-04 09:00:00+00:00
JOB_004931,CR_09,YB_09,retrieval,16,12,2025-02-04 08:00:00+00:00,2025-02-04 08:45:00+00:00
JOB_004914,CR_07,YB_07,retrieval,11,9,2025-02-04 08:00:00+00:00,2025-02-04 09:30:00+00:00
JOB_004859,CR_03,YB_03,stacking,24,21,2025-02-04 08:00:00+00:00,2025-02-04 09:30:00+00:00
JOB_004928,CR_08,YB_08,stacking,23,18,2025-02-04 09:00:00+00:00,2025-02-04 09:15:00+00:00
JOB_004875,CR_04,YB_04,retrieval,26,22,2025-02-04 09:00:00+00:00,2025-02-04 09:15:00+00:00
JOB_004852,CR_02,YB_02,stacking,9,8,2025-02-04 09:00:00+00:00,2025-02-04 10:00:00+00:00
JOB_004865,CR_15,YB_03,retrieval,26,24,2025-02-04 09:00:00+00:00,2025-02-04 09:30:00+00:00
JOB_004934,CR_09,YB_09,retrieval,15,11,2025-02-04 10:00:00+00:00,2025-02-04 11:00:00+00:00
JOB_004929,CR_08,YB_08,retrieval,10,8,2025-02-04 10:00:00+00:00,2025-02-04 10:30:00+00:00
JOB_004912,CR_07,YB_07,stacking,22,19,2025-02-04 10:00:00+00:00,2025-02-04 11:15:00+00:00
JOB_004876,CR_16,YB_04,retrieval,11,9,2025-02-04 10:00:00+00:00,2025-02-04 10:45:00+00:00
