timestamp,crane_id,yard_block,crane_type,mode,moves,power_kw,energy_kwh_step,price_yuan_per_kwh,ef_kg_per_kwh,cost_yuan_per_step,carbon_kg_per_step,backlog_after_step
2025-02-06 14:45:00+00:00,CR_12,YB_12,RTG,eco,0,61.9,15.469,0.78,0.515,12.07,7.967,3.0
2025-02-06 14:45:00+00:00,CR_13,YB_01,RTG,idle,0,72.2,18.05,0.78,0.515,14.08,9.296,8.0
2025-02-06 14:45:00+00:00,CR_14,YB_02,RMG,idle,0,69.4,17.34,0.78,0.515,13.53,8.93,10.0
2025-02-06 14:45:00+00:00,CR_15,YB_03,RMG,eco,0,50.6,12.657,0.78,0.515,9.87,6.518,2.0
2025-02-06 14:45:00+00:00,CR_16,YB_04,RTG,active,4,420.2,105.062,0.78,0.515,81.95,54.107,4.0
2025-02-06 15:00:00+00:00,CR_01,YB_01,RMG,idle,0,60.6,15.159,0.78,0.5174,11.82,7.843,12.0
2025-02-06 15:00:00+00:00,CR_02,YB_02,RTG,idle,0,57.2,14.298,0.78,0.5174,11.15,7.398,12.0
2025-02-06 15:00:00+00:00,CR_03,YB_03,RMG,eco,0,52.7,13.174,0.78,0.5174,10.28,6.816,6.0
2025-02-06 15:00:00+00:00,CR_04,YB_04,RMG,eco,0,49.8,12.438,0.78,0.5174,9.7,6.436,5.0
2025-02-06 15:00:00+00:00,CR_05,YB_05,RTG,eco,0,54.8,13.697,0.78,0.5174,10.68,7.087,1.0
2025-02-06 15:00:00+00:00,CR_06,YB_06,RTG,eco,0,71.5,17.875,0.78,0.5174,13.94,9.249,1.0
2025-02-06 15:00:00+00:00,CR_07,YB_07,RTG,active,6,458.9,114.723,0.78,0.5174,89.48,59.359,1.0
2025-02-06 15:00:00+00:00,CR_08,YB_08,RTG,active,7,430.3,107.587,0.78,0.5174,83.92,55.667,0.0
2025-02-06 15:00:00+00:00,CR_09,YB_09,RMG,idle,0,77.9,19.485,0.78,0.5174,15.2,10.082,6.0
2025-02-06 15:00:00+00:00,CR_10,YB_10,RTG,eco,0,46.5,11.617,0.78,0.5174,9.06,6.011,3.0
2025-02-06 15:00:00+00:00,CR_11,YB_11,RMG,active,7,497.8,124.443,0.78,0.5174,97.07,64.388,2.0
2025-02-06 15:00:00+00:00,CR_12,YB_12,RTG,idle,0,84.9,21.218,0.78,0.5174,16.55,10.979,5.0
2025-02-06 15:00:00+00:00,CR_13,YB_01,RTG,idle,0,68.6,17.152,0.78,0.5174,13.38,8.875,12.0
2025-02-06 15:00:00+00:00,CR_14,YB_02,RMG,idle,0,77.6,19.394,0.78,0.5174,15.13,10.035,12.0
2025-02-06 15:00:00+00:00,CR_15,YB_03,RMG,eco,0,50.3,12.564,0.78,0.5174,9.8,6.501,6.0
2025-02-06 15:00:00+00:00,CR_16,YB_04,RTG,eco,0,60.3,15.064,0.78,0.5174,11.75,7.794,5.0
2025-02-06 15:15:00+00:00,CR_01,YB_01,RMG,idle,0,59.2,14.788,0.78,0.5174,11.53,7.652,13.0
2025-02-06 15:15:00+00:00,CR_02,YB_02,RTG,idle,0,55.5,13.878,0.78,0.5174,10.82,7.181,13.0
2025-02-06 15:15:00+00:00,CR_03,YB_03,RMG,idle,0,81.6,20.401,0.78,0.5174,15.91,10.556,8.0
2025-02-06 15:15:00+00:00,CR_04,YB_04,RMG,eco,0,52.0,13.004,0.78,0.5174,10.14,6.728,5.0
2025-02-06 15:15:00+00:00,CR_05,YB_05,RTG,idle,0,75.2,18.798,0.78,0.5174,14.66,9.726,3.0
2025-02-06 15:15:00+00:00,CR_06,YB_06,RTG,idle,0,78.4,19.596,0.78,0.5174,15.28,10.139,3.0
2025-02-06 15:15:00+00:00,CR_07,YB_07,RTG,eco,0,57.7,14.428,0.78,0.5174,11.25,7.465,2.0
2025-02-06 15:15:00+00:00,CR_08,YB_08,RTG,eco,0,71.1,17.784,0.78,0.5174,13.87,9.201,1.0
2025-02-06 15:15:00+00:00,CR_09,YB_09,RMG,active,9,462.1,115.536,0.78,0.5174,90.12,59.78,0.0
2025-02-06 15:15:00+00:00,CR_10,YB_10,RTG,idle,0,83.7,20.923,0.78,0.5174,16.32,10.826,5.0
2025-02-06 15:15:00+00:00,CR_11,YB_11,RMG,eco,0,42.7,10.68,0.78,0.5174,8.33,5.526,2.0
2025-02-06 15:15:00+00:00,CR_12,YB_12,RTG,idle,0,84.7,21.171,0.78,0.5174,16.51,10.954,7.0
2025-02-06 15:15:00+00:00,CR_13,YB_01,RTG,idle,0,71.8,17.943,0.78,0.5174,14.0,9.284,13.0
2025-02-06 15:15:00+00:00,CR_14,YB_02,RMG,active,8,432.8,108.197,0.78,0.5174,84.39,55.982,5.0
2025-02-06 15:15:00+00:00,CR_15,YB_03,RMG,idle,0,69.0,17.244,0.78,0.5174,13.45,8.922,8.0
2025-02-06 15:15:00+00:00,CR_16,YB_04,RTG,eco,0,62.6,15.645,0.78,0.5174,12.2,8.095,5.0
2025-02-06 15:30:00+00:00,CR_01,YB_01,RMG,active,6,370.4,92.593,0.78,0.5174,72.22,47.909,10.0
2025-02-06 15:30:00+00:00,CR_02,YB_02,RTG,idle,0,58.1,14.537,0.78,0.5174,11.34,7.521,8.0
2025-02-06 15:30:00+00:00,CR_03,YB_03,RMG,idle,0,82.8,20.694,0.78,0.5174,16.14,10.708,11.0
2025-02-06 15:30:00+00:00,CR_04,YB_04,RMG,idle,0,81.8,20.461,0.78,0.5174,15.96,10.587,7.0
2025-02-06 15:30:00+00:00,CR_05,YB_05,RTG,active,5,394.7,98.675,0.78,0.5174,76.97,51.056,3.0
2025-02-06 15:30:00+00:00,CR_06,YB_06,RTG,active,6,454.8,113.712,0.78,0.5174,88.7,58.836,2.0
2025-02-06 15:30:00+00:00,CR_07,YB_07,RTG,idle,0,82.3,20.583,0.78,0.5174,16.05,10.65,4.0
2025-02-06 15:30:00+00:00,CR_08,YB_08,RTG,eco,0,73.3,18.316,0.78,0.5174,14.29,9.477,1.0
2025-02-06 15:30:00+00:00,CR_09,YB_09,RMG,eco,0,47.1,11.774,0.78,0.5174,9.18,6.092,1.0
2025-02-06 15:30:00+00:00,CR_10,YB_10,RTG,idle,0,86.8,21.701,0.78,0.5174,16.93,11.228,7.0
2025-02-06 15:30:00+00:00,CR_11,YB_11,RMG,eco,0,51.2,12.812,0.78,0.5174,9.99,6.629,2.0
2025-02-06 15:30:00+00:00,CR_12,YB_12,RTG,active,8,462.6,115.655,0.78,0.5174,90.21,59.841,1.0
2025-02-06 15:30:00+00:00,CR_13,YB_01,RTG,idle,0,77.6,19.397,0.78,0.5174,15.13,10.036,10.0
2025-02-06 15:30:00+00:00,CR_14,YB_02,RMG,idle,0,71.1,17.771,0.78,0.5174,13.86,9.195,8.0
2025-02-06 15:30:00+00:00,CR_15,YB_03,RMG,idle,0,68.9,17.219,0.78,0.5174,13.43,8.909,11.0
2025-02-06 15:30:00+00:00,CR_16,YB_04,RTG,idle,0,99.5,24.876,0.78,0.5174,19.4,12.871,7.0
2025-02-06 15:45:00+00:00,CR_01,YB_01,RMG,idle,0,60.6,15.155,0.78,0.5174,11.82,7.841,12.0
2025-02-06 15:45:00+00:00,CR_02,YB_02,RTG,idle,0,54.1,13.521,0.78,0.5174,10.55,6.996,8.0
2025-02-06 15:45:00+00:00,CR_03,YB_03,RMG,idle,0,83.6,20.899,0.78,0.5174,16.3,10.814,11.0
2025-02-06 15:45:00+00:00,CR_04,YB_04,RMG,idle,0,71.1,17.765,0.78,0.5174,13.86,9.192,8.0
2025-02-06 15:45:00+00:00,CR_05,YB_05,RTG,idle,0,77.9,19.475,0.78,0.5174,15.19,10.077,3.0
2025-02-06 15:45:00+00:00,CR_06,YB_06,RTG,idle,0,89.1,22.282,0.78,0.5174,17.38,11.529,4.0
2025-02-06 15:45:00+00:00,CR_07,YB_07,RTG,idle,0,83.7,20.931,0.78,0.5174,16.33,10.83,5.0
2025-02-06 15:45:00+00:00,CR_08,YB_08,RTG,idle,0,64.8,16.212,0.78,0.5174,12.65,8.388,4.0
2025-02-06 15:45:00+00:00,CR_09,YB_09,RMG,eco,0,51.2,12.792,0.78,0.5174,9.98,6.619,2.0
2025-02-06 15:45:00+00:00,CR_10,YB_10,RTG,active,10,433.6,108.4,0.78,0.5174,84.55,56.087,0.0
2025-02-06 15:45:00+00:00,CR_11,YB_11,RMG,idle,0,73.4,18.359,0.78,0.5174,14.32,9.499,4.0
2025-02-06 15:45:00+00:00,CR_12,YB_12,RTG,idle,0,88.2,22.059,0.78,0.5174,17.21,11.414,4.0
2025-02-06 15:45:00+00:00,CR_13,YB_01,RTG,idle,0,81.8,20.45,0.78,0.5174,15.95,10.581,12.0
2025-02-06 15:45:00+00:00,CR_14,YB_02,RMG,idle,0,67.7,16.913,0.78,0.5174,13.19,8.751,8.0
2025-02-06 15:45:00+00:00,CR_15,YB_03,RMG,idle,0,72.4,18.091,0.78,0.5174,14.11,9.361,11.0
2025-02-06 15:45:00+00:00,CR_16,YB_04,RTG,idle,0,97.2,24.312,0.78,0.5174,18.96,12.579,8.0
2025-02-06 16:00:00+00:00,CR_01,YB_01,RMG,idle,0,60.1,15.018,0.62,0.52,9.31,7.81,13.0
2025-02-06 16:00:00+00:00,CR_02,YB_02,RTG,idle,0,61.2,15.295,0.62,0.52,9.48,7.953,9.0
2025-02-06 16:00:00+00:00,CR_03,YB_03,RMG,idle,0,80.6,20.157,0.62,0.52,12.5,10.482,13.0
2025-02-06 16:00:00+00:00,CR_04,YB_04,RMG,idle,0,76.6,19.147,0.62,0.52,11.87,9.957,9.0
2025-02-06 16:00:00+00:00,CR_05,YB_05,RTG,idle,0,76.4,19.107,0.62,0.52,11.85,9.936,4.0
2025-02-06 16:00:00+00:00,CR_06,YB_06,RTG,idle,0,89.4,22.359,0.62,0.52,13.86,11.627,4.0
2025-02-06 16:00:00+00:00,CR_07,YB_07,RTG,idle,0,81.6,20.406,0.62,0.52,12.65,10.611,6.0
2025-02-06 16:00:00+00:00,CR_08,YB_08,RTG,active,7,431.2,107.789,0.62,0.52,66.83,56.05,1.0
2025-02-06 16:00:00+00:00,CR_09,YB_09,RMG,idle,0,75.4,18.845,0.62,0.52,11.68,9.799,7.0
2025-02-06 16:00:00+00:00,CR_10,YB_10,RTG,eco,0,45.6,11.391,0.62,0.52,7.06,5.923,2.0
2025-02-06 16:00:00+00:00,CR_11,YB_11,RMG,idle,0,74.6,18.653,0.62,0.52,11.57,9.7,4.0
2025-02-06 16:00:00+00:00,CR_12,YB_12,RTG,idle,0,82.6,20.651,0.62,0.52,12.8,10.739,6.0
2025-02-06 16:00:00+00:00,CR_13,YB_01,RTG,idle,0,74.5,18.618,0.62,0.52,11.54,9.681,13.0
2025-02-06 16:00:00+00:00,CR_14,YB_02,RMG,idle,0,70.7,17.665,0.62,0.52,10.95,9.186,9.0
2025-02-06 16:00:00+00:00,CR_15,YB_03,RMG,idle,0,66.4,16.603,0.62,0.52,10.29,8.634,13.0
2025-02-06 16:00:00+00:00,CR_16,YB_04,RTG,idle,0,101.0,25.24,0.62,0.52,15.65,13.125,9.0
2025-02-06 16:15:00+00:00,CR_01,YB_01,RMG,idle,0,60.4,15.102,0.62,0.52,9.36,7.853,13.0
2025-02-06 16:15:00+00:00,CR_02,YB_02,RTG,idle,0,55.8,13.94,0.62,0.52,8.64,7.249,10.0
2025-02-06 16:15:00+00:00,CR_03,YB_03,RMG,idle,0,81.5,20.387,0.62,0.52,12.64,10.601,15.0
2025-02-06 16:15:00+00:00,CR_04,YB_04,RMG,active,10,328.6,82.147,0.62,0.52,50.93,42.716,7.0
2025-02-06 16:15:00+00:00,CR_05,YB_05,RTG,idle,0,84.1,21.016,0.62,0.52,13.03,10.928,5.0
2025-02-06 16:15:00+00:00,CR_06,YB_06,RTG,active,6,455.7,113.927,0.62,0.52,70.63,59.242,0.0
2025-02-06 16:15:00+00:00,CR_07,YB_07,RTG,active,7,467.8,116.941,0.62,0.52,72.5,60.809,0.0
2025-02-06 16:15:00+00:00,CR_08,YB_08,RTG,idle,0,66.5,16.636,0.62,0.52,10.31,8.651,4.0
2025-02-06 16:15:00+00:00,CR_09,YB_09,RMG,active,10,464.3,116.072,0.62,0.52,71.96,60.357,0.0
2025-02-06 16:15:00+00:00,CR_10,YB_10,RTG,eco,0,46.7,11.682,0.62,0.52,7.24,6.075,2.0
2025-02-06 16:15:00+00:00,CR_11,YB_11,RMG,active,8,506.3,126.569,0.62,0.52,78.47,65.816,0.0
2025-02-06 16:15:00+00:00,CR_12,YB_12,RTG,idle,0,85.2,21.305,0.62,0.52,13.21,11.079,7.0
2025-02-06 16:15:00+00:00,CR_13,YB_01,RTG,idle,0,78.6,19.654,0.62,0.52,12.19,10.22,13.0
2025-02-06 16:15:00+00:00,CR_14,YB_02,RMG,idle,0,77.9,19.481,0.62,0.52,12.08,10.13,10.0
2025-02-06 16:15:00+00:00,CR_15,YB_03,RMG,idle,0,68.8,17.206,0.62,0.52,10.67,8.947,15.0
2025-02-06 16:15:00+00:00,CR_16,YB_04,RTG,active,7,437.5,109.364,0.62,0.52,67.81,56.869,0.0
2025-02-06 16:30:00+00:00,CR_01,YB_01,RMG,idle,0,64.3,16.069,0.62,0.52,9.96,8.356,15.0
2025-02-06 16:30:00+00:00,CR_02,YB_02,RTG,idle,0,52.7,13.174,0.62,0.52,8.17,6.851,10.0
2025-02-06 16:30:00+00:00,CR_03,YB_03,RMG,active,12,374.1,93.528,0.62,0.52,57.99,48.635,7.0
2025-02-06 16:30:00+00:00,CR_04,YB_04,RMG,eco,0,49.8,12.456,0.62,0.52,7.72,6.477,1.0
2025-02-06 16:30:00+00:00,CR_05,YB_05,RTG,active,6,396.9,99.224,0.62,0.52,61.52,51.597,1.0
2025-02-06 16:30:00+00:00,CR_06,YB_06,RTG,eco,0,75.5,18.873,0.62,0.52,11.7,9.814,2.0
2025-02-06 16:30:00+00:00,CR_07,YB_07,RTG,idle,0,85.9,21.468,0.62,0.52,13.31,11.164,3.0
2025-02-06 16:30:00+00:00,CR_08,YB_08,RTG,active,8,441.0,110.244,0.62,0.52,68.35,57.327,0.0
2025-02-06 16:30:00+00:00,CR_09,YB_09,RMG,eco,0,51.9,12.977,0.62,0.52,8.05,6.748,2.0
2025-02-06 16:30:00+00:00,CR_10,YB_10,RTG,idle,0,87.1,21.765,0.62,0.52,13.49,11.318,5.0
2025-02-06 16:30:00+00:00,CR_11,YB_11,RMG,eco,0,49.3,12.336,0.62,0.52,7.65,6.415,2.0
2025-02-06 16:30:00+00:00,CR_12,YB_12,RTG,active,8,469.5,117.374,0.62,0.52,72.77,61.034,0.0
2025-02-06 16:30:00+00:00,CR_13,YB_01,RTG,idle,0,72.4,18.1,0.62,0.52,11.22,9.412,15.0
2025-02-06 16:30:00+00:00,CR_14,YB_02,RMG,idle,0,69.9,17.474,0.62,0.52,10.83,9.086,10.0
2025-02-06 16:30:00+00:00,CR_15,YB_03,RMG,active,7,385.5,96.373,0.62,0.52,59.75,50.114,0.0
2025-02-06 16:30:00+00:00,CR_16,YB_04,RTG,eco,0,60.7,15.177,0.62,0.52,9.41,7.892,1.0
2025-02-06 16:45:00+00:00,CR_01,YB_01,RMG,active,10,385.7,96.42,0.62,0.52,59.78,50.139,8.0
2025-02-06 16:45:00+00:00,CR_02,YB_02,RTG,idle,0,57.5,14.382,0.62,0.52,8.92,7.478,10.0
2025-02-06 16:45:00+00:00,CR_03,YB_03,RMG,eco,0,52.9,13.229,0.62,0.52,8.2,6.879,0.0
2025-02-06 16:45:00+00:00,CR_04,YB_04,RMG,eco,0,53.2,13.311,0.62,0.52,8.25,6.922,1.0
2025-02-06 16:45:00+00:00,CR_05,YB_05,RTG,idle,0,81.1,20.265,0.62,0.52,12.56,10.538,4.0
2025-02-06 16:45:00+00:00,CR_06,YB_06,RTG,idle,0,87.8,21.939,0.62,0.52,13.6,11.408,3.0
2025-02-06 16:45:00+00:00,CR_07,YB_07,RTG,idle,0,82.1,20.521,0.62,0.52,12.72,10.671,3.0
2025-02-06 16:45:00+00:00,CR_08,YB_08,RTG,eco,0,69.6,17.398,0.62,0.52,10.79,9.047,2.0
2025-02-06 16:45:00+00:00,CR_09,YB_09,RMG,idle,0,77.4,19.341,0.62,0.52,11.99,10.057,4.0
2025-02-06 16:45:00+00:00,CR_10,YB_10,RTG,active,8,420.0,105.004,0.62,0.52,65.1,54.602,0.0
2025-02-06 16:45:00+00:00,CR_11,YB_11,RMG,eco,0,47.0,11.744,0.62,0.52,7.28,6.107,2.0
2025-02-06 16:45:00+00:00,CR_12,YB_12,RTG,eco,0,62.8,15.704,0.62,0.52,9.74,8.166,3.0
2025-02-06 16:45:00+00:00,CR_13,YB_01,RTG,active,8,486.7,121.667,0.62,0.52,75.43,63.267,0.0
2025-02-06 16:45:00+00:00,CR_14,YB_02,RMG,idle,0,73.9,18.473,0.62,0.52,11.45,9.606,10.0
2025-02-06 16:45:00+00:00,CR_15,YB_03,RMG,eco,0,54.9,13.734,0.62,0.52,8.52,7.142,0.0
2025-02-06 16:45:00+00:00,CR_16,YB_04,RTG,eco,0,57.9,14.469,0.62,0.52,8.97,7.524,1.0
2025-02-06 17:00:00+00:00,CR_01,YB_01,RMG,eco,0,54.8,13.7,0.62,0.5226,8.49,7.16,2.0
2025-02-06 17:00:00+00:00,CR_02,YB_02,RTG,idle,0,56.0,14.001,0.62,0.5226,8.68,7.317,11.0
2025-02-06 17:00:00+00:00,CR_03,YB_03,RMG,eco,0,49.8,12.449,0.62,0.5226,7.72,6.506,3.0
2025-02-06 17:00:00+00:00,CR_04,YB_04,RMG,eco,0,57.6,14.404,0.62,0.5226,8.93,7.527,3.0
2025-02-06 17:00:00+00:00,CR_05,YB_05,RTG,active,7,409.1,102.273,0.62,0.5226,63.41,53.446,0.0
2025-02-06 17:00:00+00:00,CR_06,YB_06,RTG,idle,0,82.9,20.729,0.62,0.5226,12.85,10.832,4.0
2025-02-06 17:00:00+00:00,CR_07,YB_07,RTG,idle,0,80.5,20.131,0.62,0.5226,12.48,10.52,5.0
2025-02-06 17:00:00+00:00,CR_08,YB_08,RTG,idle,0,68.1,17.023,0.62,0.5226,10.55,8.896,3.0
2025-02-06 17:00:00+00:00,CR_09,YB_09,RMG,active,9,454.2,113.543,0.62,0.5226,70.4,59.336,1.0
2025-02-06 17:00:00+00:00,CR_10,YB_10,RTG,eco,0,47.4,11.843,0.62,0.5226,7.34,6.189,1.0
2025-02-06 17:00:00+00:00,CR_11,YB_11,RMG,idle,0,75.2,18.801,0.62,0.5226,11.66,9.825,5.0
2025-02-06 17:00:00+00:00,CR_12,YB_12,RTG,active,8,476.1,119.03,0.62,0.5226,73.8,62.204,0.0
2025-02-06 17:00:00+00:00,CR_13,YB_01,RTG,eco,0,72.1,18.033,0.62,0.5226,11.18,9.424,2.0
2025-02-06 17:00:00+00:00,CR_14,YB_02,RMG,idle,0,71.1,17.769,0.62,0.5226,11.02,9.286,11.0
2025-02-06 17:00:00+00:00,CR_15,YB_03,RMG,eco,0,49.7,12.437,0.62,0.5226,7.71,6.499,3.0
2025-02-06 17:00:00+00:00,CR_16,YB_04,RTG,eco,0,57.3,14.327,0.62,0.5226,8.88,7.487,3.0
2025-02-06 17:15:00+00:00,CR_01,YB_01,RMG,eco,0,45.6,11.396,0.62,0.5226,7.07,5.955,4.0
2025-02-06 17:15:00+00:00,CR_02,YB_02,RTG,idle,0,55.9,13.978,0.62,0.5226,8.67,7.305,12.0
2025-02-06 17:15:00+00:00,CR_03,YB_03,RMG,eco,0,54.6,13.642,0.62,0.5226,8.46,7.129,6.0
2025-02-06 17:15:00+00:00,CR_04,YB_04,RMG,eco,0,54.7,13.67,0.62,0.5226,8.48,7.144,5.0
2025-02-06 17:15:00+00:00,CR_05,YB_05,RTG,eco,0,54.1,13.523,0.62,0.5226,8.38,7.067,1.0
2025-02-06 17:15:00+00:00,CR_06,YB_06,RTG,active,6,454.6,113.65,0.62,0.5226,70.46,59.392,0.0
2025-02-06 17:15:00+00:00,CR_07,YB_07,RTG,idle,0,78.9,19.723,0.62,0.5226,12.23,10.307,6.0
2025-02-06 17:15:00+00:00,CR_08,YB_08,RTG,active,6,425.9,106.465,0.62,0.5226,66.01,55.637,1.0
2025-02-06 17:15:00+00:00,CR_09,YB_09,RMG,eco,0,47.6,11.91,0.62,0.5226,7.38,6.224,3.0
2025-02-06 17:15:00+00:00,CR_10,YB_10,RTG,eco,0,44.0,10.996,0.62,0.5226,6.82,5.746,3.0
2025-02-06 17:15:00+00:00,CR_11,YB_11,RMG,idle,0,70.4,17.602,0.62,0.5226,10.91,9.199,6.0
2025-02-06 17:15:00+00:00,CR_12,YB_12,RTG,idle,0,86.0,21.503,0.62,0.5226,13.33,11.237,5.0
2025-02-06 17:15:00+00:00,CR_13,YB_01,RTG,eco,0,70.4,17.606,0.62,0.5226,10.92,9.201,4.0
2025-02-06 17:15:00+00:00,CR_14,YB_02,RMG,idle,0,70.0,17.506,0.62,0.5226,10.85,9.149,12.0
2025-02-06 17:15:00+00:00,CR_15,YB_03,RMG,eco,0,47.3,11.824,0.62,0.5226,7.33,6.179,6.0
2025-02-06 17:15:00+00:00,CR_16,YB_04,RTG,eco,0,59.3,14.817,0.62,0.5226,9.19,7.743,5.0
2025-02-06 17:30:00+00:00,CR_01,YB_01,RMG,eco,0,57.4,14.341,0.62,0.5226,8.89,7.495,6.0
2025-02-06 17:30:00+00:00,CR_02,YB_02,RTG,idle,0,57.8,14.458,0.62,0.5226,8.96,7.556,15.0
2025-02-06 17:30:00+00:00,CR_03,YB_03,RMG,eco,0,52.0,13.002,0.62,0.5226,8.06,6.795,7.0
2025-02-06 17:30:00+00:00,CR_04,YB_04,RMG,idle,0,82.2,20.545,0.62,0.5226,12.74,10.736,6.0
2025-02-06 17:30:00+00:00,CR_05,YB_05,RTG,idle,0,79.1,19.781,0.62,0.5226,12.26,10.337,3.0
2025-02-06 17:30:00+00:00,CR_06,YB_06,RTG,eco,0,79.8,19.944,0.62,0.5226,12.37,10.422,0.0
2025-02-06 17:30:00+00:00,CR_07,YB_07,RTG,active,9,478.3,119.584,0.62,0.5226,74.14,62.493,0.0
2025-02-06 17:30:00+00:00,CR_08,YB_08,RTG,idle,0,69.3,17.313,0.62,0.5226,10.73,9.047,3.0
2025-02-06 17:30:00+00:00,CR_09,YB_09,RMG,idle,0,80.7,20.168,0.62,0.5226,12.5,10.54,7.0
2025-02-06 17:30:00+00:00,CR_10,YB_10,RTG,active,9,423.9,105.97,0.62,0.5226,65.7,55.379,0.0
2025-02-06 17:30:00+00:00,CR_11,YB_11,RMG,active,7,498.8,124.696,0.62,0.5226,77.31,65.165,1.0
2025-02-06 17:30:00+00:00,CR_12,YB_12,RTG,idle,0,85.9,21.483,0.62,0.5226,13.32,11.227,5.0
2025-02-06 17:30:00+00:00,CR_13,YB_01,RTG,eco,0,75.2,18.81,0.62,0.5226,11.66,9.83,6.0
2025-02-06 17:30:00+00:00,CR_14,YB_02,RMG,active,7,429.9,107.474,0.62,0.5226,66.63,56.165,8.0
2025-02-06 17:30:00+00:00,CR_15,YB_03,RMG,idle,0,63.8,15.957,0.62,0.5226,9.89,8.339,7.0
2025-02-06 17:30:00+00:00,CR_16,YB_04,RTG,idle,0,101.9,25.473,0.62,0.5226,15.79,13.312,6.0
2025-02-06 17:45:00+00:00,CR_01,YB_01,RMG,idle,0,62.3,15.581,0.62,0.5226,9.66,8.143,9.0
2025-02-06 17:45:00+00:00,CR_02,YB_02,RTG,idle,0,54.2,13.554,0.62,0.5226,8.4,7.083,10.0
2025-02-06 17:45:00+00:00,CR_03,YB_03,RMG,idle,0,82.8,20.702,0.62,0.5226,12.84,10.819,12.0
2025-02-06 17:45:00+00:00,CR_04,YB_04,RMG,idle,0,75.0,18.751,0.62,0.5226,11.63,9.799,7.0
2025-02-06 17:45:00+00:00,CR_05,YB_05,RTG,idle,0,81.7,20.431,0.62,0.5226,12.67,10.677,3.0
2025-02-06 17:45:00+00:00,CR_06,YB_06,RTG,eco,0,73.3,18.324,0.62,0.5226,11.36,9.576,1.0
2025-02-06 17:45:00+00:00,CR_07,YB_07,RTG,idle,0,79.4,19.847,0.62,0.5226,12.31,10.372,3.0
2025-02-06 17:45:00+00:00,CR_08,YB_08,RTG,active,8,438.5,109.615,0.62,0.5226,67.96,57.283,0.0
2025-02-06 17:45:00+00:00,CR_09,YB_09,RMG,active,10,466.6,116.649,0.62,0.5226,72.32,60.959,2.0
2025-02-06 17:45:00+00:00,CR_10,YB_10,RTG,eco,0,49.8,12.449,0.62,0.5226,7.72,6.506,1.0
2025-02-06 17:45:00+00:00,CR_11,YB_11,RMG,idle,0,71.6,17.912,0.62,0.5226,11.11,9.361,5.0
2025-02-06 17:45:00+00:00,CR_12,YB_12,RTG,idle,0,91.3,22.827,0.62,0.5226,14.15,11.929,6.0
2025-02-06 17:45:00+00:00,CR_13,YB_01,RTG,idle,0,79.2,19.811,0.62,0.5226,12.28,10.353,9.0
2025-02-06 17:45:00+00:00,CR_14,YB_02,RMG,idle,0,74.5,18.637,0.62,0.5226,11.56,9.74,10.0
2025-02-06 17:45:00+00:00,CR_15,YB_03,RMG,idle,0,69.5,17.373,0.62,0.5226,10.77,9.079,12.0
2025-02-06 17:45:00+00:00,CR_16,YB_04,RTG,idle,0,105.0,26.241,0.62,0.5226,16.27,13.713,7.0
2025-02-06 18:00:00+00:00,CR_01,YB_01,RMG,idle,0,62.1,15.529,0.62,0.525,9.63,8.153,10.0
2025-02-06 18:00:00+00:00,CR_02,YB_02,RTG,idle,0,53.6,13.405,0.62,0.525,8.31,7.038,11.0
2025-02-06 18:00:00+00:00,CR_03,YB_03,RMG,idle,0,80.7,20.165,0.62,0.525,12.5,10.587,15.0
2025-02-06 18:00:00+00:00,CR_04,YB_04,RMG,idle,0,81.7,20.418,0.62,0.525,12.66,10.719,8.0
2025-02-06 18:00:00+00:00,CR_05,YB_05,RTG,active,6,408.1,102.017,0.62,0.525,63.25,53.559,0.0
2025-02-06 18:00:00+00:00,CR_06,YB_06,RTG,idle,0,84.4,21.093,0.62,0.525,13.08,11.074,3.0
2025-02-06 18:00:00+00:00,CR_07,YB_07,RTG,active,8,475.2,118.79,0.62,0.525,73.65,62.365,0.0
2025-02-06 18:00:00+00:00,CR_08,YB_08,RTG,eco,0,71.2,17.793,0.62,0.525,11.03,9.342,1.0
2025-02-06 18:00:00+00:00,CR_09,YB_09,RMG,idle,0,75.6,18.89,0.62,0.525,11.71,9.917,5.0
2025-02-06 18:00:00+00:00,CR_10,YB_10,RTG,eco,0,43.5,10.879,0.62,0.525,6.75,5.712,2.0
2025-02-06 18:00:00+00:00,CR_11,YB_11,RMG,idle,0,76.9,19.233,0.62,0.525,11.92,10.098,5.0
2025-02-06 18:00:00+00:00,CR_12,YB_12,RTG,idle,0,88.0,21.998,0.62,0.525,13.64,11.549,7.0
2025-02-06 18:00:00+00:00,CR_13,YB_01,RTG,idle,0,72.8,18.2,0.62,0.525,11.28,9.555,10.0
2025-02-06 18:00:00+00:00,CR_14,YB_02,RMG,idle,0,67.3,16.816,0.62,0.525,10.43,8.828,11.0
2025-02-06 18:00:00+00:00,CR_15,YB_03,RMG,idle,0,64.8,16.211,0.62,0.525,10.05,8.511,15.0
2025-02-06 18:00:00+00:00,CR_16,YB_04,RTG,idle,0,100.7,25.175,0.62,0.525,15.61,13.217,8.0
2025-02-06 18:15:00+00:00,CR_01,YB_01,RMG,idle,0,63.3,15.814,0.62,0.525,9.8,8.303,14.0
2025-02-06 18:15:00+00:00,CR_02,YB_02,RTG,idle,0,56.4,14.093,0.62,0.525,8.74,7.399,11.0
