timestamp,temperature_2m_c,wind_speed_10m_mps,precipitation_mm,cloud_cover_percent,wave_height_m,sea_level_height_msl,ocean_current_velocity_kmh
2024-01-14T08:00:00Z,11.3,2.69,0.0,0.0,0.28,0.9,4.2
2024-01-14T09:00:00Z,11.6,2.09,0.0,0.0,0.26,0.13,5.4
2024-01-14T10:00:00Z,12.4,4.25,0.0,11.0,0.34,-0.51,5.6
2024-01-14T11:00:00Z,9.8,11.01,0.0,39.0,0.42,-0.94,4.4
2024-01-14T12:00:00Z,8.5,10.62,0.0,74.0,0.5,-1.06,2.3
2024-01-14T13:00:00Z,8.8,10.3,0.0,83.0,0.58,-0.76,1.2
2024-01-14T14:00:00Z,8.7,10.8,0.0,75.0,0.66,-0.11,3.4
2024-01-14T15:00:00Z,8.6,10.7,0.0,93.0,0.74,0.6,4.9
2024-01-14T16:00:00Z,8.4,10.7,0.1,100.0,0.78,1.11,4.7
2024-01-14T17:00:00Z,8.1,10.62,0.1,100.0,0.8,1.37,3.4
2024-01-14T18:00:00Z,7.8,10.65,0.1,100.0,0.84,1.34,1.6
2024-01-14T19:00:00Z,7.5,10.88,0.0,100.0,0.84,0.99,0.4
2024-01-14T20:00:00Z,7.2,10.92,0.0,100.0,0.86,0.41,2.4
2024-01-14T21:00:00Z,6.8,10.82,0.0,100.0,0.86,-0.25,3.8
2024-01-14T22:00:00Z,6.1,10.46,0.0,100.0,0.86,-0.8,4.0
2024-01-14T23:00:00Z,5.9,10.46,0.0,100.0,0.84,-1.12,3.3
2024-01-15T00:00:00Z,5.7,10.02,0.0,99.0,0.84,-1.14,1.9
2024-01-15T01:00:00Z,5.7,9.6,0.0,97.0,0.88,-0.75,2.2
2024-01-15T02:00:00Z,5.7,9.42,0.0,96.0,0.9,0.02,4.3
2024-01-15T03:00:00Z,5.8,9.24,0.0,100.0,0.94,0.94,6.2
2024-01-15T04:00:00Z,5.9,8.74,0.0,99.0,0.88,1.71,6.5
2024-01-15T05:00:00Z,6.1,8.41,0.0,97.0,0.82,2.21,5.2
2024-01-15T06:00:00Z,6.2,8.32,0.0,99.0,0.76,2.36,3.1
2024-01-15T07:00:00Z,6.3,8.23,0.0,98.0,0.72,2.14,0.6
2024-01-15T08:00:00Z,6.4,8.09,0.0,96.0,0.66,1.59,2.0
2024-01-15T09:00:00Z,6.5,7.83,0.0,95.0,0.62,0.83,4.0
2024-01-15T10:00:00Z,6.3,6.89,0.0,93.0,0.58,0.06,5.2
2024-01-15T11:00:00Z,6.4,6.26,0.0,93.0,0.56,-0.55,5.2
2024-01-15T12:00:00Z,6.5,5.87,0.0,76.0,0.52,-0.91,4.2
2024-01-15T13:00:00Z,6.7,5.42,0.0,74.0,0.5,-0.94,2.3
2024-01-15T14:00:00Z,6.8,5.37,0.0,100.0,0.48,-0.57,1.0
2024-01-15T15:00:00Z,6.9,5.64,0.0,100.0,0.46,0.06,3.1
2024-01-15T16:00:00Z,7.1,5.71,0.0,100.0,0.44,0.65,4.2
2024-01-15T17:00:00Z,7.2,5.45,0.0,100.0,0.44,1.04,3.6
2024-01-15T18:00:00Z,7.4,5.4,0.0,100.0,0.42,1.19,2.1
2024-01-15T19:00:00Z,7.6,5.72,0.0,100.0,0.44,1.05,0.6
2024-01-15T20:00:00Z,7.9,5.91,0.0,100.0,0.46,0.63,1.8
2024-01-15T21:00:00Z,8.0,5.64,0.0,100.0,0.48,0.01,3.4
2024-01-15T22:00:00Z,7.9,4.85,0.0,86.0,0.5,-0.64,4.4
2024-01-15T23:00:00Z,8.1,5.12,0.0,93.0,0.54,-1.13,4.4
2024-01-16T00:00:00Z,8.3,5.18,0.0,88.0,0.56,-1.38,3.3
2024-01-16T01:00:00Z,8.5,5.18,0.0,100.0,0.52,-1.31,1.5
2024-01-16T02:00:00Z,8.6,5.46,0.0,100.0,0.46,-0.88,1.3
2024-01-16T03:00:00Z,8.9,5.57,0.0,100.0,0.42,-0.13,3.6
2024-01-16T04:00:00Z,9.1,4.96,0.0,99.0,0.42,0.68,5.1
2024-01-16T05:00:00Z,9.3,4.25,0.0,98.0,0.4,1.31,4.9
2024-01-16T06:00:00Z,9.5,4.48,0.0,98.0,0.4,1.65,3.3
2024-01-16T07:00:00Z,9.7,4.8,0.0,94.0,0.38,1.69,1.5
2024-01-16T08:00:00Z,9.9,4.96,0.0,93.0,0.36,1.4,1.3
2024-01-16T09:00:00Z,10.0,5.5,0.0,89.0,0.34,0.83,3.3
2024-01-16T10:00:00Z,10.1,5.27,0.0,45.0,0.36,0.11,4.7
2024-01-16T11:00:00Z,10.3,5.83,0.0,56.0,0.36,-0.55,5.4
2024-01-16T12:00:00Z,10.4,6.3,0.0,25.0,0.38,-1.03,5.0
2024-01-16T13:00:00Z,10.5,6.16,0.0,28.0,0.38,-1.24,3.6
2024-01-16T14:00:00Z,10.6,5.94,0.0,15.0,0.36,-1.14,1.6
2024-01-16T15:00:00Z,10.8,5.63,0.0,24.0,0.36,-0.69,0.9
2024-01-16T16:00:00Z,10.9,5.35,0.0,24.0,0.34,-0.05,3.0
2024-01-16T17:00:00Z,11.0,5.51,0.0,26.0,0.34,0.52,3.8
2024-01-16T18:00:00Z,11.1,5.82,0.0,37.0,0.32,0.89,3.3
2024-01-16T19:00:00Z,11.0,5.85,0.0,29.0,0.32,1.04,2.1
2024-01-16T20:00:00Z,10.9,6.16,0.0,9.0,0.32,0.92,1.3
2024-01-16T21:00:00Z,10.9,6.36,0.0,4.0,0.32,0.54,2.2
2024-01-16T22:00:00Z,11.2,5.57,0.0,3.0,0.34,-0.02,3.6
2024-01-16T23:00:00Z,11.3,6.0,0.0,1.0,0.36,-0.56,4.1
2024-01-17T00:00:00Z,11.3,6.38,0.0,0.0,0.38,-0.94,4.0
2024-01-17T01:00:00Z,11.4,6.94,0.0,0.0,0.38,-1.07,2.7
2024-01-17T02:00:00Z,11.5,7.41,0.0,0.0,0.38,-0.92,0.9
2024-01-17T03:00:00Z,11.7,7.55,0.0,0.0,0.38,-0.46,1.3
2024-01-17T04:00:00Z,12.0,7.12,0.0,0.0,0.36,0.24,3.4
2024-01-17T05:00:00Z,12.3,6.65,0.0,0.0,0.36,0.93,4.4
2024-01-17T06:00:00Z,12.5,6.43,0.0,0.0,0.34,1.42,4.2
2024-01-17T07:00:00Z,12.7,6.46,0.0,0.0,0.34,1.65,3.0
2024-01-17T08:00:00Z,12.8,6.74,0.0,0.0,0.34,1.62,1.5
2024-01-17T09:00:00Z,12.7,6.9,0.0,0.0,0.34,1.29,1.7
2024-01-17T10:00:00Z,12.8,6.99,0.0,0.0,0.34,0.73,3.0
2024-01-17T11:00:00Z,12.8,7.01,0.0,0.0,0.36,0.08,4.2
2024-01-17T12:00:00Z,12.7,6.75,0.0,0.0,0.36,-0.46,4.3
2024-01-17T13:00:00Z,12.7,6.59,0.0,0.0,0.34,-0.8,3.8
2024-01-17T14:00:00Z,12.6,6.1,0.0,0.0,0.3,-0.9,2.3
2024-01-17T15:00:00Z,12.5,5.23,0.0,0.0,0.28,-0.72,0.5
2024-01-17T16:00:00Z,12.0,4.05,0.0,0.0,0.26,-0.26,1.7
2024-01-17T17:00:00Z,11.8,2.44,0.0,1.0,0.24,0.33,3.3
2024-01-17T18:00:00Z,11.2,2.36,0.0,14.0,0.22,0.81,3.7
2024-01-17T19:00:00Z,10.6,4.02,0.0,40.0,0.26,1.11,3.1
2024-01-17T20:00:00Z,10.2,5.54,0.0,39.0,0.28,1.23,2.1
2024-01-17T21:00:00Z,9.8,6.41,0.0,19.0,0.32,1.1,0.6
2024-01-17T22:00:00Z,9.5,7.45,0.0,48.0,0.36,0.73,1.1
2024-01-17T23:00:00Z,9.3,8.01,0.0,81.0,0.42,0.23,2.4
2024-01-18T00:00:00Z,9.2,7.52,0.0,88.0,0.46,-0.24,3.2
2024-01-18T01:00:00Z,9.2,6.9,0.0,92.0,0.48,-0.55,3.0
2024-01-18T02:00:00Z,9.3,6.65,0.0,99.0,0.48,-0.66,2.1
2024-01-18T03:00:00Z,9.2,6.61,0.0,98.0,0.5,-0.54,1.3
2024-01-18T04:00:00Z,9.2,6.41,0.0,100.0,0.5,-0.17,2.2
2024-01-18T05:00:00Z,9.1,6.34,0.0,99.0,0.5,0.39,3.5
2024-01-18T06:00:00Z,9.2,6.44,0.0,100.0,0.5,0.91,4.3
2024-01-18T07:00:00Z,9.2,6.73,0.0,100.0,0.48,1.25,3.8
2024-01-18T08:00:00Z,9.2,7.02,0.0,99.0,0.48,1.4,2.5
2024-01-18T09:00:00Z,9.2,7.2,0.0,100.0,0.46,1.32,1.1
2024-01-18T10:00:00Z,9.0,5.61,0.1,99.0,0.44,1.0,0.6
2024-01-18T11:00:00Z,9.1,5.2,0.1,99.0,0.4,0.5,2.2
2024-01-18T12:00:00Z,9.3,5.1,0.1,84.0,0.38,-0.05,3.2
2024-01-18T13:00:00Z,9.5,5.62,0.0,98.0,0.36,-0.48,3.2
2024-01-18T14:00:00Z,9.6,5.39,0.0,99.0,0.36,-0.73,2.7
2024-01-18T15:00:00Z,9.7,5.16,0.1,100.0,0.34,-0.78,1.7
2024-01-18T16:00:00Z,9.7,4.92,0.2,100.0,0.36,-0.59,1.4
2024-01-18T17:00:00Z,9.8,4.82,0.2,100.0,0.36,-0.14,2.7
2024-01-18T18:00:00Z,10.0,4.61,0.2,100.0,0.38,0.4,4.0
2024-01-18T19:00:00Z,10.2,3.79,0.0,100.0,0.42,0.84,4.3
2024-01-18T20:00:00Z,10.4,4.01,0.1,100.0,0.44,1.13,3.6
2024-01-18T21:00:00Z,10.5,4.83,0.1,99.0,0.48,1.28,2.7
2024-01-18T22:00:00Z,10.5,5.33,0.2,99.0,0.5,1.2,1.3
2024-01-18T23:00:00Z,10.6,5.95,0.0,100.0,0.5,0.9,0.6
2024-01-19T00:00:00Z,10.6,6.19,0.0,100.0,0.52,0.48,1.8
2024-01-19T01:00:00Z,10.6,6.06,0.0,89.0,0.54,0.08,2.2
2024-01-19T02:00:00Z,10.6,5.58,0.0,77.0,0.56,-0.18,2.2
2024-01-19T03:00:00Z,10.4,5.39,0.0,77.0,0.58,-0.3,1.7
2024-01-19T04:00:00Z,10.3,5.37,0.0,83.0,0.58,-0.25,1.5
2024-01-19T05:00:00Z,10.1,5.64,0.0,88.0,0.58,0.02,2.1
2024-01-19T06:00:00Z,10.0,6.22,0.0,100.0,0.58,0.43,3.1
2024-01-19T07:00:00Z,9.9,6.98,0.0,100.0,0.64,0.8,3.6
2024-01-19T08:00:00Z,9.8,7.51,0.1,95.0,0.7,1.04,3.1
2024-01-19T09:00:00Z,9.6,7.38,0.0,96.0,0.76,1.14,2.0
2024-01-19T10:00:00Z,10.1,6.14,0.0,100.0,0.72,1.07,0.7
2024-01-19T11:00:00Z,10.0,6.16,0.1,100.0,0.7,0.79,0.8
2024-01-19T12:00:00Z,9.8,6.61,0.1,100.0,0.66,0.35,2.3
2024-01-19T13:00:00Z,9.6,7.22,0.2,100.0,0.62,-0.12,3.1
2024-01-19T14:00:00Z,9.3,7.91,0.5,100.0,0.6,-0.48,3.0
2024-01-19T15:00:00Z,9.0,7.72,0.9,100.0,0.56,-0.7,2.5
2024-01-19T16:00:00Z,8.8,7.62,1.3,100.0,0.54,-0.75,1.8
2024-01-19T17:00:00Z,8.7,7.3,2.0,100.0,0.54,-0.57,1.5
2024-01-19T18:00:00Z,8.7,6.7,1.0,100.0,0.52,-0.16,2.4
2024-01-19T19:00:00Z,8.5,6.21,0.3,100.0,0.54,0.32,3.5
2024-01-19T20:00:00Z,8.3,7.34,0.3,100.0,0.54,0.74,3.8
2024-01-19T21:00:00Z,8.2,8.1,0.4,100.0,0.56,1.07,3.3
2024-01-19T22:00:00Z,7.9,7.34,0.4,100.0,0.58,1.27,2.3
2024-01-19T23:00:00Z,7.8,7.93,0.2,100.0,0.62,1.26,1.1
2024-01-20T00:00:00Z,7.6,9.06,0.2,100.0,0.64,1.03,0.6
2024-01-20T01:00:00Z,7.4,9.26,0.4,100.0,0.66,0.68,1.6
2024-01-20T02:00:00Z,7.3,8.85,0.6,100.0,0.68,0.34,2.2
2024-01-20T03:00:00Z,7.1,9.95,0.7,100.0,0.7,0.09,2.2
2024-01-20T04:00:00Z,7.0,10.36,0.5,100.0,0.72,-0.08,1.9
2024-01-20T05:00:00Z,7.0,10.51,0.3,100.0,0.74,-0.11,1.3
2024-01-20T06:00:00Z,7.1,11.04,0.1,100.0,0.76,0.05,0.8
2024-01-20T07:00:00Z,7.1,10.78,0.3,100.0,0.78,0.34,1.7
2024-01-20T08:00:00Z,7.2,10.98,0.1,100.0,0.8,0.62,2.3
2024-01-20T09:00:00Z,7.2,11.04,0.1,100.0,0.82,0.83,2.2
2024-01-20T10:00:00Z,6.8,10.59,0.0,100.0,0.82,0.95,1.5
2024-01-20T11:00:00Z,6.8,11.36,0.0,100.0,0.84,0.94,0.6
2024-01-20T12:00:00Z,6.7,11.6,0.0,100.0,0.84,0.73,0.6
2024-01-20T13:00:00Z,6.7,11.6,0.0,100.0,0.86,0.35,1.9
2024-01-20T14:00:00Z,6.6,11.64,0.0,100.0,0.88,-0.05,2.5
2024-01-20T15:00:00Z,6.6,11.86,0.0,100.0,0.9,-0.37,2.5
2024-01-20T16:00:00Z,6.6,11.74,0.0,100.0,0.88,-0.58,2.0
2024-01-20T17:00:00Z,6.6,11.62,0.0,100.0,0.88,-0.65,1.5
2024-01-20T18:00:00Z,6.7,11.37,0.0,100.0,0.86,-0.5,1.1
2024-01-20T19:00:00Z,6.7,11.32,0.0,100.0,0.82,-0.12,2.3
2024-01-20T20:00:00Z,6.7,11.25,0.0,100.0,0.8,0.34,3.4
2024-01-20T21:00:00Z,6.7,10.83,0.0,100.0,0.76,0.79,4.0
2024-01-20T22:00:00Z,6.5,9.71,0.0,100.0,0.78,1.19,3.8
2024-01-20T23:00:00Z,6.6,10.3,0.0,100.0,0.78,1.49,3.1
2024-01-21T00:00:00Z,6.7,10.57,0.0,100.0,0.8,1.57,1.8
2024-01-21T01:00:00Z,6.7,10.42,0.0,100.0,0.82,1.4,0.6
2024-01-21T02:00:00Z,6.8,10.24,0.0,100.0,0.84,1.08,1.3
2024-01-21T03:00:00Z,7.0,10.42,0.0,100.0,0.86,0.73,2.0
2024-01-21T04:00:00Z,7.1,10.83,0.0,100.0,0.88,0.42,2.2
2024-01-21T05:00:00Z,7.3,11.33,0.0,100.0,0.92,0.17,2.1
2024-01-21T06:00:00Z,7.4,11.67,0.0,100.0,0.94,0.05,1.7
2024-01-21T07:00:00Z,7.3,12.04,0.0,100.0,0.94,0.13,0.9
2024-01-21T08:00:00Z,7.0,11.85,0.0,100.0,0.96,0.36,1.4
2024-01-21T09:00:00Z,6.7,11.83,0.0,100.0,0.96,0.6,2.0
2024-01-21T10:00:00Z,6.3,10.62,0.0,100.0,0.96,0.83,2.0
2024-01-21T11:00:00Z,6.0,11.05,0.0,100.0,0.94,1.02,1.6
2024-01-21T12:00:00Z,5.9,11.16,0.0,100.0,0.94,1.06,0.9
2024-01-21T13:00:00Z,5.8,11.16,0.0,100.0,0.96,0.89,0.6
2024-01-21T14:00:00Z,5.7,11.28,0.0,100.0,0.96,0.53,1.7
2024-01-21T15:00:00Z,5.5,11.72,0.0,100.0,0.98,0.13,2.5
2024-01-21T16:00:00Z,5.3,12.2,0.0,100.0,1.0,-0.21,2.7
2024-01-21T17:00:00Z,5.2,11.6,0.0,100.0,1.02,-0.48,2.3
2024-01-21T18:00:00Z,5.0,11.81,0.0,100.0,1.04,-0.6,2.2
2024-01-21T19:00:00Z,4.6,12.07,0.0,100.0,1.04,-0.48,1.6
2024-01-21T20:00:00Z,4.2,12.52,0.1,100.0,1.06,-0.13,2.2
2024-01-21T21:00:00Z,4.0,12.61,0.0,100.0,1.06,0.33,3.4
2024-01-21T22:00:00Z,3.5,11.81,0.0,99.0,1.06,0.82,4.0
2024-01-21T23:00:00Z,3.1,12.27,0.0,100.0,1.04,1.29,4.0
2024-01-22T00:00:00Z,2.7,12.63,0.0,100.0,1.04,1.64,3.3
2024-01-22T01:00:00Z,2.5,12.24,0.0,100.0,1.02,1.74,2.1
2024-01-22T02:00:00Z,2.4,11.94,0.0,100.0,1.02,1.54,1.0
2024-01-22T03:00:00Z,2.3,11.57,0.0,100.0,1.0,1.17,1.7
2024-01-22T04:00:00Z,2.2,11.46,0.0,100.0,1.0,0.74,2.6
2024-01-22T05:00:00Z,2.2,11.44,0.1,100.0,1.02,0.32,3.1
2024-01-22T06:00:00Z,2.1,11.74,0.1,100.0,1.02,-0.06,3.1
2024-01-22T07:00:00Z,2.2,12.02,0.0,100.0,1.0,-0.27,2.7
2024-01-22T08:00:00Z,2.2,12.16,0.1,100.0,0.98,-0.25,1.4
2024-01-22T09:00:00Z,2.2,12.46,0.1,100.0,0.96,-0.04,1.0
2024-01-22T10:00:00Z,1.5,11.17,0.2,100.0,0.98,0.24,1.7
2024-01-22T11:00:00Z,1.4,11.61,0.1,100.0,0.98,0.56,2.0
2024-01-22T12:00:00Z,1.3,11.72,0.2,100.0,1.0,0.83,1.8
2024-01-22T13:00:00Z,1.1,11.91,0.2,100.0,0.98,0.93,1.1
2024-01-22T14:00:00Z,0.8,12.08,0.1,100.0,0.96,0.75,0.6
2024-01-22T15:00:00Z,0.5,11.81,0.1,100.0,0.94,0.38,1.7
2024-01-22T16:00:00Z,0.3,11.81,0.0,100.0,0.94,-0.06,2.5
2024-01-22T17:00:00Z,0.1,11.41,0.0,99.0,0.92,-0.46,2.8
2024-01-22T18:00:00Z,-0.1,11.56,0.0,99.0,0.92,-0.76,2.7
2024-01-22T19:00:00Z,-0.2,11.94,0.0,95.0,0.94,-0.91,2.2
2024-01-22T20:00:00Z,-0.3,11.79,0.0,53.0,0.94,-0.81,1.5
2024-01-22T21:00:00Z,-0.4,11.8,0.0,46.0,0.96,-0.44,1.8
2024-01-22T22:00:00Z,-1.0,11.49,0.0,82.0,0.98,0.06,3.2
2024-01-22T23:00:00Z,-1.1,11.63,0.0,92.0,1.0,0.61,4.0
2024-01-23T00:00:00Z,-1.3,11.15,0.0,98.0,1.02,1.15,4.0
2024-01-23T01:00:00Z,-1.2,10.74,0.0,84.0,0.98,1.54,3.3
2024-01-23T02:00:00Z,-1.0,10.91,0.0,69.0,0.96,1.62,1.8
2024-01-23T03:00:00Z,-0.7,11.04,0.0,42.0,0.92,1.39,0.7
2024-01-23T04:00:00Z,-0.5,11.03,0.0,34.0,0.9,0.96,1.8
2024-01-23T05:00:00Z,-0.2,10.81,0.0,21.0,0.86,0.46,3.0
2024-01-23T06:00:00Z,0.1,10.44,0.0,22.0,0.84,-0.03,3.5
2024-01-23T07:00:00Z,0.5,10.4,0.0,18.0,0.84,-0.45,3.5
2024-01-23T08:00:00Z,0.7,10.29,0.0,15.0,0.84,-0.69,2.8
2024-01-23T09:00:00Z,0.9,10.21,0.0,14.0,0.84,-0.65,1.2
2024-01-23T10:00:00Z,0.8,10.1,0.0,30.0,0.86,-0.4,0.8
2024-01-23T11:00:00Z,0.7,10.6,0.0,27.0,0.88,-0.06,1.8
2024-01-23T12:00:00Z,0.5,10.62,0.0,23.0,0.9,0.33,2.3
2024-01-23T13:00:00Z,0.3,10.84,0.0,8.0,0.88,0.64,2.0
2024-01-23T14:00:00Z,0.2,11.16,0.0,7.0,0.86,0.72,1.1
2024-01-23T15:00:00Z,0.1,11.54,0.0,10.0,0.84,0.5,0.5
2024-01-23T16:00:00Z,0.0,11.54,0.0,5.0,0.92,0.08,1.9
2024-01-23T17:00:00Z,0.0,11.4,0.0,8.0,0.98,-0.39,2.8
2024-01-23T18:00:00Z,0.1,11.38,0.0,8.0,1.06,-0.83,3.1
2024-01-23T19:00:00Z,0.1,11.3,0.0,3.0,0.98,-1.16,3.0
2024-01-23T20:00:00Z,0.0,10.96,0.0,1.0,0.92,-1.29,2.1
2024-01-23T21:00:00Z,-0.1,10.54,0.0,2.0,0.84,-1.12,1.1
2024-01-23T22:00:00Z,0.2,10.12,0.0,1.0,0.82,-0.66,2.4
2024-01-23T23:00:00Z,0.1,9.72,0.0,2.0,0.8,-0.03,4.2
2024-01-24T00:00:00Z,0.1,10.04,0.0,1.0,0.78,0.64,4.9
2024-01-24T01:00:00Z,0.1,9.97,0.0,1.0,0.78,1.26,4.7
2024-01-24T02:00:00Z,0.3,9.34,0.0,3.0,0.76,1.66,3.8
2024-01-24T03:00:00Z,0.6,8.84,0.0,6.0,0.76,1.69,2.0
2024-01-24T04:00:00Z,1.0,8.42,0.0,11.0,0.86,1.38,0.3
2024-01-24T05:00:00Z,1.5,8.07,0.0,15.0,0.96,0.88,2.0
2024-01-24T06:00:00Z,2.0,7.92,0.0,10.0,1.06,0.32,3.1
2024-01-24T07:00:00Z,2.5,7.46,0.0,5.0,0.94,-0.21,3.6
2024-01-24T08:00:00Z,3.0,7.22,0.0,8.0,0.8,-0.64,3.5
2024-01-24T09:00:00Z,3.2,7.21,0.0,12.0,0.68,-0.82,2.4
2024-01-24T10:00:00Z,3.4,6.74,0.0,9.0,0.68,-0.7,0.6
2024-01-24T11:00:00Z,3.3,7.13,0.0,10.0,0.68,-0.37,1.3
2024-01-24T12:00:00Z,3.2,7.58,0.0,13.0,0.68,0.06,2.3
2024-01-24T13:00:00Z,3.2,7.65,0.0,15.0,0.66,0.51,2.5
2024-01-24T14:00:00Z,3.0,7.31,0.0,9.0,0.66,0.81,2.2
2024-01-24T15:00:00Z,2.9,7.4,0.0,0.0,0.64,0.83,1.0
2024-01-24T16:00:00Z,2.8,7.57,0.0,8.0,0.6,0.53,0.7
2024-01-24T17:00:00Z,2.8,7.5,0.0,32.0,0.54,0.03,2.2
2024-01-24T18:00:00Z,2.7,7.12,0.0,41.0,0.5,-0.51,3.1
2024-01-24T19:00:00Z,2.7,6.74,0.0,17.0,0.48,-0.98,3.5
2024-01-24T20:00:00Z,2.7,6.52,0.0,49.0,0.48,-1.3,3.0
2024-01-24T21:00:00Z,2.7,6.72,0.0,86.0,0.46,-1.38,1.9
2024-01-24T22:00:00Z,2.9,7.07,0.0,93.0,0.46,-1.09,1.0
2024-01-24T23:00:00Z,2.8,6.6,0.0,85.0,0.44,-0.5,3.1
2024-01-25T00:00:00Z,2.9,6.02,0.0,61.0,0.44,0.22,4.7
2024-01-25T01:00:00Z,2.9,5.87,0.0,23.0,0.42,0.94,5.2
2024-01-25T02:00:00Z,2.9,5.94,0.0,18.0,0.42,1.53,4.7
2024-01-25T03:00:00Z,2.9,6.15,0.0,7.0,0.4,1.81,3.3
2024-01-25T04:00:00Z,3.1,6.08,0.0,0.0,0.38,1.7,1.1
2024-01-25T05:00:00Z,3.3,5.94,0.0,0.0,0.36,1.25,1.1
2024-01-25T06:00:00Z,3.6,5.66,0.0,0.0,0.34,0.65,3.1
2024-01-25T07:00:00Z,4.1,5.56,0.0,0.0,0.34,0.03,4.2
2024-01-25T08:00:00Z,4.5,5.51,0.0,0.0,0.32,-0.52,4.4
2024-01-25T09:00:00Z,4.9,5.57,0.0,0.0,0.32,-0.91,3.9
2024-01-25T10:00:00Z,5.3,5.29,0.0,0.0,0.34,-0.99,2.5
2024-01-25T11:00:00Z,5.2,5.12,0.0,0.0,0.34,-0.73,0.5
2024-01-25T12:00:00Z,5.1,4.72,0.0,0.0,0.36,-0.27,2.2
2024-01-25T13:00:00Z,5.0,4.98,0.0,0.0,0.34,0.24,3.1
2024-01-25T14:00:00Z,4.9,5.2,0.0,0.0,0.34,0.69,3.2
2024-01-25T15:00:00Z,4.7,5.12,0.0,0.0,0.32,0.93,2.4
2024-01-25T16:00:00Z,4.6,4.87,0.0,0.0,0.3,0.84,0.9
2024-01-25T17:00:00Z,4.4,4.65,0.0,0.0,0.28,0.44,1.1
2024-01-25T18:00:00Z,4.4,4.59,0.0,0.0,0.26,-0.13,2.5
2024-01-25T19:00:00Z,4.4,4.37,0.0,0.0,0.24,-0.69,3.5
2024-01-25T20:00:00Z,4.3,4.34,0.0,0.0,0.24,-1.15,3.5
2024-01-25T21:00:00Z,4.3,4.41,0.0,0.0,0.22,-1.41,2.7
2024-01-25T22:00:00Z,4.2,3.64,0.0,0.0,0.2,-1.34,1.3
2024-01-25T23:00:00Z,4.2,3.58,0.0,0.0,0.2,-0.89,2.0
2024-01-26T00:00:00Z,4.2,3.42,0.0,0.0,0.18,-0.18,4.2
2024-01-26T01:00:00Z,4.3,3.76,0.0,0.0,0.18,0.61,5.4
2024-01-26T02:00:00Z,4.3,4.24,0.0,0.0,0.16,1.33,5.4
2024-01-26T03:00:00Z,4.2,4.33,0.0,0.0,0.16,1.83,4.5
2024-01-26T04:00:00Z,4.2,4.43,0.0,4.0,0.16,1.96,2.5
2024-01-26T05:00:00Z,4.4,4.57,0.0,78.0,0.14,1.69,0.3
2024-01-26T06:00:00Z,4.6,4.42,0.0,72.0,0.14,1.14,2.2
2024-01-26T07:00:00Z,4.8,4.11,0.0,84.0,0.14,0.48,3.8
2024-01-26T08:00:00Z,5.0,3.89,0.0,77.0,0.14,-0.15,4.5
2024-01-26T09:00:00Z,5.2,3.81,0.0,95.0,0.14,-0.67,4.6
2024-01-26T10:00:00Z,5.8,3.1,0.0,92.0,0.14,-0.96,3.6
2024-01-26T11:00:00Z,5.7,3.44,0.0,94.0,0.16,-0.87,1.5
2024-01-26T12:00:00Z,5.5,3.67,0.0,52.0,0.16,-0.46,1.2
2024-01-26T13:00:00Z,5.4,3.64,0.0,49.0,0.16,0.08,2.9
2024-01-26T14:00:00Z,5.3,3.89,0.0,33.0,0.16,0.59,3.4
2024-01-26T15:00:00Z,5.2,3.71,0.0,25.0,0.16,0.97,3.1
2024-01-26T16:00:00Z,5.2,3.26,0.0,0.0,0.16,1.07,1.8
2024-01-26T17:00:00Z,5.1,2.77,0.0,54.0,0.16,0.83,0.4
2024-01-26T18:00:00Z,5.1,2.72,0.0,98.0,0.16,0.31,2.0
2024-01-26T19:00:00Z,5.1,3.1,0.0,89.0,0.16,-0.31,3.4
2024-01-26T20:00:00Z,5.1,4.11,0.0,80.0,0.14,-0.87,4.0
2024-01-26T21:00:00Z,5.1,4.62,0.0,79.0,0.14,-1.28,3.7
2024-01-26T22:00:00Z,5.1,4.7,0.0,51.0,0.14,-1.43,2.6
2024-01-26T23:00:00Z,5.0,4.88,0.0,36.0,0.14,-1.21,1.1
2024-01-27T00:00:00Z,5.0,4.73,0.0,48.0,0.14,-0.61,2.7
2024-01-27T01:00:00Z,5.0,4.59,0.0,16.0,0.16,0.19,4.7
2024-01-27T02:00:00Z,5.0,4.3,0.0,25.0,0.16,0.97,5.6
2024-01-27T03:00:00Z,5.0,3.89,0.0,51.0,0.18,1.59,5.0
2024-01-27T04:00:00Z,5.0,3.69,0.0,59.0,0.18,1.94,3.6
2024-01-27T05:00:00Z,5.1,3.77,0.0,57.0,0.18,1.9,1.5
2024-01-27T06:00:00Z,5.2,3.98,0.0,26.0,0.18,1.48,1.1
2024-01-27T07:00:00Z,5.4,4.18,0.0,15.0,0.18,0.83,3.1
2024-01-27T08:00:00Z,5.6,4.03,0.0,6.0,0.2,0.14,4.5
2024-01-27T09:00:00Z,5.7,3.57,0.0,8.0,0.2,-0.46,4.7
2024-01-27T10:00:00Z,6.1,3.45,0.0,6.0,0.22,-0.86,4.2
2024-01-27T11:00:00Z,6.1,3.62,0.0,5.0,0.22,-0.96,2.7
2024-01-27T12:00:00Z,6.1,3.72,0.0,1.0,0.24,-0.69,0.6
2024-01-27T13:00:00Z,6.1,4.18,0.0,0.0,0.24,-0.16,2.2
2024-01-27T14:00:00Z,6.1,4.97,0.0,0.0,0.26,0.4,3.4
2024-01-27T15:00:00Z,6.1,5.59,0.0,0.0,0.26,0.84,3.5
