timestamp,vehicle_id,job_id,due_time,priority,yard_block,berth_id
2025-01-06 09:20:00,AGV_122,JOB_AGV_122_01060920,2025-01-06 09:32:00,0,B2,BR1
2025-01-06 09:30:00,AGV_050,JOB_AGV_050_01060930,2025-01-06 09:30:00,2,B2,BR3
2025-01-06 09:30:00,AGV_079,JOB_AGV_079_01060930,2025-01-06 10:03:00,0,B2,BR3
2025-01-06 09:35:00,AGV_030,JOB_AGV_030_01060935,2025-01-06 09:54:00,2,B1,BR3
2025-01-06 09:35:00,AGV_046,JOB_AGV_046_01060935,2025-01-06 10:02:00,0,B7,BR3
2025-01-06 09:35:00,AGV_114,JOB_AGV_114_01060935,2025-01-06 10:17:00,0,B2,BR2
2025-01-06 09:35:00,AGV_130,JOB_AGV_130_01060935,2025-01-06 09:57:00,0,B6,BR4
2025-01-06 09:40:00,AGV_010,JOB_AGV_010_01060940,2025-01-06 09:40:00,1,B2,BR2
2025-01-06 09:40:00,AGV_011,JOB_AGV_011_01060940,2025-01-06 12:25:00,0,B7,BR3
2025-01-06 09:40:00,AGV_060,JOB_AGV_060_01060940,2025-01-06 09:52:00,1,B3,BR1
2025-01-06 09:40:00,AGV_072,JOB_AGV_072_01060940,2025-01-06 09:54:00,0,B7,BR2
2025-01-06 09:40:00,AGV_083,JOB_AGV_083_01060940,2025-01-06 09:49:00,0,B2,BR4
2025-01-06 09:40:00,AGV_120,JOB_AGV_120_01060940,2025-01-06 09:41:00,1,B5,BR4
2025-01-06 09:40:00,AGV_122,JOB_AGV_122_01060940,2025-01-06 09:42:00,0,B2,BR4
2025-01-06 09:45:00,AGV_047,JOB_AGV_047_01060945,2025-01-06 09:55:00,2,B2,BR3
2025-01-06 09:45:00,AGV_073,JOB_AGV_073_01060945,2025-01-06 09:49:00,1,B4,BR1
2025-01-06 09:45:00,AGV_093,JOB_AGV_093_01060945,2025-01-06 10:19:00,1,B7,BR2
2025-01-06 09:50:00,AGV_013,JOB_AGV_013_01060950,2025-01-06 10:03:00,1,B8,BR3
2025-01-06 09:50:00,AGV_118,JOB_AGV_118_01060950,2025-01-06 10:32:00,0,B3,BR3
2025-01-06 09:55:00,AGV_025,JOB_AGV_025_01060955,2025-01-06 10:39:00,0,B5,BR2
2025-01-06 09:55:00,AGV_058,JOB_AGV_058_01060955,2025-01-06 11:56:00,0,B1,BR3
2025-01-06 09:55:00,AGV_059,JOB_AGV_059_01060955,2025-01-06 10:25:00,1,B1,BR4
2025-01-06 09:55:00,AGV_102,JOB_AGV_102_01060955,2025-01-06 09:58:00,1,B7,BR3
2025-01-06 10:00:00,AGV_037,JOB_AGV_037_01061000,2025-01-06 10:21:00,0,B4,BR4
2025-01-06 10:00:00,AGV_042,JOB_AGV_042_01061000,2025-01-06 11:19:00,2,B5,BR4
2025-01-06 10:05:00,AGV_009,JOB_AGV_009_01061005,2025-01-06 10:21:00,1,B3,BR3
2025-01-06 10:05:00,AGV_013,JOB_AGV_013_01061005,2025-01-06 10:48:00,2,B1,BR2
2025-01-06 10:05:00,AGV_054,JOB_AGV_054_01061005,2025-01-06 12:31:00,1,B1,BR3
2025-01-06 10:05:00,AGV_126,JOB_AGV_126_01061005,2025-01-06 10:06:00,0,B6,BR2
2025-01-06 10:10:00,AGV_020,JOB_AGV_020_01061010,2025-01-06 10:31:00,2,B8,BR2
2025-01-06 10:10:00,AGV_054,JOB_AGV_054_01061010,2025-01-06 10:50:00,0,B5,BR3
2025-01-06 10:10:00,AGV_098,JOB_AGV_098_01061010,2025-01-06 11:08:00,0,B2,BR1
2025-01-06 10:10:00,AGV_118,JOB_AGV_118_01061010,2025-01-06 10:35:00,1,B5,BR4
2025-01-06 10:15:00,AGV_016,JOB_AGV_016_01061015,2025-01-06 10:41:00,1,B1,BR2
2025-01-06 10:15:00,AGV_076,JOB_AGV_076_01061015,2025-01-06 10:53:00,0,B8,BR4
2025-01-06 10:15:00,AGV_115,JOB_AGV_115_01061015,2025-01-06 10:22:00,1,B4,BR2
2025-01-06 10:20:00,AGV_065,JOB_AGV_065_01061020,2025-01-06 11:14:00,1,B8,BR3
2025-01-06 10:20:00,AGV_086,JOB_AGV_086_01061020,2025-01-06 11:03:00,0,B8,BR4
2025-01-06 10:20:00,AGV_115,JOB_AGV_115_01061020,2025-01-06 11:10:00,0,B6,BR4
2025-01-06 10:25:00,AGV_053,JOB_AGV_053_01061025,2025-01-06 10:30:00,1,B6,BR4
2025-01-06 10:25:00,AGV_068,JOB_AGV_068_01061025,2025-01-06 10:58:00,0,B2,BR2
2025-01-06 10:25:00,AGV_118,JOB_AGV_118_01061025,2025-01-06 10:55:00,1,B6,BR2
2025-01-06 10:30:00,AGV_066,JOB_AGV_066_01061030,2025-01-06 10:57:00,2,B5,BR2
2025-01-06 10:30:00,AGV_111,JOB_AGV_111_01061030,2025-01-06 11:42:00,1,B2,BR4
2025-01-06 10:30:00,AGV_112,JOB_AGV_112_01061030,2025-01-06 10:53:00,1,B2,BR1
2025-01-06 10:35:00,AGV_052,JOB_AGV_052_01061035,2025-01-06 10:37:00,1,B5,BR4
2025-01-06 10:35:00,AGV_094,JOB_AGV_094_01061035,2025-01-06 10:46:00,0,B1,BR3
2025-01-06 10:35:00,AGV_111,JOB_AGV_111_01061035,2025-01-06 11:09:00,1,B6,BR4
2025-01-06 10:35:00,AGV_117,JOB_AGV_117_01061035,2025-01-06 10:41:00,1,B4,BR4
2025-01-06 10:40:00,AGV_043,JOB_AGV_043_01061040,2025-01-06 11:04:00,1,B2,BR3
2025-01-06 10:40:00,AGV_077,JOB_AGV_077_01061040,2025-01-06 10:58:00,1,B1,BR2
2025-01-06 10:40:00,AGV_095,JOB_AGV_095_01061040,2025-01-06 11:31:00,1,B5,BR3
2025-01-06 10:45:00,AGV_008,JOB_AGV_008_01061045,2025-01-06 10:47:00,1,B3,BR1
2025-01-06 10:45:00,AGV_129,JOB_AGV_129_01061045,2025-01-06 10:45:00,0,B8,BR2
2025-01-06 10:50:00,AGV_012,JOB_AGV_012_01061050,2025-01-06 12:14:00,0,B8,BR4
2025-01-06 10:50:00,AGV_014,JOB_AGV_014_01061050,2025-01-06 11:39:00,0,B5,BR3
2025-01-06 10:50:00,AGV_050,JOB_AGV_050_01061050,2025-01-06 11:00:00,0,B7,BR2
2025-01-06 10:50:00,AGV_070,JOB_AGV_070_01061050,2025-01-06 11:03:00,1,B3,BR1
2025-01-06 10:50:00,AGV_100,JOB_AGV_100_01061050,2025-01-06 11:08:00,0,B6,BR1
2025-01-06 10:50:00,AGV_110,JOB_AGV_110_01061050,2025-01-06 11:03:00,0,B6,BR2
2025-01-06 10:50:00,AGV_116,JOB_AGV_116_01061050,2025-01-06 12:18:00,1,B1,BR2
2025-01-06 10:50:00,AGV_126,JOB_AGV_126_01061050,2025-01-06 11:37:00,0,B2,BR1
2025-01-06 10:55:00,AGV_003,JOB_AGV_003_01061055,2025-01-06 10:58:00,1,B6,BR4
2025-01-06 10:55:00,AGV_038,JOB_AGV_038_01061055,2025-01-06 11:25:00,0,B7,BR3
2025-01-06 10:55:00,AGV_084,JOB_AGV_084_01061055,2025-01-06 11:10:00,0,B4,BR2
2025-01-06 10:55:00,AGV_109,JOB_AGV_109_01061055,2025-01-06 11:05:00,0,B3,BR2
2025-01-06 11:00:00,AGV_002,JOB_AGV_002_01061100,2025-01-06 11:10:00,1,B3,BR2
2025-01-06 11:00:00,AGV_037,JOB_AGV_037_01061100,2025-01-06 11:26:00,0,B3,BR4
2025-01-06 11:00:00,AGV_051,JOB_AGV_051_01061100,2025-01-06 11:22:00,1,B2,BR4
2025-01-06 11:05:00,AGV_070,JOB_AGV_070_01061105,2025-01-06 11:31:00,2,B4,BR2
2025-01-06 11:05:00,AGV_072,JOB_AGV_072_01061105,2025-01-06 11:31:00,1,B3,BR3
2025-01-06 11:05:00,AGV_104,JOB_AGV_104_01061105,2025-01-06 11:36:00,1,B1,BR2
2025-01-06 11:10:00,AGV_059,JOB_AGV_059_01061110,2025-01-06 11:10:00,0,B6,BR1
2025-01-06 11:10:00,AGV_065,JOB_AGV_065_01061110,2025-01-06 12:13:00,2,B1,BR1
2025-01-06 11:10:00,AGV_079,JOB_AGV_079_01061110,2025-01-06 11:12:00,0,B6,BR4
2025-01-06 11:15:00,AGV_052,JOB_AGV_052_01061115,2025-01-06 11:35:00,0,B4,BR3
2025-01-06 11:20:00,AGV_044,JOB_AGV_044_01061120,2025-01-06 11:24:00,1,B3,BR1
2025-01-06 11:20:00,AGV_061,JOB_AGV_061_01061120,2025-01-06 12:00:00,0,B4,BR4
2025-01-06 11:20:00,AGV_067,JOB_AGV_067_01061120,2025-01-06 11:22:00,0,B3,BR3
2025-01-06 11:20:00,AGV_114,JOB_AGV_114_01061120,2025-01-06 11:36:00,0,B7,BR3
2025-01-06 11:20:00,AGV_129,JOB_AGV_129_01061120,2025-01-06 11:24:00,1,B5,BR2
2025-01-06 11:20:00,AGV_130,JOB_AGV_130_01061120,2025-01-06 11:35:00,0,B5,BR3
2025-01-06 11:25:00,AGV_079,JOB_AGV_079_01061125,2025-01-06 12:07:00,0,B2,BR4
2025-01-06 11:25:00,AGV_111,JOB_AGV_111_01061125,2025-01-06 13:21:00,1,B6,BR3
2025-01-06 11:30:00,AGV_015,JOB_AGV_015_01061130,2025-01-06 11:30:00,0,B2,BR4
2025-01-06 11:30:00,AGV_018,JOB_AGV_018_01061130,2025-01-06 11:31:00,0,B7,BR2
2025-01-06 11:30:00,AGV_112,JOB_AGV_112_01061130,2025-01-06 12:19:00,0,B5,BR4
2025-01-06 11:35:00,AGV_045,JOB_AGV_045_01061135,2025-01-06 11:52:00,0,B8,BR3
2025-01-06 11:35:00,AGV_046,JOB_AGV_046_01061135,2025-01-06 12:00:00,0,B8,BR3
2025-01-06 11:40:00,AGV_063,JOB_AGV_063_01061140,2025-01-06 12:01:00,0,B7,BR3
2025-01-06 11:40:00,AGV_114,JOB_AGV_114_01061140,2025-01-06 12:09:00,2,B3,BR2
2025-01-06 11:45:00,AGV_003,JOB_AGV_003_01061145,2025-01-06 13:08:00,0,B7,BR4
2025-01-06 11:45:00,AGV_010,JOB_AGV_010_01061145,2025-01-06 12:03:00,0,B7,BR2
2025-01-06 11:45:00,AGV_024,JOB_AGV_024_01061145,2025-01-06 11:55:00,1,B7,BR3
2025-01-06 11:50:00,AGV_008,JOB_AGV_008_01061150,2025-01-06 11:54:00,0,B3,BR4
2025-01-06 11:50:00,AGV_017,JOB_AGV_017_01061150,2025-01-06 11:51:00,0,B8,BR3
2025-01-06 11:50:00,AGV_020,JOB_AGV_020_01061150,2025-01-06 12:45:00,2,B2,BR2
2025-01-06 11:50:00,AGV_087,JOB_AGV_087_01061150,2025-01-06 11:50:00,1,B5,BR1
2025-01-06 11:50:00,AGV_094,JOB_AGV_094_01061150,2025-01-06 12:26:00,1,B7,BR2
2025-01-06 11:55:00,AGV_008,JOB_AGV_008_01061155,2025-01-06 12:44:00,1,B1,BR2
2025-01-06 11:55:00,AGV_074,JOB_AGV_074_01061155,2025-01-06 13:18:00,0,B7,BR3
2025-01-06 11:55:00,AGV_120,JOB_AGV_120_01061155,2025-01-06 12:46:00,0,B2,BR2
2025-01-06 11:55:00,AGV_125,JOB_AGV_125_01061155,2025-01-06 11:59:00,0,B6,BR2
2025-01-06 12:00:00,AGV_072,JOB_AGV_072_01061200,2025-01-06 12:52:00,2,B6,BR1
2025-01-06 12:00:00,AGV_083,JOB_AGV_083_01061200,2025-01-06 12:04:00,2,B7,BR2
2025-01-06 12:00:00,AGV_088,JOB_AGV_088_01061200,2025-01-06 14:05:00,1,B5,BR4
2025-01-06 12:00:00,AGV_125,JOB_AGV_125_01061200,2025-01-06 12:17:00,1,B2,BR2
2025-01-06 12:05:00,AGV_012,JOB_AGV_012_01061205,2025-01-06 13:18:00,0,B2,BR1
2025-01-06 12:05:00,AGV_048,JOB_AGV_048_01061205,2025-01-06 12:10:00,0,B4,BR2
2025-01-06 12:05:00,AGV_053,JOB_AGV_053_01061205,2025-01-06 12:41:00,2,B7,BR4
2025-01-06 12:05:00,AGV_073,JOB_AGV_073_01061205,2025-01-06 12:06:00,0,B6,BR3
2025-01-06 12:10:00,AGV_049,JOB_AGV_049_01061210,2025-01-06 12:12:00,0,B2,BR3
2025-01-06 12:10:00,AGV_072,JOB_AGV_072_01061210,2025-01-06 12:55:00,1,B6,BR3
2025-01-06 12:15:00,AGV_098,JOB_AGV_098_01061215,2025-01-06 13:20:00,0,B8,BR4
2025-01-06 12:15:00,AGV_120,JOB_AGV_120_01061215,2025-01-06 12:32:00,2,B8,BR2
2025-01-06 12:20:00,AGV_018,JOB_AGV_018_01061220,2025-01-06 12:41:00,0,B1,BR4
2025-01-06 12:20:00,AGV_055,JOB_AGV_055_01061220,2025-01-06 12:24:00,0,B1,BR3
2025-01-06 12:20:00,AGV_097,JOB_AGV_097_01061220,2025-01-06 14:21:00,2,B5,BR1
2025-01-06 12:25:00,AGV_114,JOB_AGV_114_01061225,2025-01-06 12:35:00,1,B3,BR2
2025-01-06 12:30:00,AGV_043,JOB_AGV_043_01061230,2025-01-06 12:34:00,1,B5,BR4
2025-01-06 12:30:00,AGV_077,JOB_AGV_077_01061230,2025-01-06 12:31:00,0,B2,BR1
2025-01-06 12:30:00,AGV_080,JOB_AGV_080_01061230,2025-01-06 13:22:00,0,B2,BR3
2025-01-06 12:35:00,AGV_009,JOB_AGV_009_01061235,2025-01-06 12:44:00,1,B3,BR2
2025-01-06 12:35:00,AGV_032,JOB_AGV_032_01061235,2025-01-06 13:05:00,0,B3,BR2
2025-01-06 12:35:00,AGV_125,JOB_AGV_125_01061235,2025-01-06 12:37:00,1,B5,BR4
2025-01-06 12:40:00,AGV_013,JOB_AGV_013_01061240,2025-01-06 12:52:00,1,B4,BR2
2025-01-06 12:40:00,AGV_043,JOB_AGV_043_01061240,2025-01-06 13:23:00,1,B5,BR1
2025-01-06 12:40:00,AGV_045,JOB_AGV_045_01061240,2025-01-06 12:47:00,1,B5,BR2
2025-01-06 12:40:00,AGV_061,JOB_AGV_061_01061240,2025-01-06 12:59:00,1,B6,BR4
2025-01-06 12:45:00,AGV_010,JOB_AGV_010_01061245,2025-01-06 12:49:00,0,B3,BR2
2025-01-06 12:45:00,AGV_019,JOB_AGV_019_01061245,2025-01-06 13:43:00,0,B7,BR2
2025-01-06 12:45:00,AGV_050,JOB_AGV_050_01061245,2025-01-06 13:11:00,0,B1,BR3
2025-01-06 12:45:00,AGV_072,JOB_AGV_072_01061245,2025-01-06 12:51:00,0,B2,BR3
2025-01-06 12:45:00,AGV_073,JOB_AGV_073_01061245,2025-01-06 13:19:00,0,B7,BR3
2025-01-06 12:45:00,AGV_075,JOB_AGV_075_01061245,2025-01-06 12:51:00,1,B5,BR2
2025-01-06 12:45:00,AGV_129,JOB_AGV_129_01061245,2025-01-06 13:53:00,0,B3,BR3
2025-01-06 12:50:00,AGV_022,JOB_AGV_022_01061250,2025-01-06 13:54:00,2,B4,BR1
2025-01-06 12:50:00,AGV_034,JOB_AGV_034_01061250,2025-01-06 13:00:00,0,B2,BR4
2025-01-06 12:50:00,AGV_088,JOB_AGV_088_01061250,2025-01-06 13:10:00,1,B5,BR1
2025-01-06 12:50:00,AGV_090,JOB_AGV_090_01061250,2025-01-06 13:13:00,0,B8,BR1
2025-01-06 12:50:00,AGV_097,JOB_AGV_097_01061250,2025-01-06 12:54:00,0,B6,BR2
2025-01-06 12:55:00,AGV_010,JOB_AGV_010_01061255,2025-01-06 13:17:00,2,B6,BR4
2025-01-06 12:55:00,AGV_035,JOB_AGV_035_01061255,2025-01-06 13:24:00,1,B7,BR3
2025-01-06 12:55:00,AGV_051,JOB_AGV_051_01061255,2025-01-06 13:50:00,0,B1,BR2
2025-01-06 12:55:00,AGV_090,JOB_AGV_090_01061255,2025-01-06 13:03:00,0,B5,BR2
2025-01-06 13:00:00,AGV_121,JOB_AGV_121_01061300,2025-01-06 13:31:00,2,B7,BR4
2025-01-06 13:05:00,AGV_013,JOB_AGV_013_01061305,2025-01-06 13:14:00,0,B8,BR3
2025-01-06 13:05:00,AGV_017,JOB_AGV_017_01061305,2025-01-06 13:26:00,0,B1,BR1
2025-01-06 13:05:00,AGV_081,JOB_AGV_081_01061305,2025-01-06 13:21:00,1,B5,BR1
2025-01-06 13:05:00,AGV_098,JOB_AGV_098_01061305,2025-01-06 13:34:00,0,B4,BR2
2025-01-06 13:10:00,AGV_066,JOB_AGV_066_01061310,2025-01-06 15:12:00,1,B4,BR3
2025-01-06 13:10:00,AGV_085,JOB_AGV_085_01061310,2025-01-06 13:56:00,2,B8,BR3
2025-01-06 13:15:00,AGV_049,JOB_AGV_049_01061315,2025-01-06 15:16:00,0,B6,BR4
2025-01-06 13:15:00,AGV_087,JOB_AGV_087_01061315,2025-01-06 13:20:00,1,B8,BR4
2025-01-06 13:20:00,AGV_024,JOB_AGV_024_01061320,2025-01-06 14:04:00,2,B3,BR1
2025-01-06 13:20:00,AGV_037,JOB_AGV_037_01061320,2025-01-06 13:52:00,0,B6,BR4
2025-01-06 13:20:00,AGV_054,JOB_AGV_054_01061320,2025-01-06 13:22:00,1,B3,BR3
2025-01-06 13:20:00,AGV_124,JOB_AGV_124_01061320,2025-01-06 13:42:00,0,B5,BR1
2025-01-06 13:25:00,AGV_033,JOB_AGV_033_01061325,2025-01-06 14:20:00,1,B5,BR3
2025-01-06 13:25:00,AGV_039,JOB_AGV_039_01061325,2025-01-06 13:26:00,0,B3,BR1
2025-01-06 13:25:00,AGV_116,JOB_AGV_116_01061325,2025-01-06 13:56:00,0,B3,BR2
2025-01-06 13:30:00,AGV_033,JOB_AGV_033_01061330,2025-01-06 13:31:00,1,B7,BR1
2025-01-06 13:30:00,AGV_034,JOB_AGV_034_01061330,2025-01-06 14:14:00,2,B3,BR1
2025-01-06 13:30:00,AGV_068,JOB_AGV_068_01061330,2025-01-06 15:11:00,2,B1,BR1
2025-01-06 13:30:00,AGV_088,JOB_AGV_088_01061330,2025-01-06 14:00:00,1,B8,BR1
2025-01-06 13:35:00,AGV_057,JOB_AGV_057_01061335,2025-01-06 13:41:00,1,B4,BR1
2025-01-06 13:35:00,AGV_068,JOB_AGV_068_01061335,2025-01-06 13:35:00,0,B5,BR2
2025-01-06 13:40:00,AGV_012,JOB_AGV_012_01061340,2025-01-06 13:47:00,1,B3,BR1
2025-01-06 13:40:00,AGV_045,JOB_AGV_045_01061340,2025-01-06 13:40:00,0,B4,BR3
2025-01-06 13:45:00,AGV_056,JOB_AGV_056_01061345,2025-01-06 14:48:00,0,B4,BR1
2025-01-06 13:45:00,AGV_093,JOB_AGV_093_01061345,2025-01-06 13:48:00,0,B4,BR1
2025-01-06 13:45:00,AGV_116,JOB_AGV_116_01061345,2025-01-06 14:47:00,0,B5,BR3
2025-01-06 13:45:00,AGV_121,JOB_AGV_121_01061345,2025-01-06 13:46:00,1,B7,BR1
2025-01-06 13:50:00,AGV_016,JOB_AGV_016_01061350,2025-01-06 15:33:00,1,B7,BR1
2025-01-06 13:50:00,AGV_017,JOB_AGV_017_01061350,2025-01-06 14:02:00,0,B5,BR3
2025-01-06 13:50:00,AGV_026,JOB_AGV_026_01061350,2025-01-06 14:02:00,0,B2,BR2
2025-01-06 13:50:00,AGV_048,JOB_AGV_048_01061350,2025-01-06 14:23:00,1,B2,BR4
2025-01-06 13:55:00,AGV_051,JOB_AGV_051_01061355,2025-01-06 13:58:00,0,B3,BR1
2025-01-06 13:55:00,AGV_107,JOB_AGV_107_01061355,2025-01-06 15:04:00,0,B2,BR1
2025-01-06 14:00:00,AGV_003,JOB_AGV_003_01061400,2025-01-06 14:07:00,1,B3,BR1
2025-01-06 14:00:00,AGV_037,JOB_AGV_037_01061400,2025-01-06 15:08:00,1,B1,BR3
2025-01-06 14:00:00,AGV_045,JOB_AGV_045_01061400,2025-01-06 14:34:00,0,B4,BR3
2025-01-06 14:05:00,AGV_071,JOB_AGV_071_01061405,2025-01-06 14:37:00,0,B2,BR2
2025-01-06 14:05:00,AGV_075,JOB_AGV_075_01061405,2025-01-06 14:44:00,1,B2,BR1
2025-01-06 14:10:00,AGV_004,JOB_AGV_004_01061410,2025-01-06 14:10:00,1,B5,BR4
2025-01-06 14:10:00,AGV_009,JOB_AGV_009_01061410,2025-01-06 14:13:00,1,B2,BR4
2025-01-06 14:10:00,AGV_075,JOB_AGV_075_01061410,2025-01-06 16:12:00,2,B4,BR1
2025-01-06 14:10:00,AGV_097,JOB_AGV_097_01061410,2025-01-06 14:12:00,0,B1,BR4
2025-01-06 14:15:00,AGV_032,JOB_AGV_032_01061415,2025-01-06 14:40:00,0,B1,BR2
2025-01-06 14:15:00,AGV_072,JOB_AGV_072_01061415,2025-01-06 15:00:00,1,B4,BR3
2025-01-06 14:20:00,AGV_092,JOB_AGV_092_01061420,2025-01-06 15:09:00,0,B2,BR4
2025-01-06 14:25:00,AGV_058,JOB_AGV_058_01061425,2025-01-06 15:17:00,1,B4,BR2
2025-01-06 14:25:00,AGV_065,JOB_AGV_065_01061425,2025-01-06 15:09:00,0,B2,BR2
2025-01-06 14:25:00,AGV_094,JOB_AGV_094_01061425,2025-01-06 17:22:00,0,B4,BR2
2025-01-06 14:25:00,AGV_109,JOB_AGV_109_01061425,2025-01-06 14:59:00,1,B5,BR2
2025-01-06 14:30:00,AGV_056,JOB_AGV_056_01061430,2025-01-06 14:52:00,0,B7,BR3
2025-01-06 14:30:00,AGV_124,JOB_AGV_124_01061430,2025-01-06 14:38:00,0,B7,BR2
2025-01-06 14:35:00,AGV_024,JOB_AGV_024_01061435,2025-01-06 15:23:00,1,B5,BR3
2025-01-06 14:35:00,AGV_036,JOB_AGV_036_01061435,2025-01-06 15:18:00,1,B8,BR1
2025-01-06 14:35:00,AGV_052,JOB_AGV_052_01061435,2025-01-06 14:55:00,0,B7,BR2
2025-01-06 14:35:00,AGV_098,JOB_AGV_098_01061435,2025-01-06 14:41:00,0,B2,BR1
2025-01-06 14:35:00,AGV_115,JOB_AGV_115_01061435,2025-01-06 14:41:00,2,B7,BR3
2025-01-06 14:35:00,AGV_128,JOB_AGV_128_01061435,2025-01-06 14:55:00,0,B1,BR4
2025-01-06 14:40:00,AGV_006,JOB_AGV_006_01061440,2025-01-06 14:45:00,0,B3,BR3
2025-01-06 14:40:00,AGV_081,JOB_AGV_081_01061440,2025-01-06 14:43:00,1,B6,BR3
2025-01-06 14:40:00,AGV_087,JOB_AGV_087_01061440,2025-01-06 15:49:00,0,B3,BR1
2025-01-06 14:45:00,AGV_106,JOB_AGV_106_01061445,2025-01-06 14:54:00,2,B5,BR1
2025-01-06 14:50:00,AGV_027,JOB_AGV_027_01061450,2025-01-06 15:23:00,0,B4,BR3
2025-01-06 14:50:00,AGV_107,JOB_AGV_107_01061450,2025-01-06 15:10:00,1,B7,BR1
2025-01-06 14:50:00,AGV_111,JOB_AGV_111_01061450,2025-01-06 14:58:00,0,B3,BR4
2025-01-06 14:50:00,AGV_112,JOB_AGV_112_01061450,2025-01-06 15:01:00,1,B2,BR4
2025-01-06 14:55:00,AGV_121,JOB_AGV_121_01061455,2025-01-06 15:00:00,1,B2,BR2
2025-01-06 15:00:00,AGV_029,JOB_AGV_029_01061500,2025-01-06 15:05:00,1,B6,BR2
2025-01-06 15:00:00,AGV_051,JOB_AGV_051_01061500,2025-01-06 15:00:00,1,B3,BR4
2025-01-06 15:00:00,AGV_062,JOB_AGV_062_01061500,2025-01-06 15:11:00,1,B6,BR1
2025-01-06 15:00:00,AGV_082,JOB_AGV_082_01061500,2025-01-06 15:25:00,2,B4,BR3
2025-01-06 15:00:00,AGV_087,JOB_AGV_087_01061500,2025-01-06 15:00:00,1,B4,BR3
2025-01-06 15:00:00,AGV_105,JOB_AGV_105_01061500,2025-01-06 15:05:00,0,B1,BR1
2025-01-06 15:00:00,AGV_122,JOB_AGV_122_01061500,2025-01-06 15:24:00,0,B6,BR2
2025-01-06 15:05:00,AGV_079,JOB_AGV_079_01061505,2025-01-06 16:25:00,0,B7,BR2
2025-01-06 15:10:00,AGV_084,JOB_AGV_084_01061510,2025-01-06 15:24:00,0,B3,BR4
2025-01-06 15:15:00,AGV_032,JOB_AGV_032_01061515,2025-01-06 15:49:00,0,B8,BR4
2025-01-06 15:15:00,AGV_126,JOB_AGV_126_01061515,2025-01-06 15:38:00,1,B8,BR2
2025-01-06 15:20:00,AGV_009,JOB_AGV_009_01061520,2025-01-06 16:11:00,1,B3,BR3
2025-01-06 15:20:00,AGV_020,JOB_AGV_020_01061520,2025-01-06 15:56:00,0,B5,BR1
2025-01-06 15:20:00,AGV_035,JOB_AGV_035_01061520,2025-01-06 17:27:00,1,B5,BR2
2025-01-06 15:20:00,AGV_038,JOB_AGV_038_01061520,2025-01-06 15:45:00,0,B8,BR3
2025-01-06 15:20:00,AGV_052,JOB_AGV_052_01061520,2025-01-06 16:02:00,0,B6,BR4
2025-01-06 15:20:00,AGV_093,JOB_AGV_093_01061520,2025-01-06 15:25:00,0,B4,BR1
2025-01-06 15:25:00,AGV_052,JOB_AGV_052_01061525,2025-01-06 16:29:00,0,B7,BR2
2025-01-06 15:25:00,AGV_083,JOB_AGV_083_01061525,2025-01-06 15:25:00,0,B1,BR4
2025-01-06 15:25:00,AGV_130,JOB_AGV_130_01061525,2025-01-06 16:24:00,0,B2,BR4
2025-01-06 15:30:00,AGV_056,JOB_AGV_056_01061530,2025-01-06 15:55:00,0,B8,BR4
2025-01-06 15:30:00,AGV_098,JOB_AGV_098_01061530,2025-01-06 16:01:00,1,B3,BR3
2025-01-06 15:35:00,AGV_009,JOB_AGV_009_01061535,2025-01-06 15:40:00,0,B6,BR2
2025-01-06 15:35:00,AGV_029,JOB_AGV_029_01061535,2025-01-06 15:41:00,1,B3,BR4
2025-01-06 15:35:00,AGV_049,JOB_AGV_049_01061535,2025-01-06 15:35:00,1,B2,BR3
2025-01-06 15:35:00,AGV_088,JOB_AGV_088_01061535,2025-01-06 16:01:00,0,B1,BR2
2025-01-06 15:35:00,AGV_122,JOB_AGV_122_01061535,2025-01-06 15:48:00,0,B3,BR4
2025-01-06 15:35:00,AGV_128,JOB_AGV_128_01061535,2025-01-06 15:38:00,0,B2,BR4
2025-01-06 15:35:00,AGV_130,JOB_AGV_130_01061535,2025-01-06 16:02:00,2,B5,BR3
2025-01-06 15:40:00,AGV_061,JOB_AGV_061_01061540,2025-01-06 15:52:00,0,B4,BR2
2025-01-06 15:40:00,AGV_069,JOB_AGV_069_01061540,2025-01-06 15:42:00,1,B6,BR3
2025-01-06 15:40:00,AGV_070,JOB_AGV_070_01061540,2025-01-06 16:07:00,0,B5,BR4
2025-01-06 15:45:00,AGV_062,JOB_AGV_062_01061545,2025-01-06 16:34:00,1,B2,BR2
2025-01-06 15:45:00,AGV_096,JOB_AGV_096_01061545,2025-01-06 15:48:00,0,B7,BR1
2025-01-06 15:45:00,AGV_113,JOB_AGV_113_01061545,2025-01-06 16:24:00,0,B7,BR3
2025-01-06 15:45:00,AGV_117,JOB_AGV_117_01061545,2025-01-06 15:51:00,0,B7,BR4
2025-01-06 15:50:00,AGV_056,JOB_AGV_056_01061550,2025-01-06 15:50:00,0,B2,BR1
2025-01-06 15:50:00,AGV_079,JOB_AGV_079_01061550,2025-01-06 15:57:00,1,B7,BR4
2025-01-06 15:50:00,AGV_120,JOB_AGV_120_01061550,2025-01-06 15:50:00,1,B7,BR3
2025-01-06 15:55:00,AGV_001,JOB_AGV_001_01061555,2025-01-06 16:10:00,0,B6,BR2
2025-01-06 15:55:00,AGV_053,JOB_AGV_053_01061555,2025-01-06 16:03:00,1,B4,BR4
