timestamp,vehicle_id,soc,available,priority,eta_min,temp
2025-01-07 09:20:00,AGV_012,0.676541,1,1,34.01,25.0
2025-01-07 09:20:00,AGV_013,0.669744,1,0,218.35,25.0
2025-01-07 09:20:00,AGV_014,0.680988,0,2,15.83,25.0
2025-01-07 09:20:00,AGV_015,0.535293,1,0,12.81,25.0
2025-01-07 09:20:00,AGV_016,0.653584,1,2,78.5,25.0
2025-01-07 09:20:00,AGV_017,0.708545,0,0,6.43,25.0
2025-01-07 09:20:00,AGV_018,0.649038,1,1,36.71,25.0
2025-01-07 09:20:00,AGV_019,0.687564,1,0,35.39,25.0
2025-01-07 09:20:00,AGV_020,0.682543,1,0,46.56,25.0
2025-01-07 09:20:00,AGV_021,0.681694,0,2,15.37,25.0
2025-01-07 09:20:00,AGV_022,0.684285,1,2,29.25,25.0
2025-01-07 09:20:00,AGV_023,0.712812,1,2,28.08,25.0
2025-01-07 09:20:00,AGV_024,0.567849,1,2,62.65,25.0
2025-01-07 09:20:00,AGV_025,0.613096,1,1,108.57,25.0
2025-01-07 09:20:00,AGV_026,0.588425,1,0,31.97,25.0
2025-01-07 09:20:00,AGV_027,0.690691,1,1,60.66,25.0
2025-01-07 09:20:00,AGV_028,0.592284,1,1,7.37,25.0
2025-01-07 09:20:00,AGV_029,0.700167,1,1,6.69,25.0
2025-01-07 09:20:00,AGV_030,0.687118,1,0,3.06,25.0
2025-01-07 09:20:00,AGV_031,0.671477,0,1,1.02,25.0
2025-01-07 09:20:00,AGV_032,0.61616,1,0,56.45,25.0
2025-01-07 09:20:00,AGV_033,0.66514,1,0,33.5,25.0
2025-01-07 09:20:00,AGV_034,0.690628,1,1,20.65,25.0
2025-01-07 09:20:00,AGV_035,0.704006,1,0,42.87,25.0
2025-01-07 09:20:00,AGV_036,0.617007,1,2,13.12,25.0
2025-01-07 09:20:00,AGV_037,0.586698,0,0,5.85,25.0
2025-01-07 09:20:00,AGV_038,0.67421,0,0,9.21,25.0
2025-01-07 09:20:00,AGV_039,0.662593,0,0,5.7,25.0
2025-01-07 09:20:00,AGV_040,0.56524,0,2,26.79,25.0
2025-01-07 09:20:00,AGV_041,0.690626,1,1,8.85,25.0
2025-01-07 09:20:00,AGV_042,0.63008,1,0,29.04,25.0
2025-01-07 09:20:00,AGV_043,0.579799,1,0,34.96,25.0
2025-01-07 09:20:00,AGV_044,0.653755,1,0,28.3,25.0
2025-01-07 09:20:00,AGV_045,0.642983,1,0,22.72,25.0
2025-01-07 09:20:00,AGV_046,0.613789,1,0,22.69,25.0
2025-01-07 09:20:00,AGV_047,0.668238,1,2,39.95,25.0
2025-01-07 09:20:00,AGV_048,0.673391,1,2,8.18,25.0
2025-01-07 09:20:00,AGV_049,0.633041,1,1,99.76,25.0
2025-01-07 09:20:00,AGV_050,0.649542,1,0,69.79,25.0
2025-01-07 09:20:00,AGV_051,0.662801,1,0,51.62,25.0
2025-01-07 09:20:00,AGV_052,0.624303,1,1,41.92,25.0
2025-01-07 09:20:00,AGV_053,0.695229,1,1,7.71,25.0
2025-01-07 09:20:00,AGV_054,0.635303,0,1,0.44,25.0
2025-01-07 09:20:00,AGV_055,0.565513,1,0,82.29,25.0
2025-01-07 09:20:00,AGV_056,0.694304,1,0,93.76,25.0
2025-01-07 09:20:00,AGV_057,0.590123,1,2,101.84,25.0
2025-01-07 09:20:00,AGV_058,0.707234,1,0,19.74,25.0
2025-01-07 09:20:00,AGV_059,0.662656,0,1,6.15,25.0
2025-01-07 09:20:00,AGV_060,0.702793,0,0,3.64,25.0
2025-01-07 09:20:00,AGV_061,0.602241,1,1,61.62,25.0
2025-01-07 09:20:00,AGV_062,0.666994,1,1,13.39,25.0
2025-01-07 09:20:00,AGV_063,0.509678,1,0,60.72,25.0
2025-01-07 09:20:00,AGV_064,0.598573,1,1,4.59,25.0
2025-01-07 09:20:00,AGV_065,0.602701,1,0,25.96,25.0
2025-01-07 09:20:00,AGV_066,0.653229,0,0,28.42,25.0
2025-01-07 09:20:00,AGV_067,0.634118,0,1,6.79,25.0
2025-01-07 09:20:00,AGV_068,0.647903,0,0,0.79,25.0
2025-01-07 09:20:00,AGV_069,0.673029,0,0,0.13,25.0
2025-01-07 09:20:00,AGV_070,0.656421,1,2,11.88,25.0
2025-01-07 09:20:00,AGV_071,0.694566,1,0,13.88,25.0
2025-01-07 09:20:00,AGV_072,0.700573,1,0,0.31,25.0
2025-01-07 09:20:00,AGV_073,0.674357,1,0,46.31,25.0
2025-01-07 09:20:00,AGV_074,0.695934,1,1,4.5,25.0
2025-01-07 09:20:00,AGV_075,0.59984,1,0,21.29,25.0
2025-01-07 09:20:00,AGV_076,0.699736,1,1,46.84,25.0
2025-01-07 09:20:00,AGV_077,0.700377,1,1,24.3,25.0
2025-01-07 09:20:00,AGV_078,0.651542,0,0,2.41,25.0
2025-01-07 09:20:00,AGV_079,0.632055,1,1,0.81,25.0
2025-01-07 09:20:00,AGV_080,0.679349,1,1,42.78,25.0
2025-01-07 09:20:00,AGV_081,0.666399,1,1,14.44,25.0
2025-01-07 09:20:00,AGV_082,0.650483,1,1,8.95,25.0
2025-01-07 09:20:00,AGV_083,0.676771,1,0,31.46,25.0
2025-01-07 09:20:00,AGV_084,0.705819,1,0,19.55,25.0
2025-01-07 09:20:00,AGV_085,0.637382,1,1,13.55,25.0
2025-01-07 09:20:00,AGV_086,0.650429,1,1,23.4,25.0
2025-01-07 09:20:00,AGV_087,0.63753,0,1,20.66,25.0
2025-01-07 09:20:00,AGV_088,0.585577,1,1,133.84,25.0
2025-01-07 09:20:00,AGV_089,0.617402,1,0,7.23,25.0
2025-01-07 09:20:00,AGV_090,0.663523,1,0,153.14,25.0
2025-01-07 09:20:00,AGV_091,0.636603,1,0,110.23,25.0
2025-01-07 09:20:00,AGV_092,0.685713,1,2,57.41,25.0
2025-01-07 09:20:00,AGV_093,0.652674,1,1,9.36,25.0
2025-01-07 09:20:00,AGV_094,0.660509,1,0,41.3,25.0
2025-01-07 09:20:00,AGV_095,0.688008,1,0,156.07,25.0
2025-01-07 09:20:00,AGV_096,0.649765,1,0,32.9,25.0
2025-01-07 09:20:00,AGV_097,0.597606,1,0,15.3,25.0
2025-01-07 09:20:00,AGV_098,0.618535,1,0,17.31,25.0
2025-01-07 09:20:00,AGV_099,0.536151,1,0,26.45,25.0
2025-01-07 09:20:00,AGV_100,0.531204,1,0,6.66,25.0
2025-01-07 09:20:00,AGV_101,0.591418,0,1,5.14,25.0
2025-01-07 09:20:00,AGV_102,0.668833,1,1,12.56,25.0
2025-01-07 09:20:00,AGV_103,0.578422,1,0,186.31,25.0
2025-01-07 09:20:00,AGV_104,0.672563,1,0,77.8,25.0
2025-01-07 09:20:00,AGV_105,0.685799,1,0,34.83,25.0
2025-01-07 09:20:00,AGV_106,0.635436,1,0,13.43,25.0
2025-01-07 09:20:00,AGV_107,0.566762,0,1,7.33,25.0
2025-01-07 09:20:00,AGV_108,0.680649,0,0,58.53,25.0
2025-01-07 09:20:00,AGV_109,0.689958,1,0,46.01,25.0
2025-01-07 09:20:00,AGV_110,0.667819,1,2,11.23,25.0
2025-01-07 09:20:00,AGV_111,0.653367,0,0,3.28,25.0
2025-01-07 09:20:00,AGV_112,0.58248,1,1,3.37,25.0
2025-01-07 09:20:00,AGV_113,0.657797,1,1,40.41,25.0
2025-01-07 09:20:00,AGV_114,0.648648,1,0,48.69,25.0
2025-01-07 09:20:00,AGV_115,0.672776,0,0,13.87,25.0
2025-01-07 09:20:00,AGV_116,0.609512,1,0,0.3,25.0
2025-01-07 09:20:00,AGV_117,0.623282,1,0,41.28,25.0
2025-01-07 09:20:00,AGV_118,0.656268,1,0,18.3,25.0
2025-01-07 09:20:00,AGV_119,0.676014,1,0,30.45,25.0
2025-01-07 09:20:00,AGV_120,0.65,1,0,51.44,25.0
2025-01-07 09:20:00,AGV_121,0.666643,1,0,25.9,25.0
2025-01-07 09:20:00,AGV_122,0.653997,1,0,20.19,25.0
2025-01-07 09:20:00,AGV_123,0.586123,0,1,9.87,25.0
2025-01-07 09:20:00,AGV_124,0.670106,1,2,9.2,25.0
2025-01-07 09:20:00,AGV_125,0.67087,1,2,32.56,25.0
2025-01-07 09:20:00,AGV_126,0.65927,1,2,26.36,25.0
2025-01-07 09:20:00,AGV_127,0.539073,1,0,41.87,25.0
2025-01-07 09:20:00,AGV_128,0.633743,0,1,0.14,25.0
2025-01-07 09:20:00,AGV_129,0.698829,1,0,4.25,25.0
2025-01-07 09:20:00,AGV_130,0.68868,1,0,7.31,25.0
2025-01-07 09:25:00,AGV_001,0.617324,1,0,24.0,25.0
2025-01-07 09:25:00,AGV_002,0.684629,1,0,4.28,25.0
2025-01-07 09:25:00,AGV_003,0.698891,1,0,8.35,25.0
2025-01-07 09:25:00,AGV_004,0.614687,1,0,68.96,25.0
2025-01-07 09:25:00,AGV_005,0.655663,1,1,13.16,25.0
2025-01-07 09:25:00,AGV_006,0.667883,1,2,8.45,25.0
2025-01-07 09:25:00,AGV_007,0.620624,1,0,79.35,25.0
2025-01-07 09:25:00,AGV_008,0.624631,1,0,30.76,25.0
2025-01-07 09:25:00,AGV_009,0.632832,1,0,118.53,25.0
2025-01-07 09:25:00,AGV_010,0.684166,0,0,0.1,25.0
2025-01-07 09:25:00,AGV_011,0.679262,1,1,9.04,25.0
2025-01-07 09:25:00,AGV_012,0.676541,1,1,23.53,25.0
2025-01-07 09:25:00,AGV_013,0.658094,0,0,1.41,25.0
2025-01-07 09:25:00,AGV_014,0.680988,1,1,53.08,25.0
2025-01-07 09:25:00,AGV_015,0.535293,1,1,22.45,25.0
2025-01-07 09:25:00,AGV_016,0.656848,1,1,7.13,25.0
2025-01-07 09:25:00,AGV_017,0.708545,1,1,78.12,25.0
2025-01-07 09:25:00,AGV_018,0.651916,1,1,37.4,25.0
2025-01-07 09:25:00,AGV_019,0.687564,1,0,32.68,25.0
2025-01-07 09:25:00,AGV_020,0.670896,0,1,6.85,25.0
2025-01-07 09:25:00,AGV_021,0.669764,0,1,42.9,25.0
2025-01-07 09:25:00,AGV_022,0.687384,1,1,10.89,25.0
2025-01-07 09:25:00,AGV_023,0.712812,1,0,2.03,25.0
2025-01-07 09:25:00,AGV_024,0.567849,1,0,19.81,25.0
2025-01-07 09:25:00,AGV_025,0.613096,1,0,51.56,25.0
2025-01-07 09:25:00,AGV_026,0.574201,0,2,1.0,25.0
2025-01-07 09:25:00,AGV_027,0.680683,0,1,1.1,25.0
2025-01-07 09:25:00,AGV_028,0.578639,0,1,21.7,25.0
2025-01-07 09:25:00,AGV_029,0.700167,1,1,3.35,25.0
2025-01-07 09:25:00,AGV_030,0.674762,0,1,27.0,25.0
2025-01-07 09:25:00,AGV_031,0.675308,1,1,120.0,25.0
2025-01-07 09:25:00,AGV_032,0.61616,1,1,71.0,25.0
2025-01-07 09:25:00,AGV_033,0.668189,1,0,27.95,25.0
2025-01-07 09:25:00,AGV_034,0.690628,1,0,2.82,25.0
2025-01-07 09:25:00,AGV_035,0.688637,0,2,41.23,25.0
2025-01-07 09:25:00,AGV_036,0.617007,1,0,4.37,25.0
2025-01-07 09:25:00,AGV_037,0.586698,1,1,50.8,25.0
2025-01-07 09:25:00,AGV_038,0.659345,0,0,5.57,25.0
2025-01-07 09:25:00,AGV_039,0.665866,1,0,0.72,25.0
2025-01-07 09:25:00,AGV_040,0.56524,1,1,25.01,25.0
2025-01-07 09:25:00,AGV_041,0.671543,0,0,8.59,25.0
2025-01-07 09:25:00,AGV_042,0.63008,1,2,4.65,25.0
2025-01-07 09:25:00,AGV_043,0.569288,0,0,14.92,25.0
2025-01-07 09:25:00,AGV_044,0.653755,1,0,13.18,25.0
2025-01-07 09:25:00,AGV_045,0.642983,1,2,6.82,25.0
2025-01-07 09:25:00,AGV_046,0.617505,1,1,14.08,25.0
2025-01-07 09:25:00,AGV_047,0.668238,1,1,62.96,25.0
2025-01-07 09:25:00,AGV_048,0.673391,1,0,5.87,25.0
2025-01-07 09:25:00,AGV_049,0.633041,1,0,26.44,25.0
2025-01-07 09:25:00,AGV_050,0.649542,1,0,30.75,25.0
2025-01-07 09:25:00,AGV_051,0.662801,1,1,213.07,25.0
2025-01-07 09:25:00,AGV_052,0.615282,0,0,1.88,25.0
2025-01-07 09:25:00,AGV_053,0.681714,0,1,7.58,25.0
2025-01-07 09:25:00,AGV_054,0.624877,0,0,41.24,25.0
2025-01-07 09:25:00,AGV_055,0.55516,0,0,13.74,25.0
2025-01-07 09:25:00,AGV_056,0.686335,0,0,0.82,25.0
2025-01-07 09:25:00,AGV_057,0.590123,1,1,150.84,25.0
2025-01-07 09:25:00,AGV_058,0.698261,0,1,3.81,25.0
2025-01-07 09:25:00,AGV_059,0.662656,1,1,13.39,25.0
2025-01-07 09:25:00,AGV_060,0.702793,1,0,96.2,25.0
2025-01-07 09:25:00,AGV_061,0.602241,1,2,0.95,25.0
2025-01-07 09:25:00,AGV_062,0.666994,1,2,3.88,25.0
2025-01-07 09:25:00,AGV_063,0.509678,1,1,20.8,25.0
2025-01-07 09:25:00,AGV_064,0.586915,0,0,8.28,25.0
2025-01-07 09:25:00,AGV_065,0.602701,1,1,1.53,25.0
2025-01-07 09:25:00,AGV_066,0.653229,1,0,19.11,25.0
2025-01-07 09:25:00,AGV_067,0.622126,0,2,2.15,25.0
2025-01-07 09:25:00,AGV_068,0.647903,1,2,15.34,25.0
2025-01-07 09:25:00,AGV_069,0.673029,1,0,1.96,25.0
2025-01-07 09:25:00,AGV_070,0.656421,1,1,17.09,25.0
2025-01-07 09:25:00,AGV_071,0.694566,1,1,22.39,25.0
2025-01-07 09:25:00,AGV_072,0.700573,1,2,12.84,25.0
2025-01-07 09:25:00,AGV_073,0.674357,1,1,13.65,25.0
2025-01-07 09:25:00,AGV_074,0.695934,1,0,297.57,25.0
2025-01-07 09:25:00,AGV_075,0.59984,1,2,24.67,25.0
2025-01-07 09:25:00,AGV_076,0.699736,1,0,42.76,25.0
2025-01-07 09:25:00,AGV_077,0.700377,1,0,103.12,25.0
2025-01-07 09:25:00,AGV_078,0.644669,0,0,3.4,25.0
2025-01-07 09:25:00,AGV_079,0.622259,0,0,10.61,25.0
2025-01-07 09:25:00,AGV_080,0.679349,1,0,33.34,25.0
2025-01-07 09:25:00,AGV_081,0.6594,0,0,2.69,25.0
2025-01-07 09:25:00,AGV_082,0.640471,0,0,38.89,25.0
2025-01-07 09:25:00,AGV_083,0.676771,1,1,49.81,25.0
2025-01-07 09:25:00,AGV_084,0.695154,0,0,21.31,25.0
2025-01-07 09:25:00,AGV_085,0.623144,0,0,21.51,25.0
2025-01-07 09:25:00,AGV_086,0.650429,1,0,13.44,25.0
2025-01-07 09:25:00,AGV_087,0.63753,1,0,14.61,25.0
2025-01-07 09:25:00,AGV_088,0.585577,1,1,96.16,25.0
2025-01-07 09:25:00,AGV_089,0.617402,1,0,49.43,25.0
2025-01-07 09:25:00,AGV_090,0.663523,1,1,20.22,25.0
2025-01-07 09:25:00,AGV_091,0.636603,1,2,7.21,25.0
2025-01-07 09:25:00,AGV_092,0.685713,1,1,77.05,25.0
2025-01-07 09:25:00,AGV_093,0.641843,0,0,2.17,25.0
2025-01-07 09:25:00,AGV_094,0.64494,0,1,11.1,25.0
2025-01-07 09:25:00,AGV_095,0.688008,1,0,11.59,25.0
2025-01-07 09:25:00,AGV_096,0.649765,1,0,119.69,25.0
2025-01-07 09:25:00,AGV_097,0.597606,1,1,110.62,25.0
2025-01-07 09:25:00,AGV_098,0.618535,1,0,8.48,25.0
2025-01-07 09:25:00,AGV_099,0.536151,1,0,39.89,25.0
2025-01-07 09:25:00,AGV_100,0.531204,1,2,65.98,25.0
2025-01-07 09:25:00,AGV_101,0.594859,1,2,18.75,25.0
2025-01-07 09:25:00,AGV_102,0.668833,1,0,1.79,25.0
2025-01-07 09:25:00,AGV_103,0.578422,1,2,32.16,25.0
2025-01-07 09:25:00,AGV_104,0.672563,1,0,72.61,25.0
2025-01-07 09:25:00,AGV_105,0.685799,1,0,7.68,25.0
2025-01-07 09:25:00,AGV_106,0.635436,1,2,10.23,25.0
2025-01-07 09:25:00,AGV_107,0.555872,0,1,24.66,25.0
2025-01-07 09:25:00,AGV_108,0.680649,1,0,26.72,25.0
2025-01-07 09:25:00,AGV_109,0.689958,1,0,26.6,25.0
2025-01-07 09:25:00,AGV_110,0.657408,0,2,2.09,25.0
2025-01-07 09:25:00,AGV_111,0.639512,0,0,2.66,25.0
2025-01-07 09:25:00,AGV_112,0.570457,0,1,9.17,25.0
2025-01-07 09:25:00,AGV_113,0.647142,0,0,5.83,25.0
2025-01-07 09:25:00,AGV_114,0.638701,0,1,7.57,25.0
2025-01-07 09:25:00,AGV_115,0.672776,1,0,12.61,25.0
2025-01-07 09:25:00,AGV_116,0.609512,1,1,17.39,25.0
2025-01-07 09:25:00,AGV_117,0.623282,1,1,16.84,25.0
2025-01-07 09:25:00,AGV_118,0.644382,0,2,22.45,25.0
2025-01-07 09:25:00,AGV_119,0.667341,0,1,19.77,25.0
2025-01-07 09:25:00,AGV_120,0.637434,0,0,10.17,25.0
2025-01-07 09:25:00,AGV_121,0.658256,0,0,25.07,25.0
2025-01-07 09:25:00,AGV_122,0.653997,1,0,12.99,25.0
2025-01-07 09:25:00,AGV_123,0.586123,1,0,76.07,25.0
2025-01-07 09:25:00,AGV_124,0.670106,1,0,8.36,25.0
2025-01-07 09:25:00,AGV_125,0.67087,1,0,59.77,25.0
2025-01-07 09:25:00,AGV_126,0.65927,1,0,21.01,25.0
2025-01-07 09:25:00,AGV_127,0.539073,1,1,22.73,25.0
2025-01-07 09:25:00,AGV_128,0.633743,1,2,19.08,25.0
2025-01-07 09:25:00,AGV_129,0.698829,1,1,106.48,25.0
2025-01-07 09:25:00,AGV_130,0.68868,1,0,1.76,25.0
2025-01-07 09:30:00,AGV_001,0.620844,1,0,4.92,25.0
2025-01-07 09:30:00,AGV_002,0.684629,1,1,34.68,25.0
2025-01-07 09:30:00,AGV_003,0.698891,1,0,3.29,25.0
2025-01-07 09:30:00,AGV_004,0.614687,1,1,47.69,25.0
2025-01-07 09:30:00,AGV_005,0.655663,1,0,63.23,25.0
2025-01-07 09:30:00,AGV_006,0.667883,1,1,51.94,25.0
2025-01-07 09:30:00,AGV_007,0.620624,1,1,60.97,25.0
2025-01-07 09:30:00,AGV_008,0.615381,0,0,11.42,25.0
2025-01-07 09:30:00,AGV_009,0.62307,0,0,3.78,25.0
2025-01-07 09:30:00,AGV_010,0.684166,1,1,63.19,25.0
2025-01-07 09:30:00,AGV_011,0.682979,1,1,0.49,25.0
2025-01-07 09:30:00,AGV_012,0.664906,0,2,29.16,25.0
2025-01-07 09:30:00,AGV_013,0.644968,0,1,4.32,25.0
2025-01-07 09:30:00,AGV_014,0.680988,1,0,8.11,25.0
2025-01-07 09:30:00,AGV_015,0.520008,0,2,2.09,25.0
2025-01-07 09:30:00,AGV_016,0.656848,1,0,1.93,25.0
2025-01-07 09:30:00,AGV_017,0.696324,0,2,17.01,25.0
2025-01-07 09:30:00,AGV_018,0.654795,1,0,4.37,25.0
2025-01-07 09:30:00,AGV_019,0.687564,1,0,43.24,25.0
2025-01-07 09:30:00,AGV_020,0.670896,1,0,11.54,25.0
2025-01-07 09:30:00,AGV_021,0.669764,1,0,9.25,25.0
2025-01-07 09:30:00,AGV_022,0.687384,1,0,28.35,25.0
2025-01-07 09:30:00,AGV_023,0.712812,1,1,73.87,25.0
2025-01-07 09:30:00,AGV_024,0.557964,0,0,12.68,25.0
2025-01-07 09:30:00,AGV_025,0.613096,1,0,123.21,25.0
2025-01-07 09:30:00,AGV_026,0.574201,1,1,19.52,25.0
2025-01-07 09:30:00,AGV_027,0.680683,1,0,2.75,25.0
2025-01-07 09:30:00,AGV_028,0.570063,0,2,8.91,25.0
2025-01-07 09:30:00,AGV_029,0.690473,0,1,2.71,25.0
2025-01-07 09:30:00,AGV_030,0.674762,1,1,36.66,25.0
2025-01-07 09:30:00,AGV_031,0.666577,0,0,26.84,25.0
2025-01-07 09:30:00,AGV_032,0.61616,1,0,31.88,25.0
2025-01-07 09:30:00,AGV_033,0.668189,1,1,10.27,25.0
2025-01-07 09:30:00,AGV_034,0.690628,1,1,168.1,25.0
2025-01-07 09:30:00,AGV_035,0.680541,0,1,1.32,25.0
2025-01-07 09:30:00,AGV_036,0.605297,0,1,18.56,25.0
2025-01-07 09:30:00,AGV_037,0.586698,1,0,38.24,25.0
2025-01-07 09:30:00,AGV_038,0.659345,1,0,11.26,25.0
2025-01-07 09:30:00,AGV_039,0.653586,0,2,28.85,25.0
2025-01-07 09:30:00,AGV_040,0.56524,1,2,15.79,25.0
2025-01-07 09:30:00,AGV_041,0.671543,1,2,75.62,25.0
2025-01-07 09:30:00,AGV_042,0.618194,0,2,5.79,25.0
2025-01-07 09:30:00,AGV_043,0.569288,1,0,22.24,25.0
2025-01-07 09:30:00,AGV_044,0.635505,0,1,3.09,25.0
2025-01-07 09:30:00,AGV_045,0.628138,0,1,8.53,25.0
2025-01-07 09:30:00,AGV_046,0.617505,1,0,97.35,25.0
2025-01-07 09:30:00,AGV_047,0.671853,1,1,88.63,25.0
2025-01-07 09:30:00,AGV_048,0.66446,0,0,1.05,25.0
2025-01-07 09:30:00,AGV_049,0.633041,1,0,3.64,25.0
2025-01-07 09:30:00,AGV_050,0.63814,0,0,22.28,25.0
2025-01-07 09:30:00,AGV_051,0.666094,1,1,138.06,25.0
2025-01-07 09:30:00,AGV_052,0.615282,1,0,2.16,25.0
2025-01-07 09:30:00,AGV_053,0.67091,0,0,6.28,25.0
2025-01-07 09:30:00,AGV_054,0.624877,1,0,48.12,25.0
2025-01-07 09:30:00,AGV_055,0.55516,1,0,98.78,25.0
2025-01-07 09:30:00,AGV_056,0.686335,1,1,119.87,25.0
2025-01-07 09:30:00,AGV_057,0.590123,1,0,41.98,25.0
2025-01-07 09:30:00,AGV_058,0.69125,0,0,42.21,25.0
2025-01-07 09:30:00,AGV_059,0.662656,1,0,4.33,25.0
2025-01-07 09:30:00,AGV_060,0.702793,1,1,87.05,25.0
2025-01-07 09:30:00,AGV_061,0.602241,1,0,6.15,25.0
2025-01-07 09:30:00,AGV_062,0.666994,1,0,2.22,25.0
2025-01-07 09:30:00,AGV_063,0.509678,1,0,25.88,25.0
2025-01-07 09:30:00,AGV_064,0.586915,1,2,26.67,25.0
2025-01-07 09:30:00,AGV_065,0.602701,1,1,50.96,25.0
2025-01-07 09:30:00,AGV_066,0.653229,1,1,85.24,25.0
2025-01-07 09:30:00,AGV_067,0.622126,1,2,37.63,25.0
2025-01-07 09:30:00,AGV_068,0.647903,1,0,55.05,25.0
2025-01-07 09:30:00,AGV_069,0.673029,1,0,24.65,25.0
2025-01-07 09:30:00,AGV_070,0.645053,0,0,39.2,25.0
2025-01-07 09:30:00,AGV_071,0.694566,1,0,14.47,25.0
2025-01-07 09:30:00,AGV_072,0.68543,0,1,3.0,25.0
2025-01-07 09:30:00,AGV_073,0.674357,1,2,17.94,25.0
2025-01-07 09:30:00,AGV_074,0.695934,1,0,20.06,25.0
2025-01-07 09:30:00,AGV_075,0.59984,1,0,13.62,25.0
2025-01-07 09:30:00,AGV_076,0.688926,0,0,2.23,25.0
2025-01-07 09:30:00,AGV_077,0.690337,0,0,2.66,25.0
2025-01-07 09:30:00,AGV_078,0.644669,1,2,59.02,25.0
2025-01-07 09:30:00,AGV_079,0.622259,1,1,17.93,25.0
2025-01-07 09:30:00,AGV_080,0.66899,0,1,0.37,25.0
2025-01-07 09:30:00,AGV_081,0.648525,0,2,18.36,25.0
2025-01-07 09:30:00,AGV_082,0.640471,1,0,70.39,25.0
2025-01-07 09:30:00,AGV_083,0.662959,0,1,6.0,25.0
2025-01-07 09:30:00,AGV_084,0.695154,1,1,49.17,25.0
2025-01-07 09:30:00,AGV_085,0.613653,0,0,10.13,25.0
2025-01-07 09:30:00,AGV_086,0.650429,1,1,38.81,25.0
2025-01-07 09:30:00,AGV_087,0.63753,1,1,69.14,25.0
2025-01-07 09:30:00,AGV_088,0.569832,0,0,8.09,25.0
2025-01-07 09:30:00,AGV_089,0.604761,0,1,62.73,25.0
2025-01-07 09:30:00,AGV_090,0.667245,1,1,62.02,25.0
2025-01-07 09:30:00,AGV_091,0.625786,0,1,24.04,25.0
2025-01-07 09:30:00,AGV_092,0.685713,1,0,119.5,25.0
2025-01-07 09:30:00,AGV_093,0.641843,1,1,0.38,25.0
2025-01-07 09:30:00,AGV_094,0.64494,1,2,11.76,25.0
2025-01-07 09:30:00,AGV_095,0.691296,1,0,5.77,25.0
2025-01-07 09:30:00,AGV_096,0.639332,0,0,10.81,25.0
2025-01-07 09:30:00,AGV_097,0.586526,0,1,34.39,25.0
2025-01-07 09:30:00,AGV_098,0.618535,1,1,27.73,25.0
2025-01-07 09:30:00,AGV_099,0.536151,1,0,23.7,25.0
2025-01-07 09:30:00,AGV_100,0.531204,1,0,7.17,25.0
2025-01-07 09:30:00,AGV_101,0.584689,0,0,4.78,25.0
2025-01-07 09:30:00,AGV_102,0.672343,1,0,125.11,25.0
2025-01-07 09:30:00,AGV_103,0.578422,1,0,21.59,25.0
2025-01-07 09:30:00,AGV_104,0.675554,1,0,37.64,25.0
2025-01-07 09:30:00,AGV_105,0.685799,1,1,125.55,25.0
2025-01-07 09:30:00,AGV_106,0.62639,0,0,9.11,25.0
2025-01-07 09:30:00,AGV_107,0.555872,1,0,14.77,25.0
2025-01-07 09:30:00,AGV_108,0.680649,1,1,25.27,25.0
2025-01-07 09:30:00,AGV_109,0.678848,0,0,14.52,25.0
2025-01-07 09:30:00,AGV_110,0.651515,0,0,18.52,25.0
2025-01-07 09:30:00,AGV_111,0.639512,1,2,12.17,25.0
2025-01-07 09:30:00,AGV_112,0.570457,1,0,170.23,25.0
2025-01-07 09:30:00,AGV_113,0.637935,0,1,3.65,25.0
2025-01-07 09:30:00,AGV_114,0.641654,1,0,120.65,25.0
2025-01-07 09:30:00,AGV_115,0.672776,1,1,130.51,25.0
2025-01-07 09:30:00,AGV_116,0.609512,1,0,21.42,25.0
2025-01-07 09:30:00,AGV_117,0.623282,1,1,14.48,25.0
2025-01-07 09:30:00,AGV_118,0.644382,1,0,8.57,25.0
2025-01-07 09:30:00,AGV_119,0.667341,1,0,43.56,25.0
2025-01-07 09:30:00,AGV_120,0.637434,1,1,21.18,25.0
2025-01-07 09:30:00,AGV_121,0.658256,1,0,8.17,25.0
2025-01-07 09:30:00,AGV_122,0.653997,1,1,31.25,25.0
2025-01-07 09:30:00,AGV_123,0.586123,1,2,81.31,25.0
2025-01-07 09:30:00,AGV_124,0.670106,1,1,157.06,25.0
2025-01-07 09:30:00,AGV_125,0.673764,1,1,78.09,25.0
2025-01-07 09:30:00,AGV_126,0.65927,1,1,80.52,25.0
2025-01-07 09:30:00,AGV_127,0.3566442378683631,1,2,14.74,25.0
2025-01-07 09:30:00,AGV_128,0.633743,1,0,119.9,25.0
2025-01-07 09:30:00,AGV_129,0.686167,0,0,29.35,25.0
2025-01-07 09:30:00,AGV_130,0.68868,1,0,117.04,25.0
2025-01-07 09:35:00,AGV_001,0.60609,0,1,0.27,25.0
2025-01-07 09:35:00,AGV_002,0.687395,1,1,105.89,25.0
2025-01-07 09:35:00,AGV_003,0.70198,1,0,65.45,25.0
2025-01-07 09:35:00,AGV_004,0.602518,0,1,38.4,25.0
2025-01-07 09:35:00,AGV_005,0.650811,0,0,0.55,25.0
2025-01-07 09:35:00,AGV_006,0.667883,1,0,102.81,25.0
2025-01-07 09:35:00,AGV_007,0.620624,1,1,68.13,25.0
2025-01-07 09:35:00,AGV_008,0.615381,1,1,125.12,25.0
2025-01-07 09:35:00,AGV_009,0.62307,1,0,9.08,25.0
