timestamp,ambient_temp_forecast_C_p50,ambient_temp_forecast_C_p90,ambient_rh_forecast_pct_p50,ambient_rh_forecast_pct_p90,wetbulb_forecast_C_p50,wetbulb_forecast_C_p90,cloud_cover_0_1_p50,cloud_cover_0_1_p90,hourofday_local,dayofweek_local,is_weekend
2025-01-31 11:30:00,8.16,8.39,60.6,64.7,0.29,1.33,0.267,0.321,19,4,0
2025-01-31 11:45:00,7.81,8.09,57.3,59.2,-0.19,0.09,0.403,0.436,19,4,0
2025-01-31 12:00:00,7.86,8.18,62.1,63.6,0.27,0.91,0.365,0.389,20,4,0
2025-01-31 12:15:00,8.79,9.29,64.3,67.3,1.66,2.75,0.475,0.509,20,4,0
2025-01-31 12:30:00,7.9,8.02,62.4,65.3,0.37,1.09,0.48,0.539,20,4,0
2025-01-31 12:45:00,7.6,7.77,60.3,61.3,-0.34,0.03,0.354,0.354,20,4,0
2025-01-31 13:00:00,7.92,8.16,68.2,69.7,1.56,2.1,0.586,0.73,21,4,0
2025-01-31 13:15:00,7.0,7.57,62.7,64.2,-0.47,0.42,0.41,0.427,21,4,0
2025-01-31 13:30:00,6.49,6.52,65.5,66.9,-0.41,-0.1,0.364,0.395,21,4,0
2025-01-31 13:45:00,7.14,7.4,66.2,70.8,0.38,1.57,0.393,0.46,21,4,0
2025-01-31 14:00:00,7.44,7.6,66.5,69.3,0.74,1.47,0.515,0.566,22,4,0
2025-01-31 14:15:00,7.09,7.49,71.1,72.5,1.31,1.99,0.47,0.575,22,4,0
2025-01-31 14:30:00,6.73,7.02,72.5,76.0,1.24,2.22,0.589,0.589,22,4,0
2025-01-31 14:45:00,6.83,7.08,74.1,75.3,1.65,2.13,0.541,0.613,22,4,0
2025-01-31 15:00:00,6.99,7.17,79.8,80.3,2.95,3.24,0.589,0.589,23,4,0
2025-01-31 15:15:00,6.6,7.48,79.8,84.1,2.56,4.3,0.682,0.712,23,4,0
2025-01-31 15:30:00,6.47,6.94,77.3,81.1,1.93,3.16,0.646,0.732,23,4,0
2025-01-31 15:45:00,6.15,6.61,80.6,82.7,2.27,3.15,0.734,0.826,23,4,0
2025-01-31 16:00:00,6.58,7.18,79.4,80.6,2.46,3.3,0.746,0.786,0,5,1
2025-01-31 16:15:00,6.34,6.87,84.3,87.3,3.21,4.33,0.765,0.811,0,5,1
2025-01-31 16:30:00,6.43,6.63,85.4,87.3,3.51,4.08,0.773,0.787,0,5,1
2025-01-31 16:45:00,6.39,6.69,85.5,88.8,3.49,4.46,0.812,0.88,0,5,1
2025-01-31 17:00:00,6.17,7.07,81.3,85.0,2.43,4.07,0.71,0.738,1,5,1
2025-01-31 17:15:00,5.52,5.82,80.6,80.9,1.64,1.99,0.68,0.68,1,5,1
2025-01-31 17:30:00,6.26,7.05,81.5,83.0,2.56,3.64,0.63,0.731,1,5,1
2025-01-31 17:45:00,6.83,7.06,87.9,89.9,4.41,5.03,0.85,0.85,1,5,1
2025-01-31 18:00:00,6.6,6.84,86.8,89.5,3.96,4.73,0.79,0.873,2,5,1
2025-01-31 18:15:00,6.94,7.28,88.3,90.3,4.6,5.34,0.809,0.865,2,5,1
2025-01-31 18:30:00,6.35,6.51,86.3,86.7,3.61,3.85,0.742,0.823,2,5,1
2025-01-31 18:45:00,6.49,7.47,88.3,90.3,4.16,5.53,0.722,0.722,2,5,1
2025-01-31 19:00:00,6.43,6.73,89.5,92.4,4.34,5.2,0.836,0.913,3,5,1
2025-01-31 19:15:00,7.05,7.1,84.9,86.9,4.02,4.49,0.712,0.713,3,5,1
2025-01-31 19:30:00,6.31,6.69,86.7,91.3,3.64,4.95,0.82,0.87,3,5,1
2025-01-31 19:45:00,7.34,7.5,88.5,91.6,5.04,5.82,0.74,0.802,3,5,1
2025-01-31 20:00:00,6.6,7.05,88.3,93.1,4.27,5.68,0.824,0.824,4,5,1
2025-01-31 20:15:00,6.51,6.78,86.5,86.5,3.82,4.09,0.798,0.854,4,5,1
2025-01-31 20:30:00,6.45,6.61,87.8,90.1,4.02,4.63,0.839,0.91,4,5,1
2025-01-31 20:45:00,6.45,6.76,82.1,84.2,2.88,3.6,0.682,0.713,4,5,1
2025-01-31 21:00:00,6.79,7.32,79.9,81.1,2.77,3.55,0.634,0.761,5,5,1
2025-01-31 21:15:00,7.44,8.18,76.7,77.1,2.78,3.6,0.689,0.825,5,5,1
2025-01-31 21:30:00,7.36,7.63,80.7,86.0,3.5,4.84,0.679,0.69,5,5,1
2025-01-31 21:45:00,8.33,8.59,82.3,84.8,4.79,5.56,0.735,0.782,5,5,1
2025-01-31 22:00:00,7.36,8.18,81.2,84.3,3.61,5.04,0.74,0.897,6,5,1
2025-01-31 22:15:00,7.68,8.08,89.4,91.1,5.57,6.3,0.804,0.84,6,5,1
2025-01-31 22:30:00,8.17,8.43,84.6,87.5,5.09,5.92,0.662,0.786,6,5,1
2025-01-31 22:45:00,7.55,8.28,85.0,85.6,4.56,5.41,0.727,0.837,6,5,1
2025-01-31 23:00:00,7.87,8.23,82.8,83.4,4.43,4.92,0.747,0.794,7,5,1
2025-01-31 23:15:00,8.76,9.08,86.4,90.8,6.05,7.24,0.723,0.869,7,5,1
2025-01-31 23:30:00,8.8,8.84,79.4,83.6,4.68,5.57,0.62,0.717,7,5,1
2025-01-31 23:45:00,8.07,8.54,76.7,77.0,3.42,3.93,0.639,0.736,7,5,1
2025-02-01 00:00:00,8.99,9.59,73.9,76.4,3.77,4.87,0.487,0.596,8,5,1
2025-02-01 00:15:00,8.14,8.53,78.2,79.0,3.77,4.34,0.632,0.664,8,5,1
2025-02-01 00:30:00,8.64,9.3,72.0,75.1,3.04,4.32,0.44,0.458,8,5,1
2025-02-01 00:45:00,8.58,9.03,76.3,79.2,3.84,4.86,0.582,0.662,8,5,1
2025-02-01 01:00:00,8.9,9.66,70.9,74.8,3.09,4.62,0.541,0.592,9,5,1
2025-02-01 01:15:00,9.34,9.72,71.6,72.0,3.65,4.11,0.585,0.669,9,5,1
2025-02-01 01:30:00,9.63,9.96,72.6,73.7,4.14,4.7,0.48,0.595,9,5,1
2025-02-01 01:45:00,9.37,9.51,69.9,70.2,3.36,3.55,0.455,0.553,9,5,1
2025-02-01 02:00:00,9.42,9.92,70.1,71.5,3.44,4.23,0.544,0.593,10,5,1
2025-02-01 02:15:00,9.23,9.64,68.7,70.5,2.98,3.74,0.482,0.482,10,5,1
2025-02-01 02:30:00,9.17,9.54,65.2,66.9,2.21,2.92,0.366,0.449,10,5,1
2025-02-01 02:45:00,8.89,9.07,58.9,63.6,0.89,1.78,0.293,0.309,10,5,1
2025-02-01 03:00:00,9.42,9.71,59.1,59.5,1.42,1.71,0.342,0.342,11,5,1
2025-02-01 03:15:00,9.08,9.4,59.6,62.8,1.08,1.96,0.295,0.303,11,5,1
2025-02-01 03:30:00,9.06,9.44,59.8,60.1,1.06,1.47,0.359,0.359,11,5,1
2025-02-01 03:45:00,9.49,9.74,64.5,66.1,2.38,2.97,0.406,0.426,11,5,1
2025-02-01 04:00:00,9.81,10.57,60.9,63.0,1.98,3.16,0.382,0.382,12,5,1
2025-02-01 04:15:00,10.07,10.3,66.1,70.2,3.29,4.34,0.39,0.39,12,5,1
2025-02-01 04:30:00,10.29,10.59,65.3,67.9,3.34,4.18,0.451,0.477,12,5,1
2025-02-01 04:45:00,10.2,10.73,64.7,68.1,3.14,4.35,0.338,0.346,12,5,1
2025-02-01 05:00:00,10.91,10.95,60.1,61.1,2.93,3.18,0.327,0.327,13,5,1
2025-02-01 05:15:00,10.66,11.24,58.3,59.4,2.66,3.24,0.32,0.386,13,5,1
2025-02-01 05:30:00,10.52,10.7,61.7,61.7,2.85,3.04,0.324,0.33,13,5,1
2025-02-01 05:45:00,9.58,9.72,59.8,61.9,1.58,2.09,0.309,0.363,13,5,1
2025-02-01 06:00:00,9.57,10.15,55.3,56.8,1.57,2.15,0.271,0.37,14,5,1
2025-02-01 06:15:00,10.49,10.72,60.9,63.8,2.68,3.48,0.398,0.406,14,5,1
2025-02-01 06:30:00,9.97,10.11,60.2,63.0,2.01,2.71,0.332,0.437,14,5,1
2025-02-01 06:45:00,10.06,11.1,64.5,66.3,2.96,4.37,0.416,0.506,14,5,1
2025-02-01 07:00:00,9.41,9.6,65.8,66.7,2.57,2.94,0.453,0.458,15,5,1
2025-02-01 07:15:00,10.0,10.44,63.2,65.7,2.63,3.58,0.332,0.37,15,5,1
2025-02-01 07:30:00,10.47,10.55,62.6,67.5,2.99,4.05,0.455,0.514,15,5,1
2025-02-01 07:45:00,9.84,10.18,62.0,64.6,2.23,3.1,0.4,0.561,15,5,1
2025-02-01 08:00:00,9.84,9.99,62.8,63.4,2.4,2.66,0.432,0.474,16,5,1
2025-02-01 08:15:00,10.27,10.7,57.6,59.2,2.27,2.7,0.277,0.332,16,5,1
2025-02-01 08:30:00,8.81,8.97,54.6,56.3,0.81,0.97,0.192,0.258,16,5,1
2025-02-01 08:45:00,10.08,10.53,54.7,56.5,2.08,2.53,0.234,0.343,16,5,1
2025-02-01 09:00:00,9.88,9.93,51.6,54.3,1.88,1.93,0.22,0.295,17,5,1
2025-02-01 09:15:00,9.7,9.82,49.9,50.4,1.7,1.82,0.173,0.173,17,5,1
2025-02-01 09:30:00,9.26,9.45,50.0,53.0,1.26,1.45,0.199,0.243,17,5,1
2025-02-01 09:45:00,9.03,9.14,49.1,49.6,1.03,1.14,0.117,0.117,17,5,1
2025-02-01 10:00:00,9.43,10.07,49.3,50.6,1.43,2.07,0.206,0.206,18,5,1
2025-02-01 10:15:00,8.75,9.24,53.8,55.1,0.75,1.24,0.223,0.301,18,5,1
2025-02-01 10:30:00,8.61,8.64,49.4,51.8,0.61,0.64,0.212,0.308,18,5,1
2025-02-01 10:45:00,8.74,9.16,58.3,60.1,0.74,1.18,0.296,0.377,18,5,1
2025-02-01 11:00:00,8.19,8.27,56.5,57.7,0.19,0.27,0.201,0.209,19,5,1
2025-02-01 11:15:00,8.76,8.86,59.1,61.4,0.76,1.13,0.348,0.348,19,5,1
2025-02-01 11:30:00,7.69,7.82,62.0,63.6,0.1,0.54,0.348,0.437,19,5,1
2025-02-01 11:45:00,8.12,8.22,65.4,68.5,1.2,1.91,0.44,0.515,19,5,1
2025-02-01 12:00:00,7.69,7.78,58.9,59.4,-0.31,-0.22,0.292,0.292,20,5,1
2025-02-01 12:15:00,7.55,7.98,62.4,64.9,0.03,0.95,0.34,0.358,20,5,1
2025-02-01 12:30:00,7.36,7.72,65.2,67.4,0.4,1.19,0.454,0.478,20,5,1
2025-02-01 12:45:00,7.29,7.96,65.4,67.3,0.37,1.43,0.446,0.446,20,5,1
2025-02-01 13:00:00,6.83,6.86,62.8,65.1,-0.6,-0.12,0.417,0.48,21,5,1
2025-02-01 13:15:00,6.67,6.86,59.0,60.7,-1.33,-1.01,0.346,0.408,21,5,1
2025-02-01 13:30:00,7.33,7.69,67.5,69.3,0.83,1.56,0.458,0.562,21,5,1
2025-02-01 13:45:00,7.14,7.58,71.7,74.1,1.47,2.4,0.582,0.627,21,5,1
2025-02-01 14:00:00,6.89,7.38,73.4,75.3,1.58,2.43,0.565,0.633,22,5,1
2025-02-01 14:15:00,8.05,8.74,72.2,73.7,2.48,3.49,0.589,0.61,22,5,1
2025-02-01 14:30:00,6.91,7.22,74.8,76.6,1.87,2.54,0.649,0.66,22,5,1
2025-02-01 14:45:00,6.46,6.6,79.7,85.2,2.39,3.63,0.647,0.724,22,5,1
2025-02-01 15:00:00,6.55,7.05,76.6,77.1,1.86,2.46,0.6,0.628,23,5,1
2025-02-01 15:15:00,6.73,6.92,74.4,75.1,1.61,1.93,0.557,0.591,23,5,1
2025-02-01 15:30:00,6.89,6.92,74.9,75.3,1.87,1.98,0.59,0.634,23,5,1
2025-02-01 15:45:00,5.88,6.43,77.3,80.5,1.33,2.52,0.638,0.662,23,5,1
2025-02-01 16:00:00,6.22,6.24,78.5,82.0,1.92,2.65,0.648,0.759,0,6,1
2025-02-01 16:15:00,5.95,6.76,79.9,81.8,1.93,3.11,0.718,0.718,0,6,1
2025-02-01 16:30:00,6.77,6.8,81.6,85.2,3.09,3.83,0.758,0.758,0,6,1
2025-02-01 16:45:00,6.21,6.88,78.8,81.4,1.97,3.15,0.544,0.606,0,6,1
2025-02-01 17:00:00,6.45,7.08,76.4,80.6,1.73,3.19,0.584,0.651,1,6,1
2025-02-01 17:15:00,6.51,6.9,78.0,79.9,2.12,2.87,0.62,0.696,1,6,1
2025-02-01 17:30:00,5.88,6.52,71.1,73.9,0.1,1.3,0.579,0.613,1,6,1
2025-02-01 17:45:00,6.37,6.4,73.1,76.9,0.99,1.79,0.572,0.732,1,6,1
2025-02-01 18:00:00,6.33,6.84,78.3,79.2,1.99,2.69,0.652,0.652,2,6,1
2025-02-01 18:15:00,5.8,6.09,75.4,77.9,0.89,1.68,0.529,0.531,2,6,1
2025-02-01 18:30:00,6.06,6.51,80.5,81.6,2.16,2.84,0.758,0.76,2,6,1
2025-02-01 18:45:00,6.01,6.33,87.2,89.4,3.44,4.21,0.753,0.848,2,6,1
2025-02-01 19:00:00,6.57,7.05,86.2,87.5,3.81,4.56,0.802,0.804,3,6,1
2025-02-01 19:15:00,5.87,6.73,90.2,90.8,3.9,4.89,0.763,0.883,3,6,1
2025-02-01 19:30:00,6.59,7.31,91.3,91.4,4.86,5.58,0.844,0.864,3,6,1
2025-02-01 19:45:00,6.4,6.92,85.3,86.9,3.45,4.31,0.761,0.913,3,6,1
2025-02-01 20:00:00,6.53,6.98,85.2,87.1,3.56,4.4,0.659,0.697,4,6,1
2025-02-01 20:15:00,6.79,7.24,87.9,89.6,4.38,5.16,0.8,0.8,4,6,1
2025-02-01 20:30:00,6.68,6.81,85.8,85.9,3.83,4.0,0.793,0.864,4,6,1
2025-02-01 20:45:00,7.09,7.39,88.1,91.2,4.7,5.62,0.799,0.814,4,6,1
2025-02-01 21:00:00,7.47,7.59,82.6,88.6,3.99,5.31,0.741,0.741,5,6,1
2025-02-01 21:15:00,6.36,6.75,86.5,90.0,3.67,4.75,0.793,0.793,5,6,1
2025-02-01 21:30:00,6.65,7.2,83.9,87.9,3.43,4.78,0.754,0.913,5,6,1
2025-02-01 21:45:00,8.47,8.96,84.9,86.0,5.46,6.16,0.734,0.863,5,6,1
2025-02-01 22:00:00,7.55,8.17,86.9,90.7,4.93,6.32,0.732,0.798,6,6,1
2025-02-01 22:15:00,7.65,8.2,89.2,92.2,5.5,6.63,0.844,0.844,6,6,1
2025-02-01 22:30:00,8.3,8.44,82.9,85.6,4.87,5.56,0.684,0.699,6,6,1
2025-02-01 22:45:00,7.9,8.22,87.7,90.0,5.45,6.22,0.686,0.686,6,6,1
2025-02-01 23:00:00,7.69,8.06,84.9,88.7,4.68,5.81,0.79,0.832,7,6,1
2025-02-01 23:15:00,7.83,8.41,83.5,84.8,4.52,5.36,0.653,0.666,7,6,1
2025-02-01 23:30:00,8.16,8.51,79.8,80.4,4.11,4.58,0.516,0.516,7,6,1
2025-02-01 23:45:00,7.92,8.19,79.8,82.0,3.87,4.59,0.605,0.627,7,6,1
2025-02-02 00:00:00,8.26,8.81,76.2,76.7,3.5,4.14,0.599,0.646,8,6,1
2025-02-02 00:15:00,7.67,7.95,73.7,74.5,2.41,2.85,0.553,0.621,8,6,1
2025-02-02 00:30:00,8.64,8.97,73.9,74.1,3.41,3.78,0.572,0.589,8,6,1
2025-02-02 00:45:00,8.96,9.03,72.6,73.4,3.48,3.7,0.571,0.618,8,6,1
2025-02-02 01:00:00,8.79,9.6,70.4,70.8,2.87,3.77,0.498,0.558,9,6,1
2025-02-02 01:15:00,8.95,9.18,73.7,75.8,3.68,4.34,0.532,0.579,9,6,1
2025-02-02 01:30:00,9.5,10.25,70.4,71.5,3.58,4.55,0.475,0.517,9,6,1
2025-02-02 01:45:00,8.89,9.35,72.4,75.2,3.38,4.39,0.542,0.542,9,6,1
2025-02-02 02:00:00,8.71,8.96,72.7,76.8,3.26,4.32,0.633,0.76,10,6,1
2025-02-02 02:15:00,9.63,9.98,69.7,72.1,3.57,4.41,0.46,0.546,10,6,1
2025-02-02 02:30:00,9.63,10.15,70.4,73.6,3.71,4.86,0.438,0.477,10,6,1
2025-02-02 02:45:00,9.63,10.06,68.5,69.1,3.32,3.87,0.483,0.553,10,6,1
2025-02-02 03:00:00,8.89,9.34,72.6,73.4,3.41,4.01,0.487,0.528,11,6,1
2025-02-02 03:15:00,9.48,9.77,73.5,75.8,4.18,4.93,0.561,0.672,11,6,1
2025-02-02 03:30:00,9.08,9.63,64.6,66.9,1.99,3.01,0.453,0.506,11,6,1
2025-02-02 03:45:00,9.06,9.32,66.7,68.3,2.39,2.98,0.432,0.47,11,6,1
2025-02-02 04:00:00,9.83,10.24,63.4,68.3,2.5,3.89,0.287,0.36,12,6,1
2025-02-02 04:15:00,9.16,9.26,62.1,65.5,1.59,2.37,0.386,0.557,12,6,1
2025-02-02 04:30:00,9.48,9.71,63.2,65.4,2.11,2.79,0.399,0.413,12,6,1
2025-02-02 04:45:00,9.86,10.38,61.9,64.2,2.24,3.21,0.357,0.378,12,6,1
2025-02-02 05:00:00,8.76,9.03,63.9,67.6,1.53,2.55,0.438,0.438,13,6,1
2025-02-02 05:15:00,8.99,9.32,59.7,63.7,0.99,2.06,0.323,0.349,13,6,1
2025-02-02 05:30:00,9.04,9.48,57.9,59.0,1.04,1.48,0.288,0.35,13,6,1
2025-02-02 05:45:00,9.18,9.44,58.9,60.3,1.18,1.5,0.278,0.361,13,6,1
2025-02-02 06:00:00,9.83,10.13,62.4,63.3,2.31,2.78,0.427,0.471,14,6,1
2025-02-02 06:15:00,9.89,10.14,59.2,63.4,1.89,2.82,0.232,0.232,14,6,1
2025-02-02 06:30:00,10.07,10.74,58.7,59.7,2.07,2.74,0.358,0.436,14,6,1
2025-02-02 06:45:00,10.0,10.37,55.3,56.6,2.0,2.37,0.235,0.386,14,6,1
2025-02-02 07:00:00,10.03,10.28,56.4,58.0,2.03,2.28,0.254,0.317,15,6,1
2025-02-02 07:15:00,9.84,10.14,53.9,56.2,1.84,2.14,0.329,0.387,15,6,1
2025-02-02 07:30:00,9.16,9.29,50.8,53.1,1.16,1.29,0.254,0.33,15,6,1
2025-02-02 07:45:00,9.82,10.44,51.4,51.9,1.82,2.44,0.233,0.299,15,6,1
2025-02-02 08:00:00,9.47,10.06,57.3,59.1,1.47,2.06,0.18,0.253,16,6,1
2025-02-02 08:15:00,8.88,9.32,56.7,60.3,0.88,1.38,0.339,0.458,16,6,1
2025-02-02 08:30:00,8.37,8.91,53.3,53.4,0.37,0.91,0.238,0.298,16,6,1
2025-02-02 08:45:00,8.65,8.7,54.7,56.0,0.65,0.7,0.22,0.22,16,6,1
2025-02-02 09:00:00,8.21,8.48,53.2,54.8,0.21,0.48,0.241,0.285,17,6,1
2025-02-02 09:15:00,8.76,9.14,50.5,54.9,0.76,1.14,0.227,0.227,17,6,1
2025-02-02 09:30:00,8.29,8.73,52.1,54.6,0.29,0.73,0.182,0.328,17,6,1
2025-02-02 09:45:00,8.29,8.77,52.9,56.0,0.29,0.77,0.186,0.198,17,6,1
2025-02-02 10:00:00,8.17,8.72,54.0,57.4,0.17,0.72,0.28,0.327,18,6,1
2025-02-02 10:15:00,8.29,8.43,55.6,58.8,0.29,0.43,0.205,0.293,18,6,1
2025-02-02 10:30:00,7.74,8.54,56.4,56.7,-0.26,0.54,0.194,0.236,18,6,1
2025-02-02 10:45:00,7.89,7.98,60.9,65.8,0.08,1.13,0.334,0.415,18,6,1
2025-02-02 11:00:00,7.67,8.48,61.5,64.9,-0.02,1.46,0.305,0.307,19,6,1
2025-02-02 11:15:00,7.98,8.1,63.3,65.8,0.63,1.26,0.417,0.566,19,6,1
2025-02-02 11:30:00,8.22,8.27,65.7,70.1,1.36,2.3,0.491,0.524,19,6,1
2025-02-02 11:45:00,7.91,7.92,67.9,69.4,1.48,1.81,0.489,0.566,19,6,1
2025-02-02 12:00:00,8.04,8.35,67.0,69.6,1.43,2.27,0.32,0.32,20,6,1
2025-02-02 12:15:00,7.26,7.9,65.9,70.6,0.43,2.02,0.405,0.472,20,6,1
2025-02-02 12:30:00,7.95,7.97,63.4,63.8,0.62,0.74,0.369,0.401,20,6,1
2025-02-02 12:45:00,6.85,6.97,62.5,64.9,-0.65,-0.05,0.413,0.431,20,6,1
2025-02-02 13:00:00,6.87,7.61,61.7,65.7,-0.79,0.76,0.433,0.476,21,6,1
2025-02-02 13:15:00,7.27,7.7,64.3,68.7,0.13,1.43,0.519,0.599,21,6,1
2025-02-02 13:30:00,6.41,6.81,71.1,71.6,0.64,1.13,0.42,0.444,21,6,1
2025-02-02 13:45:00,6.9,7.25,68.9,69.6,0.68,1.18,0.485,0.549,21,6,1
2025-02-02 14:00:00,7.46,7.9,71.8,74.8,1.83,2.87,0.519,0.519,22,6,1
2025-02-02 14:15:00,6.83,7.0,70.4,75.5,0.92,2.11,0.53,0.53,22,6,1
2025-02-02 14:30:00,6.79,7.17,68.1,68.8,0.4,0.94,0.512,0.582,22,6,1
2025-02-02 14:45:00,5.88,6.1,69.6,69.6,-0.21,0.02,0.459,0.484,22,6,1
2025-02-02 15:00:00,6.03,6.3,74.2,74.5,0.86,1.19,0.596,0.598,23,6,1
2025-02-02 15:15:00,5.76,6.4,70.4,72.1,-0.17,0.83,0.478,0.516,23,6,1
2025-02-02 15:30:00,6.61,7.14,76.8,79.6,1.97,3.07,0.615,0.676,23,6,1
2025-02-02 15:45:00,6.15,6.55,73.6,76.8,0.87,1.91,0.49,0.534,23,6,1
2025-02-02 16:00:00,5.42,5.55,75.0,77.4,0.42,1.02,0.598,0.613,0,0,0
2025-02-02 16:15:00,6.86,7.45,78.5,79.6,2.56,3.38,0.646,0.705,0,0,0
2025-02-02 16:30:00,5.76,6.05,81.5,82.2,2.07,2.5,0.66,0.732,0,0,0
2025-02-02 16:45:00,6.35,6.57,83.5,84.7,3.05,3.52,0.638,0.735,0,0,0
2025-02-02 17:00:00,5.93,6.21,82.1,84.1,2.35,3.03,0.733,0.733,1,0,0
2025-02-02 17:15:00,5.96,6.16,86.5,87.9,3.27,3.73,0.791,0.839,1,0,0
2025-02-02 17:30:00,5.53,5.87,85.2,85.9,2.57,3.05,0.728,0.796,1,0,0
2025-02-02 17:45:00,6.16,6.46,83.1,86.6,2.79,3.79,0.609,0.645,1,0,0
2025-02-02 18:00:00,5.35,5.44,83.2,83.6,1.98,2.15,0.723,0.734,2,0,0
2025-02-02 18:15:00,4.91,5.52,84.0,86.1,1.72,2.75,0.665,0.738,2,0,0
2025-02-02 18:30:00,6.37,6.46,82.1,86.3,2.8,3.71,0.656,0.765,2,0,0
2025-02-02 18:45:00,6.08,6.6,78.1,79.4,1.71,2.48,0.665,0.7,2,0,0
2025-02-02 19:00:00,6.26,6.61,81.9,83.0,2.65,3.22,0.691,0.723,3,0,0
2025-02-02 19:15:00,5.75,6.34,83.8,84.7,2.51,3.29,0.622,0.64,3,0,0
2025-02-02 19:30:00,6.11,6.58,86.1,88.9,3.32,4.36,0.748,0.808,3,0,0
2025-02-02 19:45:00,6.05,6.54,85.7,87.7,3.19,4.08,0.749,0.785,3,0,0
2025-02-02 20:00:00,6.0,6.5,92.9,93.5,4.57,5.19,0.825,0.825,4,0,0
2025-02-02 20:15:00,5.99,6.48,92.0,92.8,4.39,5.03,0.886,0.941,4,0,0
2025-02-02 20:30:00,6.2,6.24,91.6,94.3,4.52,5.1,0.913,0.918,4,0,0
2025-02-02 20:45:00,6.76,7.51,87.6,90.7,4.29,5.64,0.899,0.937,4,0,0
2025-02-02 21:00:00,6.74,6.91,84.3,86.8,3.6,4.28,0.747,0.806,5,0,0
2025-02-02 21:15:00,6.54,6.64,83.9,84.9,3.32,3.62,0.718,0.718,5,0,0
2025-02-02 21:30:00,5.99,6.19,83.2,85.9,2.63,3.37,0.763,0.851,5,0,0
2025-02-02 21:45:00,6.32,6.93,83.4,83.9,3.0,3.71,0.725,0.746,5,0,0
2025-02-02 22:00:00,6.13,6.16,87.9,89.5,3.71,4.07,0.839,0.858,6,0,0
2025-02-02 22:15:00,7.0,7.28,85.0,85.7,4.01,4.42,0.816,0.861,6,0,0
2025-02-02 22:30:00,6.76,7.67,80.6,81.7,2.87,4.0,0.635,0.735,6,0,0
2025-02-02 22:45:00,7.07,7.22,79.4,83.6,2.94,3.94,0.614,0.614,6,0,0
2025-02-02 23:00:00,7.76,7.9,81.2,81.6,4.0,4.22,0.608,0.668,7,0,0
2025-02-02 23:15:00,7.7,7.78,75.3,75.5,2.77,2.89,0.594,0.646,7,0,0
2025-02-02 23:30:00,7.02,7.27,76.5,78.0,2.31,2.87,0.594,0.594,7,0,0
2025-02-02 23:45:00,7.02,7.17,78.5,81.4,2.72,3.45,0.696,0.799,7,0,0
2025-02-03 00:00:00,7.47,7.81,79.8,82.0,3.43,4.21,0.658,0.693,8,0,0
2025-02-03 00:15:00,7.24,7.62,80.5,83.8,3.34,4.37,0.627,0.636,8,0,0
2025-02-03 00:30:00,7.35,7.97,78.6,81.2,3.08,4.21,0.784,0.784,8,0,0
2025-02-03 00:45:00,7.68,8.11,75.0,76.9,2.67,3.49,0.547,0.588,8,0,0
2025-02-03 01:00:00,8.95,9.26,74.7,80.3,3.9,5.31,0.609,0.638,9,0,0
2025-02-03 01:15:00,8.41,8.82,67.2,70.5,1.86,2.91,0.427,0.478,9,0,0
2025-02-03 01:30:00,9.02,10.05,67.9,70.1,2.6,4.07,0.413,0.432,9,0,0
2025-02-03 01:45:00,9.27,9.58,70.7,71.9,3.4,3.95,0.486,0.522,9,0,0
2025-02-03 02:00:00,9.55,9.98,69.7,72.1,3.48,4.4,0.544,0.645,10,0,0
2025-02-03 02:15:00,8.93,9.33,71.2,71.8,3.18,3.7,0.541,0.572,10,0,0
2025-02-03 02:30:00,9.0,9.11,67.8,69.0,2.55,2.91,0.415,0.456,10,0,0
2025-02-03 02:45:00,8.8,9.16,62.6,66.3,1.31,2.41,0.399,0.49,10,0,0
2025-02-03 03:00:00,9.55,9.87,69.1,71.0,3.37,4.07,0.482,0.588,11,0,0
2025-02-03 03:15:00,8.74,8.98,63.0,64.6,1.34,1.91,0.302,0.421,11,0,0
2025-02-03 03:30:00,8.77,9.25,65.6,67.2,1.88,2.68,0.471,0.536,11,0,0
2025-02-03 03:45:00,8.89,9.17,64.3,64.5,1.76,2.06,0.303,0.374,11,0,0
2025-02-03 04:00:00,8.96,9.22,60.6,63.0,1.09,1.82,0.398,0.498,12,0,0
2025-02-03 04:15:00,8.89,9.45,64.4,68.6,1.78,3.17,0.372,0.372,12,0,0
2025-02-03 04:30:00,8.5,9.03,58.7,61.5,0.5,1.34,0.249,0.373,12,0,0
2025-02-03 04:45:00,9.08,9.51,60.4,62.9,1.16,2.09,0.423,0.423,12,0,0
2025-02-03 05:00:00,9.59,9.86,63.7,64.0,2.32,2.66,0.424,0.424,13,0,0
2025-02-03 05:15:00,8.98,9.07,60.5,62.5,1.09,1.58,0.311,0.353,13,0,0
2025-02-03 05:30:00,9.48,9.6,54.3,57.7,1.48,1.6,0.299,0.419,13,0,0
2025-02-03 05:45:00,9.33,9.85,57.2,58.6,1.33,1.85,0.269,0.298,13,0,0
2025-02-03 06:00:00,9.7,10.03,55.4,56.0,1.7,2.03,0.269,0.364,14,0,0
2025-02-03 06:15:00,9.28,9.69,55.2,60.5,1.28,1.78,0.227,0.384,14,0,0
2025-02-03 06:30:00,9.52,10.01,55.8,59.2,1.52,2.01,0.324,0.324,14,0,0
2025-02-03 06:45:00,9.42,9.53,58.6,61.1,1.42,1.74,0.387,0.479,14,0,0
2025-02-03 07:00:00,9.46,9.75,56.6,57.0,1.46,1.75,0.342,0.391,15,0,0
