timestamp,q_cooling_forecast_kw_p50,q_cooling_forecast_kw_p90,ambient_temp_forecast_C,ambient_rh_forecast_pct
2025-01-28 06:15:00,1463.4,1543.4,9.4,52.2
2025-01-28 06:30:00,1479.3,1559.3,8.98,42.0
2025-01-28 06:45:00,1473.2,1553.2,9.73,58.7
2025-01-28 07:00:00,1497.5,1577.5,10.12,53.8
2025-01-28 07:15:00,1505.5,1585.5,9.02,58.7
2025-01-28 07:30:00,1455.6,1566.0,8.38,45.8
2025-01-28 07:45:00,1429.5,1509.5,9.45,59.0
2025-01-28 08:00:00,1434.6,1514.6,9.33,58.3
2025-01-28 08:15:00,1535.9,1615.9,9.51,56.8
2025-01-28 08:30:00,1300.9,1380.9,7.88,59.6
2025-01-28 08:45:00,1311.8,1628.0,9.12,61.5
2025-01-28 09:00:00,1314.7,1480.1,8.6,47.5
2025-01-28 09:15:00,1307.6,1415.1,9.71,47.4
2025-01-28 09:30:00,1206.3,1468.9,8.03,50.6
2025-01-28 09:45:00,1384.6,1464.6,8.32,51.2
2025-01-28 10:00:00,1255.9,1549.7,7.59,50.3
2025-01-28 10:15:00,1409.6,1489.6,9.27,45.9
2025-01-28 10:30:00,1365.7,1445.7,7.83,55.7
2025-01-28 10:45:00,1464.6,1544.6,8.19,69.6
2025-01-28 11:00:00,1453.4,1533.4,7.71,65.6
2025-01-28 11:15:00,1470.1,1550.1,7.35,61.3
2025-01-28 11:30:00,1387.3,1503.8,6.46,54.8
2025-01-28 11:45:00,1442.7,1559.0,6.27,56.7
2025-01-28 12:00:00,1406.9,1549.1,6.54,51.5
2025-01-28 12:15:00,1381.0,1461.0,7.03,54.7
2025-01-28 12:30:00,1205.0,1461.1,6.22,60.8
2025-01-28 12:45:00,1353.1,1433.1,6.8,68.3
2025-01-28 13:00:00,1244.9,1324.9,6.2,70.5
2025-01-28 13:15:00,1347.7,1427.7,5.41,73.5
2025-01-28 13:30:00,1275.5,1355.5,5.87,69.0
2025-01-28 13:45:00,1416.3,1496.3,5.97,62.3
2025-01-28 14:00:00,1387.8,1467.8,6.59,69.8
2025-01-28 14:15:00,1228.7,1449.7,6.24,70.4
2025-01-28 14:30:00,1362.6,1442.6,5.54,68.5
2025-01-28 14:45:00,1460.2,1540.2,6.15,82.2
2025-01-28 15:00:00,1365.8,1445.8,6.28,71.1
2025-01-28 15:15:00,1345.3,1429.9,6.65,69.5
2025-01-28 15:30:00,1448.1,1528.1,7.22,72.9
2025-01-28 15:45:00,1276.1,1356.1,6.22,74.9
2025-01-28 16:00:00,1263.4,1343.4,6.9,75.4
2025-01-28 16:15:00,1275.4,1355.4,6.58,78.2
2025-01-28 16:30:00,1312.6,1392.6,4.73,81.2
2025-01-28 16:45:00,1362.6,1470.5,6.48,81.7
2025-01-28 17:00:00,1412.9,1492.9,5.07,75.8
2025-01-28 17:15:00,1454.2,1534.2,6.23,71.7
2025-01-28 17:30:00,1513.2,1593.2,5.12,86.7
2025-01-28 17:45:00,1355.1,1436.0,4.79,84.5
2025-01-28 18:00:00,1369.7,1491.2,5.11,87.7
2025-01-28 18:15:00,1382.8,1503.8,4.75,86.8
2025-01-28 18:30:00,1469.7,1549.7,5.93,84.0
2025-01-28 18:45:00,1302.9,1382.9,6.08,88.7
2025-01-28 19:00:00,1399.1,1479.1,5.34,88.7
2025-01-28 19:15:00,1368.1,1472.8,5.83,88.3
2025-01-28 19:30:00,1471.7,1551.7,5.14,90.4
2025-01-28 19:45:00,1296.8,1431.4,6.54,91.2
2025-01-28 20:00:00,1407.9,1569.2,6.34,92.5
2025-01-28 20:15:00,1368.5,1448.5,5.52,93.5
2025-01-28 20:30:00,1395.5,1475.5,6.51,86.9
2025-01-28 20:45:00,1410.6,1490.6,5.23,76.3
2025-01-28 21:00:00,1341.9,1451.4,5.59,84.4
2025-01-28 21:15:00,1447.4,1527.4,6.16,83.1
2025-01-28 21:30:00,1410.1,1490.1,7.63,81.6
2025-01-28 21:45:00,1521.5,1601.5,6.0,72.0
2025-01-28 22:00:00,1341.7,1421.7,6.31,78.8
2025-01-28 22:15:00,1523.4,1603.4,5.29,76.3
2025-01-28 22:30:00,1472.4,1552.4,6.62,72.9
2025-01-28 22:45:00,1535.1,1615.1,6.75,78.9
2025-01-28 23:00:00,1468.5,1548.5,6.49,77.2
2025-01-28 23:15:00,1495.3,1575.3,7.3,81.0
2025-01-28 23:30:00,1346.5,1494.1,7.56,78.1
2025-01-28 23:45:00,1455.9,1576.5,8.38,78.8
2025-01-29 00:00:00,1508.9,1680.0,7.67,68.0
2025-01-29 00:15:00,1506.9,1586.9,8.5,74.8
2025-01-29 00:30:00,1700.6,1780.6,8.0,69.8
2025-01-29 00:45:00,1831.9,1930.8,8.83,74.2
2025-01-29 01:00:00,1747.3,1953.6,9.16,66.4
2025-01-29 01:15:00,1913.7,2203.1,9.16,71.3
2025-01-29 01:30:00,2033.0,2113.0,8.48,69.4
2025-01-29 01:45:00,2042.6,2122.6,9.44,67.1
2025-01-29 02:00:00,1955.9,2035.9,8.32,70.1
2025-01-29 02:15:00,2097.8,2177.8,8.09,67.7
2025-01-29 02:30:00,2123.9,2267.1,9.45,66.4
2025-01-29 02:45:00,2098.5,2178.5,8.0,68.2
2025-01-29 03:00:00,1949.1,2029.1,8.98,63.2
2025-01-29 03:15:00,1950.1,2089.5,9.58,58.8
2025-01-29 03:30:00,1876.4,1956.4,9.49,60.4
2025-01-29 03:45:00,1718.3,1804.9,9.16,66.3
2025-01-29 04:00:00,1723.6,1803.6,9.6,57.5
2025-01-29 04:15:00,1769.9,1849.9,8.32,59.8
2025-01-29 04:30:00,1678.6,1783.5,9.64,65.0
2025-01-29 04:45:00,1622.6,1702.6,9.2,58.0
2025-01-29 05:00:00,1557.4,1637.4,10.79,52.7
2025-01-29 05:15:00,1616.3,1696.3,9.8,60.0
2025-01-29 05:30:00,1475.6,1555.6,9.35,55.3
2025-01-29 05:45:00,1537.2,1617.2,9.51,57.8
2025-01-29 06:00:00,1501.2,1700.6,8.93,45.4
2025-01-29 06:15:00,1469.5,1549.5,8.58,53.6
2025-01-29 06:30:00,1543.6,1623.6,9.16,49.4
2025-01-29 06:45:00,1482.0,1562.0,9.84,48.1
2025-01-29 07:00:00,1574.1,1654.1,9.26,53.1
2025-01-29 07:15:00,1460.9,1540.9,9.14,56.2
2025-01-29 07:30:00,1489.6,1569.6,9.35,56.6
2025-01-29 07:45:00,1543.9,1623.9,8.73,52.1
2025-01-29 08:00:00,1499.9,1579.9,8.52,51.8
2025-01-29 08:15:00,1403.7,1543.4,8.54,53.8
2025-01-29 08:30:00,1308.5,1498.6,8.19,49.5
2025-01-29 08:45:00,1373.7,1453.7,8.38,55.1
2025-01-29 09:00:00,1297.9,1430.8,9.22,54.4
2025-01-29 09:15:00,1421.2,1501.2,9.61,52.9
2025-01-29 09:30:00,1380.0,1467.5,8.99,58.4
2025-01-29 09:45:00,1469.0,1549.0,8.81,60.1
2025-01-29 10:00:00,1483.2,1563.2,8.32,64.2
2025-01-29 10:15:00,1473.9,1553.9,8.67,66.8
2025-01-29 10:30:00,1379.2,1565.3,8.11,61.3
2025-01-29 10:45:00,1475.3,1555.3,8.46,62.3
2025-01-29 11:00:00,1394.7,1474.7,8.55,61.3
2025-01-29 11:15:00,1482.0,1562.0,8.25,62.4
2025-01-29 11:30:00,1357.8,1557.5,7.68,64.0
2025-01-29 11:45:00,1503.3,1583.3,8.29,65.0
2025-01-29 12:00:00,1497.2,1577.2,8.34,67.4
2025-01-29 12:15:00,1415.7,1531.5,7.64,66.6
2025-01-29 12:30:00,1536.2,1632.2,7.59,62.9
2025-01-29 12:45:00,1549.6,1629.6,7.14,69.5
2025-01-29 13:00:00,1368.3,1448.3,6.74,72.3
2025-01-29 13:15:00,1397.3,1477.3,6.93,69.9
2025-01-29 13:30:00,1335.4,1538.7,5.91,74.9
2025-01-29 13:45:00,1468.7,1576.5,7.07,68.0
2025-01-29 14:00:00,1270.9,1350.9,6.62,57.4
2025-01-29 14:15:00,1294.2,1374.2,5.91,60.4
2025-01-29 14:30:00,1293.4,1373.4,5.67,66.8
2025-01-29 14:45:00,1358.1,1438.1,5.91,74.8
2025-01-29 15:00:00,1422.8,1502.8,5.92,64.9
2025-01-29 15:15:00,1289.8,1397.1,7.14,71.7
2025-01-29 15:30:00,1408.4,1488.4,5.99,77.3
2025-01-29 15:45:00,1413.7,1493.7,5.79,73.9
2025-01-29 16:00:00,1406.4,1486.4,6.04,73.0
2025-01-29 16:15:00,1391.3,1697.8,6.22,71.6
2025-01-29 16:30:00,1393.6,1473.6,6.79,76.3
2025-01-29 16:45:00,1409.8,1489.8,5.75,75.6
2025-01-29 17:00:00,1300.4,1508.3,5.45,79.0
2025-01-29 17:15:00,1396.8,1476.8,6.16,80.0
2025-01-29 17:30:00,1333.9,1413.9,5.38,73.7
2025-01-29 17:45:00,1520.7,1600.7,6.59,81.6
2025-01-29 18:00:00,1423.4,1503.4,5.4,82.1
2025-01-29 18:15:00,1482.6,1562.6,5.69,80.4
2025-01-29 18:30:00,1356.6,1436.6,4.72,75.3
2025-01-29 18:45:00,1418.1,1498.1,5.33,76.5
2025-01-29 19:00:00,1403.3,1483.3,5.25,75.1
2025-01-29 19:15:00,1313.2,1393.2,4.5,79.7
2025-01-29 19:30:00,1393.5,1473.5,5.35,80.6
2025-01-29 19:45:00,1406.2,1486.2,5.29,77.6
2025-01-29 20:00:00,1384.5,1464.5,5.16,83.0
2025-01-29 20:15:00,1323.6,1468.0,5.83,83.5
2025-01-29 20:30:00,1453.1,1533.1,7.03,82.5
2025-01-29 20:45:00,1425.4,1592.5,6.33,84.4
2025-01-29 21:00:00,1350.6,1430.6,5.66,82.3
2025-01-29 21:15:00,1337.3,1472.9,7.26,90.0
2025-01-29 21:30:00,1408.5,1553.8,7.31,87.2
2025-01-29 21:45:00,1317.9,1397.9,7.42,84.2
2025-01-29 22:00:00,1250.8,1330.8,7.08,85.6
2025-01-29 22:15:00,1450.1,1530.1,8.22,78.3
2025-01-29 22:30:00,1473.0,1553.0,7.48,78.0
2025-01-29 22:45:00,1556.2,1636.2,7.43,80.4
2025-01-29 23:00:00,1360.5,1485.2,8.15,77.6
2025-01-29 23:15:00,1444.3,1561.6,7.91,69.0
2025-01-29 23:30:00,1475.1,1555.1,7.71,73.4
2025-01-29 23:45:00,1506.2,1617.6,7.29,70.7
2025-01-30 00:00:00,1588.9,1668.9,8.69,72.3
2025-01-30 00:15:00,1629.8,1709.8,7.94,74.1
2025-01-30 00:30:00,1681.1,1761.1,9.52,66.6
2025-01-30 00:45:00,1868.6,1948.6,8.6,72.5
2025-01-30 01:00:00,1812.0,1892.0,9.02,66.3
2025-01-30 01:15:00,1881.1,2061.7,9.4,65.0
2025-01-30 01:30:00,1949.2,2029.2,8.86,60.9
2025-01-30 01:45:00,2083.9,2167.1,9.55,66.3
2025-01-30 02:00:00,2011.5,2091.5,10.36,69.8
2025-01-30 02:15:00,2037.8,2117.8,9.94,72.8
2025-01-30 02:30:00,2134.1,2214.1,9.35,65.7
2025-01-30 02:45:00,2117.2,2207.4,10.6,71.6
2025-01-30 03:00:00,2017.9,2120.5,10.96,71.3
2025-01-30 03:15:00,2127.1,2207.1,8.09,62.6
2025-01-30 03:30:00,1997.3,2077.3,10.42,68.3
2025-01-30 03:45:00,1922.0,2002.0,10.42,60.2
2025-01-30 04:00:00,1907.4,1987.4,9.11,59.2
2025-01-30 04:15:00,1830.8,1912.6,9.89,59.1
2025-01-30 04:30:00,1668.4,1748.4,10.94,65.3
2025-01-30 04:45:00,1621.9,1759.9,10.73,64.7
2025-01-30 05:00:00,1683.4,1763.4,9.58,56.0
2025-01-30 05:15:00,1672.4,1775.0,10.04,62.3
2025-01-30 05:30:00,1639.7,1761.6,9.58,56.2
2025-01-30 05:45:00,1642.9,1722.9,10.35,62.9
2025-01-30 06:00:00,1615.3,1715.9,9.53,51.3
2025-01-30 06:15:00,1510.8,1590.8,9.36,54.2
2025-01-30 06:30:00,1492.1,1572.1,10.33,57.0
2025-01-30 06:45:00,1674.3,1754.3,9.25,53.0
2025-01-30 07:00:00,1515.5,1620.3,10.86,56.3
2025-01-30 07:15:00,1540.1,1620.1,10.25,56.5
2025-01-30 07:30:00,1566.4,1646.4,9.29,52.8
2025-01-30 07:45:00,1572.0,1652.0,9.91,53.7
2025-01-30 08:00:00,1548.9,1628.9,10.44,52.2
2025-01-30 08:15:00,1538.0,1618.0,9.19,49.5
2025-01-30 08:30:00,1490.6,1570.6,9.67,51.8
2025-01-30 08:45:00,1496.5,1576.5,8.91,51.9
2025-01-30 09:00:00,1497.4,1616.1,9.39,62.2
2025-01-30 09:15:00,1504.2,1584.2,10.0,59.1
2025-01-30 09:30:00,1374.3,1581.9,9.68,58.7
2025-01-30 09:45:00,1402.4,1569.0,10.2,54.0
2025-01-30 10:00:00,1391.7,1471.7,9.66,61.2
2025-01-30 10:15:00,1424.8,1504.8,8.44,56.3
2025-01-30 10:30:00,1415.0,1495.0,8.26,53.9
2025-01-30 10:45:00,1393.0,1473.0,9.16,54.9
2025-01-30 11:00:00,1489.4,1569.4,9.11,58.2
2025-01-30 11:15:00,1537.1,1617.1,9.51,48.6
2025-01-30 11:30:00,1510.4,1590.4,9.29,61.8
2025-01-30 11:45:00,1499.1,1721.1,9.02,60.8
2025-01-30 12:00:00,1369.6,1529.9,8.7,61.6
2025-01-30 12:15:00,1475.9,1555.9,7.33,62.9
2025-01-30 12:30:00,1363.4,1457.7,7.92,65.8
2025-01-30 12:45:00,1457.3,1537.3,7.67,59.8
2025-01-30 13:00:00,1452.0,1532.0,7.56,65.6
2025-01-30 13:15:00,1467.7,1547.7,7.06,53.4
2025-01-30 13:30:00,1423.5,1503.5,7.1,64.5
2025-01-30 13:45:00,1461.6,1640.6,7.07,58.0
2025-01-30 14:00:00,1389.2,1561.5,6.29,67.8
2025-01-30 14:15:00,1350.5,1430.5,6.8,62.6
2025-01-30 14:30:00,1511.0,1591.0,7.09,62.8
2025-01-30 14:45:00,1460.3,1540.3,5.95,75.2
2025-01-30 15:00:00,1359.5,1439.5,6.61,79.2
2025-01-30 15:15:00,1314.9,1394.9,5.66,73.2
2025-01-30 15:30:00,1338.1,1418.1,7.01,74.9
2025-01-30 15:45:00,1364.8,1444.8,7.12,61.0
2025-01-30 16:00:00,1283.3,1363.3,5.63,68.3
2025-01-30 16:15:00,1226.4,1336.2,6.33,80.3
2025-01-30 16:30:00,1313.9,1393.9,6.42,81.0
2025-01-30 16:45:00,1367.3,1447.3,6.66,81.5
2025-01-30 17:00:00,1258.6,1338.6,6.95,88.8
2025-01-30 17:15:00,1260.2,1358.7,6.49,86.9
2025-01-30 17:30:00,1389.5,1469.5,5.58,81.9
2025-01-30 17:45:00,1320.4,1400.4,6.03,87.7
2025-01-30 18:00:00,1334.3,1513.5,6.7,84.1
2025-01-30 18:15:00,1470.1,1550.1,7.03,83.8
2025-01-30 18:30:00,1342.3,1587.1,7.2,88.2
2025-01-30 18:45:00,1472.7,1552.7,6.35,84.3
2025-01-30 19:00:00,1451.2,1546.0,6.7,86.6
2025-01-30 19:15:00,1407.4,1610.9,6.28,90.1
2025-01-30 19:30:00,1436.0,1516.0,6.16,80.7
2025-01-30 19:45:00,1282.4,1362.4,6.14,82.5
2025-01-30 20:00:00,1342.2,1422.2,7.11,81.6
2025-01-30 20:15:00,1404.7,1497.0,6.95,89.0
2025-01-30 20:30:00,1383.1,1567.1,7.19,87.3
2025-01-30 20:45:00,1362.2,1442.2,6.93,79.5
2025-01-30 21:00:00,1260.2,1432.0,6.98,86.1
2025-01-30 21:15:00,1446.1,1568.9,7.79,86.6
2025-01-30 21:30:00,1219.1,1463.8,7.83,82.5
2025-01-30 21:45:00,1257.1,1361.9,7.23,80.3
2025-01-30 22:00:00,1390.9,1470.9,7.06,80.2
2025-01-30 22:15:00,1402.4,1482.4,7.52,81.2
2025-01-30 22:30:00,1481.4,1561.4,7.96,80.6
2025-01-30 22:45:00,1490.2,1570.2,8.71,85.9
2025-01-30 23:00:00,1468.7,1576.5,8.17,89.0
2025-01-30 23:15:00,1351.8,1491.0,7.84,84.3
2025-01-30 23:30:00,1603.2,1683.2,8.43,76.7
2025-01-30 23:45:00,1526.5,1606.5,8.1,84.5
2025-01-31 00:00:00,1567.3,1647.3,9.41,82.5
2025-01-31 00:15:00,1607.6,1739.5,8.18,74.6
2025-01-31 00:30:00,1789.7,1869.7,9.62,78.9
2025-01-31 00:45:00,1755.0,1835.0,8.25,75.0
2025-01-31 01:00:00,1829.2,1923.3,9.91,79.2
2025-01-31 01:15:00,1944.2,2024.2,8.94,74.6
2025-01-31 01:30:00,2045.6,2125.6,9.86,75.8
2025-01-31 01:45:00,2118.0,2198.0,9.76,68.0
2025-01-31 02:00:00,1997.8,2216.4,10.14,66.5
2025-01-31 02:15:00,2109.0,2254.7,9.43,64.5
2025-01-31 02:30:00,2167.0,2247.0,9.05,68.0
2025-01-31 02:45:00,2166.6,2305.2,9.5,69.2
2025-01-31 03:00:00,2144.5,2224.5,8.62,61.5
2025-01-31 03:15:00,2049.9,2129.9,10.84,70.1
2025-01-31 03:30:00,1991.3,2071.3,10.06,61.2
2025-01-31 03:45:00,1909.3,1989.3,10.12,69.7
2025-01-31 04:00:00,1922.7,2002.7,10.2,58.4
2025-01-31 04:15:00,1802.6,1882.6,10.61,62.7
2025-01-31 04:30:00,1607.5,1919.3,10.27,56.8
2025-01-31 04:45:00,1635.9,1715.9,10.73,50.2
2025-01-31 05:00:00,1423.1,1809.0,10.57,62.5
2025-01-31 05:15:00,1579.2,1659.2,11.48,56.6
2025-01-31 05:30:00,1422.9,1502.9,9.74,52.0
2025-01-31 05:45:00,1480.8,1560.8,9.45,65.0
2025-01-31 06:00:00,1416.5,1496.5,8.93,57.5
2025-01-31 06:15:00,1439.4,1606.3,9.83,66.9
2025-01-31 06:30:00,1490.7,1570.7,9.83,57.6
2025-01-31 06:45:00,1462.0,1679.3,10.16,51.5
2025-01-31 07:00:00,1689.8,1769.8,10.83,59.3
2025-01-31 07:15:00,1578.7,1658.7,10.01,56.8
2025-01-31 07:30:00,1556.6,1769.6,9.9,55.8
2025-01-31 07:45:00,1592.3,1672.3,9.92,53.2
2025-01-31 08:00:00,1544.0,1624.0,9.88,55.4
2025-01-31 08:15:00,1557.6,1637.6,9.17,59.7
2025-01-31 08:30:00,1447.6,1590.7,10.83,63.4
2025-01-31 08:45:00,1521.6,1691.8,10.21,55.1
2025-01-31 09:00:00,1490.8,1570.8,8.95,56.1
2025-01-31 09:15:00,1552.3,1684.1,9.6,52.3
2025-01-31 09:30:00,1544.7,1624.7,8.9,57.4
2025-01-31 09:45:00,1366.3,1554.5,8.73,63.3
2025-01-31 10:00:00,1529.7,1609.7,9.53,55.9
2025-01-31 10:15:00,1496.1,1576.1,7.67,55.3
2025-01-31 10:30:00,1441.0,1532.9,9.05,64.6
2025-01-31 10:45:00,1608.3,1688.3,8.4,58.1
2025-01-31 11:00:00,1461.6,1579.1,9.38,48.2
2025-01-31 11:15:00,1542.7,1622.7,8.0,62.5
2025-01-31 11:30:00,1483.8,1563.8,8.06,61.5
2025-01-31 11:45:00,1439.8,1519.8,7.26,56.0
2025-01-31 12:00:00,1396.1,1598.0,7.87,59.7
2025-01-31 12:15:00,1297.3,1513.9,8.63,61.9
2025-01-31 12:30:00,1369.0,1449.0,7.89,67.1
2025-01-31 12:45:00,1448.9,1654.0,7.44,59.3
2025-01-31 13:00:00,1564.0,1644.0,8.25,66.6
2025-01-31 13:15:00,1440.3,1676.6,7.32,67.9
2025-01-31 13:30:00,1431.5,1511.5,6.42,62.0
2025-01-31 13:45:00,1378.3,1458.3,7.68,64.0
2025-01-31 14:00:00,1379.3,1471.1,7.47,65.6
2025-01-31 14:15:00,1236.8,1316.8,6.6,70.4
2025-01-31 14:30:00,1330.9,1416.5,6.22,71.7
2025-01-31 14:45:00,1371.9,1451.9,7.38,78.3
2025-01-31 15:00:00,1556.7,1636.7,7.2,79.2
2025-01-31 15:15:00,1570.5,1650.5,6.74,80.2
2025-01-31 15:30:00,1507.6,1587.6,6.9,76.7
2025-01-31 15:45:00,1449.4,1529.4,6.14,76.4
2025-01-31 16:00:00,1368.3,1448.3,6.97,80.3
2025-01-31 16:15:00,1316.9,1480.3,6.52,86.0
2025-01-31 16:30:00,1358.2,1438.2,5.76,83.3
2025-01-31 16:45:00,1323.9,1403.9,6.28,84.1
2025-01-31 17:00:00,1362.5,1442.5,5.97,79.5
2025-01-31 17:15:00,1398.6,1478.6,5.98,82.3
2025-01-31 17:30:00,1339.8,1437.6,5.86,83.9
2025-01-31 17:45:00,1352.1,1488.7,7.81,87.9
2025-01-31 18:00:00,1367.3,1447.3,6.91,87.6
2025-01-31 18:15:00,1346.7,1426.7,7.62,88.4
2025-01-31 18:30:00,1195.1,1343.2,6.61,83.9
2025-01-31 18:45:00,1340.4,1420.4,6.64,88.5
2025-01-31 19:00:00,1293.1,1429.8,6.47,94.4
2025-01-31 19:15:00,1251.3,1331.3,7.55,92.7
2025-01-31 19:30:00,1333.0,1413.0,5.73,91.3
2025-01-31 19:45:00,1293.6,1373.6,6.59,90.5
2025-01-31 20:00:00,1269.1,1349.1,6.16,90.4
2025-01-31 20:15:00,1241.8,1321.8,5.48,84.3
2025-01-31 20:30:00,1203.4,1312.4,6.66,86.5
2025-01-31 20:45:00,1232.0,1312.0,6.79,81.1
2025-01-31 21:00:00,1257.3,1337.3,6.82,78.2
2025-01-31 21:15:00,1274.9,1354.9,7.19,81.2
2025-01-31 21:30:00,1368.9,1448.9,7.44,79.9
2025-01-31 21:45:00,1217.1,1361.9,9.56,86.7
2025-01-31 22:00:00,1186.8,1344.8,7.22,86.7
2025-01-31 22:15:00,1414.7,1494.7,7.69,87.6
2025-01-31 22:30:00,1363.8,1443.8,8.16,86.9
2025-01-31 22:45:00,1362.1,1442.1,7.11,86.4
2025-01-31 23:00:00,1306.6,1585.8,7.84,82.6
2025-01-31 23:15:00,1419.3,1499.3,9.52,87.6
2025-01-31 23:30:00,1488.1,1568.1,8.17,82.6
2025-01-31 23:45:00,1340.6,1487.4,8.39,72.4
2025-02-01 00:00:00,1429.2,1509.2,9.12,77.3
2025-02-01 00:15:00,1454.2,1534.2,8.33,81.5
2025-02-01 00:30:00,1682.5,1762.5,9.38,70.5
2025-02-01 00:45:00,1677.6,1757.6,9.24,76.7
2025-02-01 01:00:00,1810.4,1890.4,8.78,74.9
2025-02-01 01:15:00,1675.1,1755.1,9.48,72.4
2025-02-01 01:30:00,1770.6,1850.6,8.67,77.7
2025-02-01 01:45:00,1819.4,1899.4,9.3,68.8
2025-02-01 02:00:00,1825.1,1905.1,8.88,70.5
2025-02-01 02:15:00,1865.3,1945.3,9.49,65.1
2025-02-01 02:30:00,1885.9,1965.9,9.13,66.6
2025-02-01 02:45:00,1928.6,2055.0,8.38,54.8
2025-02-01 03:00:00,1746.4,1826.4,9.43,58.2
2025-02-01 03:15:00,1790.6,1870.6,8.69,57.1
2025-02-01 03:30:00,1692.2,1872.0,8.57,58.1
2025-02-01 03:45:00,1700.8,1780.8,9.18,61.3
2025-02-01 04:00:00,1573.8,1653.8,9.81,61.5
2025-02-01 04:15:00,1544.1,1624.1,10.02,62.5
2025-02-01 04:30:00,1504.9,1625.0,9.91,62.7
2025-02-01 04:45:00,1335.2,1456.2,9.48,65.0
2025-02-01 05:00:00,1481.2,1561.2,10.6,54.1
2025-02-01 05:15:00,1305.3,1385.3,10.88,60.9
2025-02-01 05:30:00,1440.8,1520.8,9.86,66.8
2025-02-01 05:45:00,1477.6,1557.6,8.94,58.7
2025-02-01 06:00:00,1491.5,1571.5,10.23,56.6
2025-02-01 06:15:00,1485.2,1565.2,10.15,57.0
2025-02-01 06:30:00,1569.5,1649.5,9.99,64.8
2025-02-01 06:45:00,1532.8,1612.8,9.93,62.9
2025-02-01 07:00:00,1380.3,1532.6,9.03,64.3
2025-02-01 07:15:00,1444.7,1524.7,9.49,59.3
2025-02-01 07:30:00,1427.1,1509.3,10.25,59.3
2025-02-01 07:45:00,1423.0,1503.0,10.47,58.6
2025-02-01 08:00:00,1406.8,1486.8,9.71,69.1
2025-02-01 08:15:00,1580.4,1660.4,10.39,57.1
2025-02-01 08:30:00,1447.8,1527.8,8.61,58.8
2025-02-01 08:45:00,1442.0,1522.0,9.77,56.1
2025-02-01 09:00:00,1400.7,1480.7,9.81,48.9
2025-02-01 09:15:00,1450.4,1530.4,9.77,53.1
2025-02-01 09:30:00,1436.6,1621.6,9.18,46.5
2025-02-01 09:45:00,1463.3,1644.1,8.97,48.8
2025-02-01 10:00:00,1534.2,1614.2,10.01,53.6
2025-02-01 10:15:00,1296.3,1376.3,8.53,57.3
2025-02-01 10:30:00,1333.1,1493.5,8.47,47.8
2025-02-01 10:45:00,1456.1,1554.0,9.09,61.6
2025-02-01 11:00:00,1267.8,1471.2,7.33,54.2
2025-02-01 11:15:00,1395.3,1475.3,8.88,59.1
2025-02-01 11:30:00,1231.8,1311.8,8.18,59.8
2025-02-01 11:45:00,1268.5,1348.5,7.64,69.7
2025-02-01 12:00:00,1441.9,1521.9,7.94,60.9
2025-02-01 12:15:00,1326.9,1586.4,7.49,61.5
2025-02-01 12:30:00,1422.4,1502.4,7.08,61.3
2025-02-01 12:45:00,1329.9,1409.9,6.92,62.9
2025-02-01 13:00:00,1312.6,1392.6,7.19,60.3
2025-02-01 13:15:00,1377.9,1503.8,6.4,55.1
2025-02-01 13:30:00,1315.9,1395.9,7.77,67.8
2025-02-01 13:45:00,1246.9,1432.1,7.31,74.9
2025-02-01 14:00:00,1321.1,1401.1,6.53,74.1
2025-02-01 14:15:00,1394.4,1474.4,8.26,75.8
2025-02-01 14:30:00,1153.0,1266.7,6.95,73.3
2025-02-01 14:45:00,1401.3,1481.3,6.53,80.4
2025-02-01 15:00:00,1470.9,1550.9,5.61,76.7
2025-02-01 15:15:00,1324.6,1404.6,6.57,75.1
2025-02-01 15:30:00,1309.3,1389.3,6.5,75.8
2025-02-01 15:45:00,1273.1,1427.1,5.49,78.6
2025-02-01 16:00:00,1388.0,1468.0,5.75,79.8
2025-02-01 16:15:00,1177.8,1336.0,5.32,80.6
2025-02-01 16:30:00,1258.7,1401.1,7.13,79.2
2025-02-01 16:45:00,1308.3,1388.3,6.71,77.9
2025-02-01 17:00:00,1338.7,1418.7,6.92,76.0
2025-02-01 17:15:00,1287.4,1443.0,6.87,75.9
2025-02-01 17:30:00,1278.1,1358.1,6.1,73.3
2025-02-01 17:45:00,1272.2,1352.2,5.96,74.3
2025-02-01 18:00:00,1458.1,1538.1,5.86,81.4
2025-02-01 18:15:00,1330.1,1410.1,5.38,74.9
2025-02-01 18:30:00,1352.3,1432.3,5.5,81.8
2025-02-01 18:45:00,1389.7,1469.7,6.93,84.8
2025-02-01 19:00:00,1328.0,1408.0,5.9,83.5
2025-02-01 19:15:00,1354.7,1434.7,6.28,88.1
2025-02-01 19:30:00,1201.6,1439.5,7.54,93.3
2025-02-01 19:45:00,1225.8,1305.8,6.49,84.5
2025-02-01 20:00:00,1172.2,1458.9,6.45,89.2
2025-02-01 20:15:00,1295.4,1375.4,7.62,86.8
2025-02-01 20:30:00,1160.2,1240.2,6.96,85.6
2025-02-01 20:45:00,1398.4,1478.4,7.12,90.3
2025-02-01 21:00:00,1310.0,1395.0,7.58,80.7
2025-02-01 21:15:00,1347.0,1427.0,5.61,86.5
2025-02-01 21:30:00,1254.0,1366.9,6.11,81.9
2025-02-01 21:45:00,1345.1,1569.2,9.19,85.0
2025-02-01 22:00:00,1350.8,1430.8,7.06,85.4
2025-02-01 22:15:00,1299.3,1379.3,7.56,90.3
