timestamp,ambient_temp_C,ambient_rh_pct,wetbulb_C,occ_index,dayofweek,hourofday,is_weekend,cooling_load_kw,n_chillers_on,plr,chws_sp_C,avg_sat_C,chiller_power_kw,chw_pumps_kw,cw_pumps_kw,tower_fans_kw,plant_power_kw,price_yuan_per_kwh,ef_kg_per_kwh,cost_yuan_per_step,carbon_kg_per_step
2025-01-30 09:45:00,9.2,52.8,1.2,0.231,3,17,0,1447.9,2,0.603,8.29,13.38,336.8,36.5,29.8,11.9,415.1,0.7817,0.5053,81.12,52.441
2025-01-30 10:00:00,8.4,54.9,0.4,0.152,3,18,0,1340.5,2,0.559,8.38,13.43,310.2,32.1,26.2,10.5,379.0,1.0766,0.5124,102.02,48.55
2025-01-30 10:15:00,9.11,64.0,1.91,0.116,3,18,0,1466.6,2,0.611,8.28,13.37,341.5,37.3,30.5,12.2,421.5,1.1101,0.5103,116.97,53.769
2025-01-30 10:30:00,9.3,53.2,1.3,0.22,3,18,0,1416.4,2,0.59,8.32,13.39,329.0,35.1,28.8,11.5,404.4,1.0768,0.5065,108.87,51.207
2025-01-30 10:45:00,10.29,59.1,2.29,0.192,3,18,0,1398.4,2,0.583,8.33,13.4,324.6,34.4,28.1,11.3,398.3,1.0968,0.5109,109.23,50.877
2025-01-30 11:00:00,7.43,67.5,0.93,0.258,3,19,0,1455.6,2,0.607,8.29,13.37,338.8,36.8,30.1,12.0,417.7,1.1316,0.5074,118.18,52.989
2025-01-30 11:15:00,9.74,48.1,1.74,0.164,3,19,0,1496.4,2,0.623,8.25,13.35,349.0,38.6,31.6,12.6,431.7,1.1052,0.5088,119.29,54.919
2025-01-30 11:30:00,9.34,63.4,2.03,0.301,3,19,0,1750.9,2,0.73,8.04,13.22,413.4,51.0,41.8,16.7,522.9,1.1473,0.5065,149.99,66.214
2025-01-30 11:45:00,9.23,57.4,1.23,0.262,3,19,0,1415.1,2,0.59,8.32,13.39,328.7,35.1,28.7,11.5,404.0,1.0813,0.514,109.2,51.907
2025-01-30 12:00:00,8.35,64.2,1.19,0.134,3,20,0,1399.5,2,0.583,8.33,13.4,324.8,34.4,28.2,11.3,398.7,1.1736,0.5139,116.98,51.222
2025-01-30 12:15:00,7.33,61.9,-0.29,0.167,3,20,0,1320.4,2,0.55,8.4,13.44,305.3,31.3,25.6,10.2,372.4,1.0799,0.5078,100.55,47.275
2025-01-30 12:30:00,8.5,60.5,0.59,0.187,3,20,0,1327.0,2,0.553,8.39,13.44,306.9,31.5,25.8,10.3,374.6,1.1144,0.5033,104.36,47.134
2025-01-30 12:45:00,6.81,61.2,-0.95,0.416,3,20,0,1652.8,2,0.689,8.12,13.27,388.4,46.0,37.6,15.0,487.0,1.1435,0.5124,139.22,62.379
2025-01-30 13:00:00,7.76,60.6,-0.11,0.225,3,21,0,1500.7,2,0.625,8.25,13.35,350.0,38.8,31.7,12.7,433.2,1.1325,0.5136,122.66,55.625
2025-01-30 13:15:00,6.86,55.5,-1.14,0.246,3,21,0,1496.2,2,0.623,8.25,13.35,348.9,38.6,31.6,12.6,431.7,1.1325,0.5131,122.22,55.377
2025-01-30 13:30:00,8.08,69.7,2.02,0.196,3,21,0,1462.5,2,0.609,8.28,13.37,340.5,37.1,30.4,12.1,420.1,1.1412,0.5107,119.85,53.633
2025-01-30 13:45:00,6.95,61.8,-0.68,0.199,3,21,0,1368.8,2,0.57,8.36,13.42,317.2,33.2,27.2,10.9,388.4,1.1093,0.5102,107.72,49.541
2025-01-30 14:00:00,7.61,62.0,0.02,0.322,3,22,0,1484.9,2,0.619,8.26,13.36,346.1,38.1,31.2,12.5,427.8,0.8063,0.5062,86.23,54.138
2025-01-30 14:15:00,6.33,62.6,-1.16,0.161,3,22,0,1456.7,2,0.607,8.29,13.37,339.0,36.9,30.2,12.1,418.1,0.7474,0.5164,78.12,53.978
2025-01-30 14:30:00,5.88,69.1,-0.3,0.101,3,22,0,1394.0,2,0.581,8.34,13.4,323.5,34.2,28.0,11.2,396.9,0.7504,0.5176,74.45,51.351
2025-01-30 14:45:00,7.57,79.2,3.41,0.157,3,22,0,1281.8,2,0.534,8.43,13.46,295.8,29.8,24.4,9.8,359.8,0.7366,0.5092,66.25,45.799
2025-01-30 15:00:00,7.18,83.7,3.92,0.196,3,23,0,1375.1,2,0.573,8.35,13.41,318.8,33.4,27.4,10.9,390.6,0.7718,0.5121,75.36,50.0
2025-01-30 15:15:00,6.11,66.2,-0.64,0.234,3,23,0,1330.0,2,0.554,8.39,13.44,307.7,31.7,25.9,10.4,375.6,0.7671,0.5217,72.02,48.987
2025-01-30 15:30:00,6.58,72.0,0.99,0.232,3,23,0,1427.4,2,0.595,8.31,13.39,331.7,35.6,29.1,11.7,408.1,0.7438,0.5077,75.89,51.797
2025-01-30 15:45:00,7.35,68.9,1.13,0.108,3,23,0,1197.4,2,0.499,8.5,13.5,275.2,26.8,21.9,8.8,332.6,0.7357,0.5173,61.18,43.017
2025-01-30 16:00:00,5.51,81.0,1.71,0.19,4,0,0,1408.0,2,0.587,8.33,13.4,326.9,34.8,28.5,11.4,401.6,0.6336,0.5149,63.61,51.691
2025-01-30 16:15:00,5.87,78.4,1.55,0.185,4,0,0,1349.7,2,0.562,8.38,13.43,312.5,32.4,26.5,10.6,382.1,0.6584,0.5195,62.89,49.623
2025-01-30 16:30:00,6.47,75.4,1.56,0.133,4,0,0,1315.2,2,0.548,8.4,13.44,304.0,31.1,25.4,10.2,370.7,0.6367,0.5194,59.01,48.132
2025-01-30 16:45:00,6.62,81.3,2.88,0.172,4,0,0,1369.1,2,0.57,8.36,13.42,317.3,33.2,27.2,10.9,388.5,0.5944,0.5189,57.74,50.403
2025-01-30 17:00:00,5.9,80.7,2.03,0.198,4,1,0,1239.5,2,0.516,8.47,13.48,285.5,28.3,23.1,9.2,346.1,0.6451,0.5202,55.82,45.008
2025-01-30 17:15:00,6.23,94.8,5.2,0.247,4,1,0,1282.3,2,0.534,8.43,13.46,296.0,29.8,24.4,9.8,360.0,0.6729,0.5238,60.55,47.134
2025-01-30 17:30:00,6.02,86.6,3.34,0.269,4,1,0,1507.2,2,0.628,8.24,13.35,351.7,39.1,32.0,12.8,435.5,0.6162,0.5222,67.09,56.853
2025-01-30 17:45:00,5.56,76.2,0.79,0.164,4,1,0,1384.7,2,0.577,8.35,13.41,321.2,33.8,27.7,11.1,393.8,0.6121,0.5256,60.25,51.743
2025-01-30 18:00:00,6.97,85.3,4.03,0.256,4,2,0,1456.4,2,0.607,8.29,13.37,339.0,36.8,30.1,12.1,418.0,0.6735,0.5316,70.38,55.558
2025-01-30 18:15:00,6.73,86.7,4.07,0.182,4,2,0,1392.9,2,0.58,8.34,13.4,323.2,34.2,28.0,11.2,396.5,0.6027,0.5224,59.74,51.789
2025-01-30 18:30:00,6.72,80.5,2.82,0.167,4,2,0,1348.4,2,0.562,8.38,13.43,312.2,32.4,26.5,10.6,381.7,0.6386,0.5261,60.93,50.198
2025-01-30 18:45:00,7.02,88.5,4.71,0.168,4,2,0,1399.2,2,0.583,8.33,13.4,324.7,34.4,28.2,11.3,398.6,0.6401,0.5236,63.79,52.18
2025-01-30 19:00:00,6.66,92.5,5.16,0.266,4,3,0,1717.5,2,0.716,8.07,13.24,404.9,49.3,40.3,16.1,510.6,0.603,0.5188,76.97,66.222
2025-01-30 19:15:00,6.46,86.2,3.7,0.228,4,3,0,1351.1,2,0.563,8.37,13.42,312.9,32.5,26.6,10.6,382.6,0.5845,0.5254,55.9,50.249
2025-01-30 19:30:00,5.71,83.1,2.33,0.16,4,3,0,1294.7,2,0.539,8.42,13.45,299.0,30.3,24.8,9.9,364.0,0.6678,0.5283,60.77,48.078
2025-01-30 19:45:00,6.47,80.4,2.55,0.267,4,3,0,1286.3,2,0.536,8.43,13.46,296.9,30.0,24.5,9.8,361.3,0.6079,0.5328,54.9,48.119
2025-01-30 20:00:00,7.21,85.5,4.31,0.139,4,4,0,1231.3,2,0.513,8.47,13.48,283.5,28.0,22.9,9.2,343.5,0.5887,0.5298,50.55,45.496
2025-01-30 20:15:00,7.33,83.1,3.95,0.254,4,4,0,1425.7,2,0.594,8.31,13.39,331.3,35.5,29.1,11.6,407.6,0.661,0.5304,67.35,54.039
2025-01-30 20:30:00,7.23,80.2,3.28,0.235,4,4,0,1375.1,2,0.573,8.35,13.41,318.8,33.4,27.4,10.9,390.6,0.58,0.5317,56.63,51.911
2025-01-30 20:45:00,7.33,96.6,6.65,0.194,4,4,0,1442.8,2,0.601,8.3,13.38,335.6,36.3,29.7,11.9,413.4,0.5862,0.52,60.58,53.74
2025-01-30 21:00:00,8.47,86.5,5.77,0.202,4,5,0,1313.8,2,0.547,8.41,13.44,303.7,31.0,25.4,10.2,370.3,0.6376,0.5262,59.02,48.712
2025-01-30 21:15:00,6.49,81.9,2.87,0.161,4,5,0,1406.8,2,0.586,8.33,13.4,326.6,34.7,28.4,11.4,401.2,0.58,0.5272,58.17,52.876
2025-01-30 21:30:00,7.21,77.3,2.67,0.219,4,5,0,1272.0,2,0.53,8.44,13.46,293.4,29.4,24.1,9.6,356.6,0.58,0.5299,51.71,47.243
2025-01-30 21:45:00,7.63,87.5,5.13,0.138,4,5,0,1357.8,2,0.566,8.37,13.42,314.5,32.7,26.8,10.7,384.8,0.6408,0.5302,61.64,51.004
2025-01-30 22:00:00,7.99,81.1,4.21,0.183,4,6,0,1370.3,2,0.571,8.36,13.41,317.6,33.3,27.2,10.9,389.0,0.8202,0.5249,79.76,51.039
2025-01-30 22:15:00,7.54,63.1,0.16,0.258,4,6,0,1456.3,2,0.607,8.29,13.37,338.9,36.8,30.1,12.1,418.0,0.7204,0.5263,75.27,54.989
2025-01-30 22:30:00,7.84,83.9,4.63,0.105,4,6,0,1421.7,2,0.592,8.32,13.39,330.3,35.4,28.9,11.6,406.2,0.8111,0.5236,82.37,53.176
2025-01-30 22:45:00,8.0,85.0,5.0,0.167,4,6,0,1405.7,2,0.586,8.33,13.4,326.4,34.7,28.4,11.4,400.8,0.7627,0.527,76.42,52.802
2025-01-30 23:00:00,7.47,82.0,3.86,0.248,4,7,0,1548.6,2,0.645,8.21,13.33,362.0,41.0,33.5,13.4,449.9,0.7795,0.5304,87.68,59.662
2025-01-30 23:15:00,9.66,93.3,8.31,0.235,4,7,0,1605.2,2,0.669,8.16,13.3,376.3,43.6,35.7,14.3,469.9,0.8056,0.5289,94.64,62.14
2025-01-30 23:30:00,8.4,77.2,3.84,0.157,4,7,0,1365.3,2,0.569,8.36,13.42,316.4,33.0,27.0,10.8,387.3,0.8177,0.5336,79.17,51.66
2025-01-30 23:45:00,8.46,93.7,7.2,0.17,4,7,0,1331.1,2,0.555,8.39,13.43,307.9,31.7,25.9,10.4,376.0,0.7649,0.5293,71.89,49.748
2025-01-31 00:00:00,7.6,71.4,1.88,0.48,4,8,0,1539.9,2,0.642,8.22,13.33,359.9,40.6,33.2,13.3,446.9,0.7647,0.5282,85.43,59.01
2025-01-31 00:15:00,9.92,80.0,5.91,0.52,4,8,0,1710.5,2,0.713,8.07,13.24,403.1,48.9,40.0,16.0,508.0,0.7661,0.5313,97.29,67.48
2025-01-31 00:30:00,9.88,78.5,5.58,0.437,4,8,0,1790.0,2,0.746,8.01,13.21,423.5,53.2,43.5,17.4,537.5,0.7039,0.5305,94.59,71.291
2025-01-31 00:45:00,8.7,77.4,4.18,0.441,4,8,0,1719.9,2,0.717,8.07,13.24,405.5,49.4,40.4,16.2,511.5,0.8005,0.5264,102.36,67.307
2025-01-31 01:00:00,8.63,69.6,2.56,0.826,4,9,0,1992.7,2,0.83,7.84,13.1,476.2,65.1,53.3,21.3,615.9,1.0972,0.5244,168.94,80.751
2025-01-31 01:15:00,9.48,75.0,4.49,0.753,4,9,0,1852.4,2,0.772,7.96,13.17,439.6,56.7,46.4,18.5,561.2,1.1281,0.5286,158.26,74.151
2025-01-31 01:30:00,9.65,74.4,4.54,0.783,4,9,0,2018.1,2,0.841,7.82,13.09,482.8,66.7,54.6,21.8,626.0,1.0741,0.5256,168.1,82.268
2025-01-31 01:45:00,9.03,78.1,4.65,0.85,4,9,0,1925.8,2,0.802,7.9,13.14,458.6,61.0,49.9,20.0,589.5,1.1013,0.53,162.31,78.114
2025-01-31 02:00:00,10.8,65.3,3.86,0.89,4,10,0,2245.8,3,0.624,8.25,13.35,523.7,38.6,31.6,19.0,612.9,1.1181,0.5235,171.32,80.22
2025-01-31 02:15:00,9.78,73.4,4.46,1.0,4,10,0,2286.6,3,0.635,8.23,13.34,534.0,39.8,32.6,19.6,626.0,1.1,0.5216,172.14,81.635
2025-01-31 02:30:00,9.18,63.6,1.91,0.982,4,10,0,2012.6,2,0.839,7.82,13.09,481.4,66.4,54.3,21.7,623.8,1.1375,0.5269,177.4,82.169
2025-01-31 02:45:00,9.42,64.1,2.23,0.901,4,10,0,2137.5,3,0.594,8.31,13.39,496.7,35.5,29.0,17.4,578.7,1.0979,0.5235,158.84,75.74
2025-01-31 03:00:00,9.96,71.8,4.32,0.82,4,11,0,2145.6,3,0.596,8.31,13.38,498.7,35.7,29.2,17.5,581.2,1.1192,0.5183,162.63,75.316
2025-01-31 03:15:00,10.37,70.8,4.53,0.839,4,11,0,2198.5,3,0.611,8.28,13.37,511.9,37.2,30.5,18.3,597.9,1.1163,0.5173,166.86,77.319
2025-01-31 03:30:00,10.63,61.5,2.93,0.82,4,11,0,2099.8,3,0.583,8.33,13.4,487.4,34.5,28.2,16.9,566.9,1.0951,0.5259,155.21,74.536
2025-01-31 03:45:00,10.14,77.4,5.62,0.742,4,11,0,1919.1,2,0.8,7.9,13.14,456.9,60.6,49.6,19.8,586.9,1.09,0.5227,159.93,76.694
2025-01-31 04:00:00,10.26,61.5,2.55,0.36,4,12,0,1700.2,2,0.708,8.08,13.25,400.4,48.4,39.6,15.8,504.2,0.8082,0.5177,101.88,65.258
2025-01-31 04:15:00,10.35,59.0,2.35,0.365,4,12,0,1672.6,2,0.697,8.11,13.26,393.4,47.0,38.4,15.4,494.2,0.8053,0.5191,99.49,64.136
2025-01-31 04:30:00,10.38,60.5,2.48,0.474,4,12,0,1748.8,2,0.729,8.04,13.23,412.9,50.9,41.7,16.7,522.1,0.7821,0.5225,102.09,68.202
2025-01-31 04:45:00,11.57,59.1,3.57,0.396,4,12,0,2017.0,2,0.84,7.82,13.09,482.5,66.7,54.5,21.8,625.6,0.7776,0.5135,121.61,80.313
2025-01-31 05:00:00,9.37,50.9,1.37,0.144,4,13,0,1417.7,2,0.591,8.32,13.39,329.4,35.2,28.8,11.5,404.9,0.759,0.5158,76.82,52.204
2025-01-31 05:15:00,10.74,59.4,2.74,0.226,4,13,0,1402.5,2,0.584,8.33,13.4,325.6,34.6,28.3,11.3,399.7,0.7841,0.5112,78.35,51.086
2025-01-31 05:30:00,9.68,59.9,1.68,0.17,4,13,0,1454.7,2,0.606,8.29,13.37,338.6,36.8,30.1,12.0,417.4,0.7877,0.5112,82.2,53.345
2025-01-31 05:45:00,10.34,60.0,2.35,0.241,4,13,0,1559.6,2,0.65,8.2,13.32,364.8,41.5,33.9,13.6,453.8,0.7524,0.5164,85.35,58.586
2025-01-31 06:00:00,10.18,61.9,2.57,0.272,4,14,0,1589.0,2,0.662,8.18,13.31,372.2,42.9,35.1,14.0,464.2,0.7778,0.5161,90.26,59.887
2025-01-31 06:15:00,9.02,64.9,2.01,0.161,4,14,0,1429.0,2,0.595,8.31,13.39,332.2,35.7,29.2,11.7,408.7,0.7459,0.5192,76.21,53.046
2025-01-31 06:30:00,10.52,54.7,2.52,0.251,4,14,0,1642.5,2,0.684,8.13,13.28,385.8,45.5,37.2,14.9,483.3,0.7968,0.511,96.27,61.736
2025-01-31 06:45:00,9.92,56.1,1.92,0.241,4,14,0,1477.7,2,0.616,8.27,13.36,344.3,37.8,30.9,12.4,425.3,0.7873,0.5168,83.71,54.945
2025-01-31 07:00:00,10.73,52.6,2.73,0.135,4,15,0,1479.7,2,0.617,8.27,13.36,344.8,37.9,31.0,12.4,426.0,0.7661,0.5136,81.59,54.695
2025-01-31 07:15:00,10.62,50.9,2.62,0.288,4,15,0,1748.0,2,0.728,8.04,13.23,412.7,50.9,41.6,16.7,521.9,0.8179,0.5121,106.71,66.814
2025-01-31 07:30:00,9.37,59.7,1.37,0.235,4,15,0,1639.5,2,0.683,8.13,13.28,385.0,45.3,37.1,14.8,482.2,0.7797,0.5137,94.0,61.931
2025-01-31 07:45:00,10.23,54.3,2.23,0.266,4,15,0,1540.3,2,0.642,8.22,13.33,360.0,40.6,33.2,13.3,447.0,0.7907,0.5085,88.36,56.826
2025-01-31 08:00:00,10.14,68.0,3.75,0.201,4,16,0,1416.6,2,0.59,8.32,13.39,329.1,35.2,28.8,11.5,404.5,0.8215,0.5109,83.07,51.667
2025-01-31 08:15:00,10.22,54.3,2.22,0.217,4,16,0,1397.5,2,0.582,8.34,13.4,324.3,34.4,28.1,11.2,398.0,0.7915,0.5057,78.76,50.326
2025-01-31 08:30:00,9.49,61.2,1.73,0.234,4,16,0,1565.1,2,0.652,8.2,13.32,366.2,41.7,34.1,13.7,455.7,0.8205,0.5121,93.48,58.345
2025-01-31 08:45:00,10.52,47.0,2.52,0.275,4,16,0,1731.5,2,0.721,8.06,13.23,408.4,50.0,40.9,16.4,515.7,0.7657,0.5141,98.73,66.288
2025-01-31 09:00:00,9.81,58.9,1.81,0.21,4,17,0,1551.5,2,0.646,8.21,13.32,362.8,41.1,33.6,13.4,450.9,0.8205,0.5105,92.49,57.551
2025-01-31 09:15:00,9.04,47.7,1.04,0.175,4,17,0,1380.2,2,0.575,8.35,13.41,320.1,33.7,27.5,11.0,392.3,0.7606,0.5072,74.59,49.737
2025-01-31 09:30:00,8.73,50.3,0.73,0.167,4,17,0,1481.9,2,0.617,8.27,13.36,345.3,37.9,31.0,12.4,426.7,0.7533,0.5088,80.37,54.281
2025-01-31 09:45:00,9.72,58.3,1.72,0.233,4,17,0,1617.9,2,0.674,8.15,13.29,379.5,44.2,36.2,14.5,474.4,0.7969,0.5122,94.52,60.753
2025-01-31 10:00:00,8.47,67.5,1.97,0.272,4,18,0,1519.7,2,0.633,8.23,13.34,354.8,39.6,32.4,13.0,439.8,1.1189,0.5042,123.03,55.439
2025-01-31 10:15:00,10.06,61.0,2.25,0.161,4,18,0,1513.0,2,0.63,8.24,13.34,353.1,39.3,32.2,12.9,437.5,1.0871,0.5206,118.9,56.942
2025-01-31 10:30:00,7.43,51.3,-0.57,0.286,4,18,0,1507.3,2,0.628,8.24,13.35,351.7,39.1,32.0,12.8,435.5,1.1277,0.5143,122.78,55.993
2025-01-31 10:45:00,8.12,54.0,0.12,0.195,4,18,0,1430.5,2,0.596,8.31,13.38,332.5,35.7,29.2,11.7,409.2,1.1499,0.5138,117.63,52.559
2025-01-31 11:00:00,8.73,64.3,1.58,0.259,4,19,0,1501.0,2,0.625,8.25,13.35,350.1,38.8,31.7,12.7,433.3,1.1484,0.5088,124.41,55.126
2025-01-31 11:15:00,8.35,60.8,0.51,0.254,4,19,0,1469.6,2,0.612,8.28,13.37,342.3,37.4,30.6,12.2,422.5,1.1618,0.5076,122.72,53.622
2025-01-31 11:30:00,9.32,59.7,1.32,0.262,4,19,0,1446.1,2,0.603,8.29,13.38,336.4,36.4,29.8,11.9,414.5,1.0822,0.5039,112.14,52.214
2025-01-31 11:45:00,8.95,53.1,0.95,0.132,4,19,0,1339.8,2,0.558,8.38,13.43,310.1,32.0,26.2,10.5,378.8,1.1058,0.5151,104.72,48.783
2025-01-31 12:00:00,7.53,69.1,1.35,0.224,4,20,0,1315.7,2,0.548,8.4,13.44,304.1,31.1,25.4,10.2,370.9,1.1304,0.5148,104.8,47.733
2025-01-31 12:15:00,7.93,55.6,-0.07,0.125,4,20,0,1270.7,2,0.529,8.44,13.46,293.1,29.4,24.1,9.6,356.2,1.1366,0.51,101.21,45.413
2025-01-31 12:30:00,6.91,69.4,0.78,0.165,4,20,0,1349.5,2,0.562,8.38,13.43,312.5,32.4,26.5,10.6,382.0,1.0797,0.5111,103.12,48.813
2025-01-31 12:45:00,8.82,58.2,0.82,0.325,4,20,0,1729.1,2,0.72,8.06,13.24,407.8,49.9,40.8,16.3,514.9,1.1531,0.5047,148.43,64.962
2025-01-31 13:00:00,7.09,65.5,0.18,0.122,4,21,0,1369.2,2,0.57,8.36,13.42,317.3,33.2,27.2,10.9,388.6,1.1157,0.5121,108.38,49.748
2025-01-31 13:15:00,7.07,65.8,0.24,0.102,4,21,0,1472.7,2,0.614,8.27,13.36,343.0,37.5,30.7,12.3,423.6,1.1053,0.5125,117.04,54.274
2025-01-31 13:30:00,7.01,66.6,0.34,0.153,4,21,0,1541.1,2,0.642,8.22,13.33,360.2,40.6,33.2,13.3,447.3,1.1208,0.5234,125.33,58.534
2025-01-31 13:45:00,6.15,67.9,-0.28,0.115,4,21,0,1182.3,2,0.493,8.51,13.51,271.6,26.2,21.5,8.6,327.9,1.1261,0.5097,92.3,41.778
2025-01-31 14:00:00,7.76,69.4,1.63,0.207,4,22,0,1419.3,2,0.591,8.32,13.39,329.8,35.3,28.9,11.5,405.4,0.7555,0.5157,76.57,52.267
2025-01-31 14:15:00,7.28,59.8,-0.72,0.083,4,22,0,1184.5,2,0.494,8.51,13.51,272.1,26.3,21.5,8.6,328.6,0.7547,0.5186,61.99,42.602
2025-01-31 14:30:00,7.06,69.9,1.03,0.492,4,22,0,1533.1,2,0.639,8.22,13.33,358.1,40.2,32.9,13.2,444.5,0.798,0.5069,88.67,56.323
2025-01-31 14:45:00,7.16,87.1,4.58,0.213,4,22,0,1375.6,2,0.573,8.35,13.41,318.9,33.5,27.4,11.0,390.7,0.7799,0.5111,76.18,49.92
2025-01-31 15:00:00,5.89,81.3,2.15,0.197,4,23,0,1528.6,2,0.637,8.23,13.34,357.0,40.0,32.8,13.1,442.9,0.752,0.5212,83.27,57.708
2025-01-31 15:15:00,6.67,79.8,2.62,0.215,4,23,0,1544.0,2,0.643,8.21,13.33,360.9,40.7,33.3,13.3,448.3,0.7983,0.5164,89.47,57.876
2025-01-31 15:30:00,6.41,77.7,1.96,0.293,4,23,0,1548.2,2,0.645,8.21,13.33,362.0,40.9,33.5,13.4,449.8,0.8322,0.513,93.58,57.682
2025-01-31 15:45:00,5.89,74.8,0.85,0.251,4,23,0,1418.7,2,0.591,8.32,13.39,329.6,35.2,28.8,11.5,405.2,0.8183,0.5131,82.89,51.978
2025-01-31 16:00:00,6.87,77.3,2.32,0.084,5,0,1,1375.0,2,0.573,8.35,13.41,318.8,33.4,27.4,10.9,390.5,0.58,0.5297,56.63,51.716
2025-01-31 16:15:00,7.11,90.3,5.16,0.185,5,0,1,1293.1,2,0.539,8.42,13.45,298.6,30.2,24.7,9.9,363.5,0.58,0.5162,52.71,46.905
2025-01-31 16:30:00,5.53,78.3,1.19,0.082,5,0,1,1302.8,2,0.543,8.41,13.45,301.0,30.6,25.0,10.0,366.6,0.58,0.5176,53.16,47.445
2025-01-31 16:45:00,6.07,86.0,3.27,0.072,5,0,1,1375.0,2,0.573,8.35,13.41,318.8,33.4,27.4,10.9,390.5,0.58,0.5176,56.62,50.526
2025-01-31 17:00:00,6.87,75.0,1.88,0.102,5,1,1,1245.0,2,0.519,8.46,13.48,286.8,28.5,23.3,9.3,347.9,0.6086,0.5243,52.93,45.597
2025-01-31 17:15:00,6.26,79.8,2.22,0.135,5,1,1,1436.5,2,0.599,8.3,13.38,334.0,36.0,29.4,11.8,411.2,0.58,0.5176,59.63,53.211
2025-01-31 17:30:00,5.12,88.3,2.79,0.15,5,1,1,1460.3,2,0.608,8.28,13.37,339.9,37.0,30.3,12.1,419.3,0.58,0.5253,60.81,55.069
2025-01-31 17:45:00,6.04,80.4,2.12,0.087,5,1,1,1267.2,2,0.528,8.44,13.47,292.3,29.3,23.9,9.6,355.1,0.58,0.5225,51.48,46.376
2025-01-31 18:00:00,6.8,93.0,5.4,0.23,5,2,1,1475.0,2,0.615,8.27,13.36,343.6,37.6,30.8,12.3,424.4,0.5893,0.5226,62.52,55.445
2025-01-31 18:15:00,7.22,84.9,4.2,0.151,5,2,1,1333.9,2,0.556,8.39,13.43,308.6,31.8,26.0,10.4,376.9,0.58,0.5254,54.64,49.496
2025-01-31 18:30:00,6.96,89.1,4.78,0.095,5,2,1,1151.3,2,0.48,8.54,13.52,264.1,25.2,20.6,8.2,318.1,0.58,0.5171,46.12,41.124
2025-01-31 18:45:00,6.7,83.2,3.34,0.112,5,2,1,1283.1,2,0.535,8.43,13.46,296.1,29.9,24.4,9.8,360.2,0.58,0.5295,52.23,47.683
2025-01-31 19:00:00,6.17,84.0,2.98,0.006,5,3,1,1207.1,2,0.503,8.49,13.5,277.6,27.1,22.2,8.9,335.7,0.5929,0.5181,49.77,43.489
2025-01-31 19:15:00,7.56,90.9,5.73,0.105,5,3,1,1299.9,2,0.542,8.42,13.45,300.3,30.5,25.0,10.0,365.7,0.6077,0.5288,55.56,48.348
2025-01-31 19:30:00,7.47,85.2,4.51,0.13,5,3,1,1263.4,2,0.526,8.45,13.47,291.3,29.1,23.8,9.5,353.8,0.635,0.5247,56.17,46.408
2025-01-31 19:45:00,6.97,83.6,3.69,0.134,5,3,1,1354.9,2,0.565,8.37,13.42,313.8,32.6,26.7,10.7,383.8,0.5888,0.5278,56.5,50.638
2025-01-31 20:00:00,5.52,89.4,3.41,0.132,5,4,1,1327.3,2,0.553,8.39,13.44,307.0,31.5,25.8,10.3,374.7,0.58,0.5242,54.33,49.1
2025-01-31 20:15:00,5.98,93.1,4.6,0.059,5,4,1,1209.1,2,0.504,8.49,13.5,278.1,27.2,22.2,8.9,336.4,0.58,0.5277,48.77,44.379
2025-01-31 20:30:00,6.97,90.4,5.05,0.196,5,4,1,1426.3,2,0.594,8.31,13.39,331.5,35.6,29.1,11.6,407.8,0.58,0.5262,59.12,53.641
2025-01-31 20:45:00,6.72,78.2,2.35,0.0,5,4,1,1053.6,2,0.439,8.62,13.57,240.5,22.1,18.0,7.2,287.8,0.58,0.5312,41.74,38.224
2025-01-31 21:00:00,6.5,79.2,2.34,0.035,5,5,1,1275.8,2,0.532,8.44,13.46,294.4,29.6,24.2,9.7,357.8,0.58,0.5267,51.89,47.12
2025-01-31 21:15:00,7.67,81.3,3.93,0.118,5,5,1,1244.6,2,0.519,8.46,13.48,286.7,28.4,23.3,9.3,347.8,0.58,0.5251,50.43,45.65
2025-01-31 21:30:00,7.51,75.9,2.68,0.039,5,5,1,1223.6,2,0.51,8.48,13.49,281.6,27.7,22.7,9.1,341.0,0.58,0.5361,49.44,45.7
2025-01-31 21:45:00,7.99,85.0,4.99,0.166,5,5,1,1350.1,2,0.563,8.37,13.42,312.6,32.4,26.5,10.6,382.2,0.58,0.5284,55.42,50.491
2025-01-31 22:00:00,8.17,83.4,4.85,0.157,5,6,1,1455.8,2,0.607,8.29,13.37,338.8,36.8,30.1,12.0,417.8,0.7466,0.5369,77.98,56.077
2025-01-31 22:15:00,6.64,88.2,4.27,0.113,5,6,1,1232.7,2,0.514,8.47,13.48,283.8,28.0,22.9,9.2,343.9,0.7391,0.5267,63.55,45.29
2025-01-31 22:30:00,7.52,76.9,2.9,0.117,5,6,1,1136.0,2,0.473,8.55,13.53,260.4,24.7,20.2,8.1,313.3,0.6802,0.5242,53.28,41.059
2025-01-31 22:45:00,7.03,97.5,6.54,0.117,5,6,1,1466.5,2,0.611,8.28,13.37,341.5,37.3,30.5,12.2,421.4,0.7645,0.5305,80.55,55.896
2025-01-31 23:00:00,9.18,87.3,6.63,0.186,5,7,1,1574.6,2,0.656,8.19,13.31,368.6,42.2,34.5,13.8,459.1,0.7669,0.527,88.02,60.484
